Alis

CUSTOMERS
store1  store2  tempo_deslocamento
   2      71           0.55       
   2      72           0.82       
   2      73           2.05       
   2      74           2.75       
   2      75           1.56       
   2      76           2.60       
   2      77           0.16       
   2      78           1.00       
   2      79           0.77       
   2      80           0.56       
   2      81           1.83       
   2      82           1.67       
   2      83           0.79       
   2      84           2.40       
   2      85           2.05       
   2      86           2.50       
   2      87           1.83       
   2      88           1.63       
   2      89           4.14       
   2      90           1.79       
   2      91           2.09       
   2      92           3.45       
   2      93           0.55       
   2      94           0.16       
   2      95           1.66       
   2      96           4.14       
   2      97           1.03       
   2      98           2.02       
   2      99           0.05       
   2     100           1.33       
   3       1           0.33       
   3       2           1.36       
   3       3           0.00       
   3       4           1.18       
   3       5           0.23       
   3       6           0.45       
   3       7           0.51       
   3       8           0.22       
   3       9           2.17       
   3      10           0.12       
   3      11           1.12       
   3      12           0.08       
   3      13           0.73       
   3      14           0.28       
   3      15           0.15       
   3      16           1.45       
   3      17           0.22       
   3      18           0.97       
   3      19           0.15       
   3      20           0.90       
   3      21           0.42       
   3      22           0.47       
   3      23           0.37       
   3      24           0.47       
   3      25           0.06       
   3      26           0.23       
   3      27           0.37       
   3      28           0.37       
   3      29           0.10       
   3      30           0.12       
   3      31           0.51       
   3      32           0.15       
   3      33           0.42       
   3      34           0.75       
   3      35           0.69       
   3      36           0.03       
   3      37           0.07       
   3      38           0.46       
   3      39           0.90       
   3      40           2.14       
   3      41           0.28       
   3      42           0.51       
   3      43           0.15       
   3      44           0.05       
   3      45           2.17       
   3      46           0.19       
   3      47           0.15       
   3      48           0.06       
   3      49           0.16       
   3      50           0.12       
   3      51           0.19       
   3      52           0.97       
   3      53           2.17       
   3      54           0.36       
   3      55           0.22       
   3      56           2.17       
   3      57           0.47       
   3      58           0.18       
   3      59           0.01       
   3      60           0.46       
   3      61           0.05       
   3      62           1.09       
   3      63           0.07       
   3      64           0.16       
   3      65           0.18       
   3      66           0.47       
   3      67           0.05       
   3      68           0.05       
   3      69           0.02       
   3      70           0.15       
   3      71           0.47       
   3      72           0.06       
   3      73           0.02       
   3      74           0.19       
   3      75           0.07       
   3      76           0.15       
   3      77           0.47       
   3      78           0.33       
   3      79           0.51       
   3      80           1.69       
   3      81           0.15       
   3      82           0.05       
   3      83           0.06       
   3      84           0.23       
   3      85           0.22       
   3      86           0.30       
   3      87           0.15       
   3      88           0.03       
   3      89           1.12       
   3      90           0.15       
   3      91           0.30       
   3      92           0.11       
   3      93           0.47       
   3      94           0.47       
   3      95           1.18       
   3      96           1.12       
   3      97           0.07       
   3      98           0.05       
   3      99           0.42       
   3     100           1.09       
   4       1           0.20       
   4       2           0.99       
   4       3           0.15       
   4       4           0.00       
   4       5           0.41       
   4       6           0.66       
   4       7           0.37       
   4       8           0.77       
   4       9           0.65       
   4      10           0.27       
   4      11           0.50       
   4      12           0.60       
   4      13           0.89       
   4      14           0.20       
   4      15           0.06       
   4      16           0.35       
   4      17           0.50       
   4      18           0.50       
   4      19           0.06       
   4      20           1.53       
   4      21           0.74       
   4      22           0.50       
   4      23           0.17       
   4      24           1.34       
   4      25           1.28       
   4      26           0.41       
   4      27           0.90       
   4      28           0.90       
   4      29           0.66       
   4      30           0.77       
   4      31           0.60       
   4      32           0.06       
   4      33           0.74       
   4      34           0.86       
   4      35           2.12       
   4      36           0.91       
   4      37           0.23       
   4      38           0.02       
   4      39           1.53       
   4      40           0.81       
   4      41           0.71       
   4      42           0.37       
   4      43           0.50       
   4      44           0.54       
   4      45           0.65       
   4      46           0.83       
   4      47           0.24       
   4      48           0.02       
   4      49           0.02       
   4      50           0.73       
   4      51           0.83       
   4      52           0.50       
   4      53           0.65       
   4      54           1.00       
   4      55           0.77       
   4      56           0.65       
   4      57           1.34       
   4      58           0.42       
   4      59           0.14       
   4      60           0.02       
   4      61           0.09       
   4      62           0.20       
   4      63           0.23       
   4      64           0.02       
   4      65           0.42       
   4      66           1.34       
   4      67           0.54       
   4      68           2.11       
   4      69           0.74       
   4      70           0.29       
   4      71           0.43       
   4      72           1.23       
   4      73           0.01       
   4      74           0.83       
   4      75           0.48       
   4      76           0.09       
   4      77           0.50       
   4      78           0.52       
   4      79           0.37       
   4      80           1.59       
   4      81           0.50       
   4      82           0.54       
   4      83           0.74       
   4      84           0.41       
   4      85           0.77       
   4      86           0.85       
   4      87           0.50       
   4      88           0.70       
   4      89           0.50       
   4      90           0.24       
   4      91           1.08       
   4      92           1.59       
   4      93           0.43       
   4      94           0.50       
   4      95           0.15       
   4      96           0.50       
   4      97           0.23       
   4      98           0.09       
   4      99           0.74       
   4     100           0.20       
   5       1           0.39       
   5       2           0.20       
   5       3           0.04       
   5       4           1.02       
   5       5           0.00       
   5       6           0.03       
   5       7           0.14       
   5       8           0.64       
   5       9           0.99       
   5      10           0.12       
   5      11           0.81       
   5      12           0.04       
   5      13           0.27       
   5      14           0.36       
   5      15           0.06       
   5      16           1.35       
   5      17           0.13       
   5      18           1.84       
   5      19           0.06       
   5      20           0.08       
   5      21           0.42       
   5      22           0.34       
   5      23           0.34       
   5      24           0.28       
   5      25           0.35       
   5      26           0.15       
   5      27           0.85       
   5      28           0.85       
   5      29           0.05       
   5      30           0.63       
   5      31           0.39       
   5      32           0.06       
   5      33           0.42       
   5      34           1.17       
   5      35           3.11       
   5      36           0.50       
   5      37           0.42       
   5      38           0.74       
   5      39           0.08       
   5      40           0.55       
   5      41           0.69       
   5      42           0.14       
   5      43           0.19       
   5      44           0.08       
   5      45           0.99       
   5      46           0.18       
   5      47           0.08       
   5      48           0.03       
   5      49           0.06       
   5      50           0.26       
   5      51           0.18       
   5      52           1.84       
   5      53           0.99       
   5      54           0.01       
   5      55           0.64       
   5      56           0.99       
   5      57           0.28       
   5      58           0.19       
   5      59           0.13       
   5      60           0.74       
   5      61           0.17       
   5      62           0.71       
   5      63           0.10       
   5      64           0.06       
   5      65           0.19       
   5      66           0.28       
   5      67           0.08       
   5      68           2.06       
   5      69           0.15       
   5      70           0.06       
   5      71           0.30       
   5      72           0.15       
   5      73           0.30       
   5      74           0.18       
   5      75           0.13       
   5      76           0.25       
   5      77           0.34       
   5      78           0.16       
   5      79           0.14       
   5      80           1.17       
   5      81           0.19       
   5      82           0.08       
   5      83           0.72       
   5      84           0.15       
   5      85           0.64       
   5      86           0.13       
   5      87           0.19       
   5      88           0.68       
   5      89           0.81       
   5      90           0.08       
   5      91           0.11       
   5      92           1.21       
   5      93           0.30       
   5      94           0.34       
   5      95           1.02       
   5      96           0.81       
   5      97           0.10       
   5      98           0.17       
   5      99           0.42       
   5     100           0.71       
   6       1           0.52       
   6       2           0.33       
   6       3           0.22       
   6       4           0.04       
   6       5           0.05       
   6       6           0.00       
   6       7           0.43       
   6       8           0.49       
   6       9           1.40       
   6      10           0.16       
   6      11           1.88       
   6      12           0.38       
   6      13           0.20       
   6      14           0.22       
   6      15           0.24       
   6      16           0.26       
   6      17           0.49       
   6      18           0.22       
   6      19           0.24       
   6      20           0.68       
   6      21           0.13       
   6      22           0.67       
   6      23           0.52       
   6      24           0.54       
   6      25           0.01       
   6      26           0.05       
   6      27           0.28       
   6      28           0.28       
   6      29           0.31       
   6      30           0.30       
   6      31           0.35       
   6      32           0.24       
   6      33           0.13       
   6      34           0.20       
   6      35           0.16       
   6      36           0.37       
   6      37           0.31       
   6      38           0.32       
   6      39           0.68       
   6      40           2.14       
   6      41           0.31       
   6      42           0.43       
   6      43           0.31       
   6      44           0.11       
   6      45           1.40       
   6      46           0.23       
   6      47           0.21       
   6      48           0.54       
   6      49           0.01       
   6      50           0.85       
   6      51           0.23       
   6      52           0.22       
   6      53           1.40       
   6      54           0.17       
   6      55           0.49       
   6      56           1.40       
   6      57           0.54       
   6      58           0.43       
   6      59           0.10       
   6      60           0.32       
   6      61           0.55       
   6      62           0.08       
   6      63           0.36       
   6      64           0.01       
   6      65           0.43       
   6      66           0.54       
   6      67           0.11       
   6      68           0.79       
   6      69           0.26       
   6      70           0.33       
   6      71           0.67       
   6      72           0.29       
   6      73           0.28       
   6      74           0.23       
   6      75           0.43       
   6      76           0.15       
   6      77           0.67       
   6      78           0.40       
   6      79           0.43       
   6      80           2.77       
   6      81           0.31       
   6      82           0.11       
   6      83           0.56       
   6      84           0.05       
   6      85           0.49       
   6      86           0.71       
   6      87           0.31       
   6      88           0.60       
   6      89           1.88       
   6      90           0.21       
   6      91           0.37       
   6      92           0.93       
   6      93           0.67       
   6      94           0.67       
   6      95           0.04       
   6      96           1.88       
   6      97           0.36       
   6      98           0.55       
   6      99           0.13       
   6     100           0.08       
   7       1           0.53       
   7       2           0.36       
   7       3           0.16       
   7       4           0.99       
   7       5           0.33       
   7       6           0.51       
   7       7           0.00       
   7       8           0.09       
   7       9           0.32       
   7      10           0.06       
   7      11           1.67       
   7      12           0.29       
   7      13           0.24       
   7      14           0.53       
   7      15           0.21       
   7      16           0.78       
   7      17           0.10       
   7      18           0.54       
   7      19           0.21       
   7      20           0.72       
   7      21           0.08       
   7      22           0.27       
   7      23           0.03       
   7      24           0.26       
   7      25           0.51       
   7      26           0.33       
   7      27           0.56       
   7      28           0.56       
   7      29           0.17       
   7      30           0.33       
   7      31           0.09       
   7      32           0.21       
   7      33           0.08       
   7      34           1.61       
   7      35           0.83       
   7      36           0.42       
   7      37           0.24       
   7      38           0.15       
   7      39           0.72       
   7      40           0.63       
   7      41           0.06       
   7      42           0.15       
   7      43           0.55       
   7      44           0.30       
   7      45           0.32       
   7      46           0.27       
   7      47           0.29       
   7      48           0.64       
   7      49           0.33       
   7      50           0.10       
   7      51           0.27       
   7      52           0.54       
   7      53           0.32       
   7      54           0.08       
   7      55           0.09       
   7      56           0.32       
   7      57           0.26       
   7      58           0.44       
   7      59           0.22       
   7      60           0.15       
   7      61           0.25       
   7      62           0.35       
   7      63           0.31       
   7      64           0.33       
   7      65           0.44       
   7      66           0.26       
   7      67           0.30       
   7      68           2.32       
   7      69           0.22       
   7      70           0.31       
   7      71           0.76       
   7      72           0.17       
   7      73           0.37       
   7      74           0.27       
   7      75           0.05       
   7      76           0.45       
   7      77           0.27       
   7      78           0.37       
   7      79           0.15       
   7      80           0.42       
   7      81           0.55       
   7      82           0.30       
   7      83           0.12       
   7      84           0.33       
   7      85           0.09       
   7      86           0.24       
   7      87           0.55       
   7      88           0.36       
   7      89           1.67       
   7      90           0.29       
   7      91           0.39       
   7      92           0.72       
   7      93           0.76       
   7      94           0.27       
   7      95           0.99       
   7      96           1.67       
   7      97           0.31       
   7      98           0.25       
   7      99           0.08       
   7     100           0.35       
   8       1           0.47       
   8       2           0.95       
   8       3           0.64       
   8       4           0.79       
   8       5           0.18       
   8       6           0.25       
   8       7           0.87       
   8       8           0.00       
   8       9           1.21       
   8      10           0.74       
   8      11           0.53       
   8      12           0.01       
   8      13           0.29       
   8      14           0.09       
   8      15           0.42       
   8      16           0.48       
   8      17           0.15       
   8      18           0.56       
   8      19           0.42       
   8      20           0.51       
   8      21           0.30       
   8      22           0.32       
   8      23           0.02       
   8      24           0.02       
   8      25           0.17       
   8      26           0.18       
   8      27           0.47       
   8      28           0.47       
   8      29           0.52       
   8      30           0.14       
   8      31           0.09       
   8      32           0.42       
   8      33           0.30       
   8      34           0.70       
   8      35           1.32       
   8      36           0.82       
   8      37           0.26       
   8      38           0.84       
   8      39           0.51       
   8      40           0.06       
   8      41           0.09       
   8      42           0.87       
   8      43           0.12       
   8      44           0.15       
   8      45           1.21       
   8      46           0.06       
   8      47           0.41       
   8      48           0.47       
   8      49           0.31       
   8      50           0.16       
   8      51           0.06       
   8      52           0.56       
   8      53           1.21       
   8      54           0.20       
   8      55           0.15       
   8      56           1.21       
   8      57           0.02       
   8      58           0.13       
   8      59           0.04       
   8      60           0.84       
   8      61           0.58       
   8      62           0.01       
   8      63           0.13       
   8      64           0.31       
   8      65           0.13       
   8      66           0.02       
   8      67           0.15       
   8      68           0.92       
   8      69           0.29       
   8      70           0.32       
   8      71           0.80       
   8      72           0.08       
   8      73           0.02       
   8      74           0.06       
   8      75           0.25       
   8      76           0.47       
   8      77           0.32       
   8      78           0.07       
   8      79           0.87       
   8      80           0.07       
   8      81           0.12       
   8      82           0.15       
   8      83           0.53       
   8      84           0.18       
   8      85           0.15       
   8      86           0.24       
   8      87           0.12       
   8      88           1.58       
   8      89           0.53       
   8      90           0.41       
   8      91           0.08       
   8      92           0.68       
   8      93           0.80       
   8      94           0.32       
   8      95           0.79       
   8      96           0.53       
   8      97           0.13       
   8      98           0.58       
   8      99           0.30       
   8     100           0.01       
   9       1           1.04       
   9       2           2.48       
   9       3           1.41       
   9       4           1.75       
   9       5           0.10       
   9       6           1.44       
   9       7           1.29       
   9       8           2.24       
   9       9           0.00       
   9      10           1.63       
   9      11           1.66       
   9      12           0.75       
   9      13           1.83       
   9      14           0.41       
   9      15           1.51       
   9      16           1.83       
   9      17           1.09       
   9      18           3.05       
   9      19           1.51       
   9      20           0.11       
   9      21           0.75       
   9      22           0.05       
   9      23           1.64       
   9      24           1.34       
   9      25           1.37       
   9      26           0.10       
   9      27           0.81       
   9      28           0.81       
   9      29           2.09       
   9      30           0.87       
   9      31           0.27       
   9      32           1.51       
   9      33           0.75       
   9      34           3.40       
   9      35           0.33       
   9      36           0.20       
   9      37           1.17       
   9      38           1.04       
   9      39           0.11       
   9      40           3.84       
   9      41           1.30       
   9      42           1.29       
   9      43           0.53       
   9      44           0.39       
   9      45           0.15       
   9      46           1.35       
   9      47           0.43       
   9      48           0.61       
   9      49           0.49       
   9      50           1.64       
   9      51           1.35       
   9      52           3.05       
   9      53           0.15       
   9      54           0.07       
   9      55           2.24       
   9      56           0.15       
   9      57           1.34       
   9      58           1.18       
   9      59           1.72       
   9      60           1.04       
   9      61           0.04       
   9      62           1.73       
   9      63           1.17       
   9      64           0.49       
   9      65           1.18       
   9      66           1.34       
   9      67           0.39       
   9      68           0.71       
   9      69           0.86       
   9      70           0.91       
   9      71           1.43       
   9      72           0.80       
   9      73           1.49       
   9      74           1.35       
   9      75           1.41       
   9      76           1.49       
   9      77           0.05       
   9      78           0.25       
   9      79           1.29       
   9      80           3.81       
   9      81           0.53       
   9      82           0.39       
   9      83           0.47       
   9      84           0.10       
   9      85           2.24       
   9      86           1.06       
   9      87           0.53       
   9      88           0.52       
   9      89           1.66       
   9      90           0.43       
   9      91           0.02       
   9      92           0.91       
   9      93           1.43       
   9      94           0.05       
   9      95           1.75       
   9      96           1.66       
   9      97           1.17       
   9      98           0.04       
   9      99           0.75       
   9     100           1.73       
  10       1           0.52       
  10       2           1.15       
  10       3           0.48       
  10       4           0.03       
  10       5           0.21       
  10       6           0.24       
  10       7           0.12       
  10       8           0.02       
  10       9           1.96       
  10      10           0.00       
  10      11           1.39       
  10      12           0.12       
  10      13           0.50       
  10      14           0.60       
  10      15           0.08       
  10      16           0.07       
  10      17           0.24       
  10      18           2.15       
  10      19           0.08       
  10      20           0.08       
  10      21           0.33       
  10      22           0.19       
  10      23           0.21       
  10      24           0.07       
  10      25           0.28       
  10      26           0.21       
  10      27           0.68       
  10      28           0.68       
  10      29           0.23       
  10      30           0.44       
  10      31           0.07       
  10      32           0.08       
  10      33           0.33       
  10      34           0.61       
  10      35           1.81       
  10      36           0.03       
  10      37           0.22       
  10      38           0.37       
  10      39           0.08       
  10      40           1.42       
  10      41           0.44       
  10      42           0.12       
  10      43           0.30       
  10      44           0.14       
  10      45           1.96       
  10      46           0.36       
  10      47           0.05       
  10      48           0.51       
  10      49           0.17       
  10      50           0.06       
  10      51           0.36       
  10      52           2.15       
  10      53           1.96       
  10      54           0.14       
  10      55           0.02       
  10      56           1.96       
  10      57           0.07       
  10      58           0.54       
  10      59           0.47       
  10      60           0.37       
  10      61           0.40       
  10      62           0.72       
  10      63           0.08       
  10      64           0.17       
  10      65           0.54       
  10      66           0.07       
  10      67           0.14       
  10      68           1.59       
  10      69           0.44       
  10      70           0.34       
  10      71           0.75       
  10      72           0.45       
  10      73           0.14       
  10      74           0.36       
  10      75           0.41       
  10      76           0.21       
  10      77           0.19       
  10      78           0.51       
  10      79           0.12       
  10      80           0.89       
  10      81           0.30       
  10      82           0.14       
  10      83           0.09       
  10      84           0.21       
  10      85           0.02       
  10      86           0.28       
  10      87           0.30       
  10      88           1.72       
  10      89           1.39       
  10      90           0.05       
  10      91           0.28       
  10      92           0.53       
  10      93           0.75       
  10      94           0.19       
  10      95           0.03       
  10      96           1.39       
  10      97           0.08       
  10      98           0.40       
  10      99           0.33       
  10     100           0.72       
  11       1           0.69       
  11       2           1.85       
  11       3           1.28       
  11       4           0.31       
  11       5           0.95       
  11       6           0.08       
  11       7           1.85       
  11       8           1.74       
  11       9           0.52       
  11      10           0.39       
  11      11           0.00       
  11      12           1.04       
  11      13           0.48       
  11      14           0.31       
  11      15           0.84       
  11      16           0.01       
  11      17           0.73       
  11      18           1.98       
  11      19           0.84       
  11      20           1.05       
  11      21           1.49       
  11      22           0.50       
  11      23           0.25       
  11      24           1.33       
  11      25           1.37       
  11      26           0.95       
  11      27           0.62       
  11      28           0.62       
  11      29           0.73       
  11      30           2.45       
  11      31           0.46       
  11      32           0.84       
  11      33           1.49       
  11      34           2.18       
  11      35           1.49       
  11      36           1.69       
  11      37           1.33       
  11      38           0.25       
  11      39           1.05       
  11      40           1.31       
  11      41           1.56       
  11      42           1.85       
  11      43           2.10       
  11      44           0.14       
  11      45           0.52       
  11      46           0.66       
  11      47           1.95       
  11      48           0.05       
  11      49           1.72       
  11      50           0.33       
  11      51           0.66       
  11      52           1.98       
  11      53           0.52       
  11      54           0.70       
  11      55           1.74       
  11      56           0.52       
  11      57           1.33       
  11      58           2.08       
  11      59           1.40       
  11      60           0.25       
  11      61           1.79       
  11      62           1.20       
  11      63           1.09       
  11      64           1.72       
  11      65           2.08       
  11      66           1.33       
  11      67           0.14       
  11      68           3.93       
  11      69           2.09       
  11      70           1.50       
  11      71           2.01       
  11      72           0.62       
  11      73           0.49       
  11      74           0.66       
  11      75           0.31       
  11      76           1.21       
  11      77           0.50       
  11      78           0.92       
  11      79           1.85       
  11      80           1.24       
  11      81           2.10       
  11      82           0.14       
  11      83           0.93       
  11      84           0.95       
  11      85           1.74       
  11      86           1.78       
  11      87           2.10       
  11      88           1.29       
  11      89           0.15       
  11      90           1.95       
  11      91           0.22       
  11      92           0.48       
  11      93           2.01       
  11      94           0.50       
  11      95           0.31       
  11      96           0.15       
  11      97           1.09       
  11      98           1.79       
  11      99           1.49       
  11     100           1.20       
  12       1           0.67       
  12       2           0.48       
  12       3           0.27       
  12       4           0.43       
  12       5           0.25       
  12       6           0.28       
  12       7           0.38       
  12       8           0.19       
  12       9           0.52       
  12      10           0.19       
  12      11           1.07       
  12      12           0.00       
  12      13           0.31       
  12      14           0.05       
  12      15           0.09       
  12      16           0.34       
  12      17           0.34       
  12      18           1.52       
  12      19           0.09       
  12      20           0.36       
  12      21           0.05       
  12      22           0.41       
  12      23           0.16       
  12      24           0.14       
  12      25           0.14       
  12      26           0.25       
  12      27           0.25       
  12      28           0.25       
  12      29           0.02       
  12      30           0.31       
  12      31           0.18       
  12      32           0.09       
  12      33           0.05       
  12      34           0.31       
  12      35           0.23       
  12      36           0.01       
  12      37           0.30       
  12      38           0.59       
  12      39           0.36       
  12      40           1.59       
  12      41           0.03       
  12      42           0.38       
  12      43           0.32       
  12      44           0.03       
  12      45           0.52       
  12      46           0.24       
  12      47           0.29       
  12      48           0.16       
  12      49           0.07       
  12      50           0.23       
  12      51           0.24       
  12      52           1.52       
  12      53           0.52       
  12      54           0.14       
  12      55           0.19       
  12      56           0.52       
  12      57           0.14       
  12      58           0.13       
  12      59           0.31       
  12      60           0.59       
  12      61           0.08       
  12      62           0.63       
  12      63           0.07       
  12      64           0.07       
  12      65           0.13       
  12      66           0.14       
  12      67           0.03       
  12      68           1.03       
  12      69           0.05       
  12      70           0.15       
  12      71           0.94       
  12      72           0.13       
  12      73           0.11       
  12      74           0.24       
  12      75           0.02       
  12      76           0.18       
  12      77           0.41       
  12      78           0.09       
  12      79           0.38       
  12      80           0.81       
  12      81           0.32       
  12      82           0.03       
  12      83           0.38       
  12      84           0.25       
  12      85           0.19       
  12      86           0.12       
  12      87           0.32       
  12      88           1.99       
  12      89           1.07       
  12      90           0.29       
  12      91           0.09       
  12      92           1.27       
  12      93           0.94       
  12      94           0.41       
  12      95           0.43       
  12      96           1.07       
  12      97           0.07       
  12      98           0.08       
  12      99           0.05       
  12     100           0.63       
  13       1           0.22       
  13       2           1.20       
  13       3           0.45       
  13       4           1.04       
  13       5           0.67       
  13       6           0.55       
  13       7           0.10       
  13       8           0.48       
  13       9           1.81       
  13      10           0.36       
  13      11           1.31       
  13      12           0.46       
  13      13           0.00       
  13      14           0.59       
  13      15           0.16       
  13      16           1.34       
  13      17           0.23       
  13      18           0.11       
  13      19           0.16       
  13      20           0.48       
  13      21           0.45       
  13      22           0.53       
  13      23           0.17       
  13      24           0.67       
  13      25           0.88       
  13      26           0.67       
  13      27           0.19       
  13      28           0.19       
  13      29           0.40       
  13      30           0.30       
  13      31           0.52       
  13      32           0.16       
  13      33           0.45       
  13      34           0.13       
  13      35           0.90       
  13      36           0.07       
  13      37           0.12       
  13      38           0.31       
  13      39           0.48       
  13      40           1.29       
  13      41           0.15       
  13      42           0.10       
  13      43           0.16       
  13      44           0.03       
  13      45           1.81       
  13      46           0.47       
  13      47           0.40       
  13      48           0.57       
  13      49           1.15       
  13      50           0.23       
  13      51           0.47       
  13      52           0.11       
  13      53           1.81       
  13      54           0.52       
  13      55           0.48       
  13      56           1.81       
  13      57           0.67       
  13      58           0.56       
  13      59           0.42       
  13      60           0.31       
  13      61           0.03       
  13      62           0.69       
  13      63           0.02       
  13      64           1.15       
  13      65           0.56       
  13      66           0.67       
  13      67           0.03       
  13      68           0.71       
  13      69           0.82       
  13      70           0.61       
  13      71           0.47       
  13      72           0.58       
  13      73           0.08       
  13      74           0.47       
  13      75           0.96       
  13      76           0.44       
  13      77           0.53       
  13      78           0.24       
  13      79           0.10       
  13      80           1.65       
  13      81           0.16       
  13      82           0.03       
  13      83           0.40       
  13      84           0.67       
  13      85           0.48       
