Alis

CUSTOMERS
store1  store2  tempo_deslocamento
   7       7           0.00       
   7       8           0.30       
   7       9           0.21       
   7      10           0.29       
   7      11           0.63       
   7      12           0.22       
   7      13           0.65       
   7      14           0.25       
   7      15           0.32       
   7      16           0.30       
   7      17           0.20       
   7      18           0.12       
   7      19           0.81       
   7      20           0.18       
   7      21           0.39       
   7      22           0.21       
   7      23           2.51       
   7      24           0.51       
   7      25           0.18       
   7      26           0.51       
   7      27           0.20       
   7      28           0.65       
   7      29           0.46       
   7      30           0.14       
   7      31           0.20       
   7      32           0.05       
   7      33           0.28       
   7      34           0.51       
   7      35           0.46       
   7      36           0.16       
   7      37           0.43       
   7      38           0.23       
   7      39           0.20       
   7      40           0.71       
   7      41           0.14       
   7      42           0.20       
   7      43           0.55       
   7      44           0.65       
   7      45           0.26       
   7      46           0.24       
   7      47           0.15       
   7      48           0.08       
   7      49           0.12       
   7      50           0.63       
   8       1           0.25       
   8       2           0.28       
   8       3           0.10       
   8       4           0.21       
   8       5           0.52       
   8       6           0.26       
   8       7           0.40       
   8       8           0.00       
   8       9           0.21       
   8      10           0.03       
   8      11           0.58       
   8      12           0.34       
   8      13           0.12       
   8      14           0.14       
   8      15           0.28       
   8      16           0.27       
   8      17           0.31       
   8      18           0.39       
   8      19           0.39       
   8      20           0.26       
   8      21           0.14       
   8      22           0.32       
   8      23           0.11       
   8      24           0.45       
   8      25           0.52       
   8      26           0.45       
   8      27           0.15       
   8      28           0.12       
   8      29           0.16       
   8      30           0.39       
   8      31           0.17       
   8      32           0.14       
   8      33           0.04       
   8      34           0.45       
   8      35           0.81       
   8      36           0.13       
   8      37           1.55       
   8      38           0.10       
   8      39           0.31       
   8      40           0.61       
   8      41           0.39       
   8      42           0.31       
   8      43           0.12       
   8      44           0.12       
   8      45           0.14       
   8      46           0.38       
   8      47           0.15       
   8      48           0.05       
   8      49           0.39       
   8      50           0.58       
   9       1           0.24       
   9       2           0.14       
   9       3           0.19       
   9       4           0.10       
   9       5           0.40       
   9       6           0.56       
   9       7           0.54       
   9       8           0.30       
   9       9           0.00       
   9      10           0.08       
   9      11           0.17       
   9      12           0.26       
   9      13           0.51       
   9      14           0.28       
   9      15           0.43       
   9      16           0.37       
   9      17           0.37       
   9      18           0.37       
   9      19           0.82       
   9      20           0.56       
   9      21           0.96       
   9      22           0.16       
   9      23           1.18       
   9      24           0.07       
   9      25           0.40       
   9      26           0.07       
   9      27           0.08       
   9      28           0.51       
   9      29           0.71       
   9      30           0.07       
   9      31           0.13       
   9      32           0.12       
   9      33           0.09       
   9      34           0.07       
   9      35           0.08       
   9      36           0.18       
   9      37           0.01       
   9      38           0.20       
   9      39           0.37       
   9      40           0.61       
   9      41           0.07       
   9      42           0.37       
   9      43           0.50       
   9      44           0.51       
   9      45           0.46       
   9      46           0.41       
   9      47           0.57       
   9      48           0.10       
   9      49           0.37       
   9      50           0.17       
  10       1           0.06       
  10       2           0.15       
  10       3           0.40       
  10       4           0.13       
  10       5           0.42       
  10       6           0.02       
  10       7           0.37       
  10       8           0.06       
  10       9           0.69       
  10      10           0.00       
  10      11           1.07       
  10      12           0.14       
  10      13           0.15       
  10      14           0.15       
  10      15           0.06       
  10      16           0.03       
  10      17           0.10       
  10      18           0.75       
  10      19           0.11       
  10      20           0.02       
  10      21           0.03       
  10      22           0.06       
  10      23           1.41       
  10      24           0.36       
  10      25           0.42       
  10      26           0.36       
  10      27           0.47       
  10      28           0.15       
  10      29           0.04       
  10      30           0.02       
  10      31           0.12       
  10      32           0.40       
  10      33           0.24       
  10      34           0.36       
  10      35           0.37       
  10      36           0.33       
  10      37           2.14       
  10      38           0.07       
  10      39           0.10       
  10      40           0.05       
  10      41           0.02       
  10      42           0.10       
  10      43           0.01       
  10      44           0.15       
  10      45           0.23       
  10      46           0.47       
  10      47           0.46       
  10      48           0.47       
  10      49           0.75       
  10      50           1.07       
  11       1           0.63       
  11       2           0.16       
  11       3           0.41       
  11       4           0.25       
  11       5           0.62       
  11       6           0.63       
  11       7           0.64       
  11       8           0.26       
  11       9           0.79       
  11      10           0.77       
  11      11           0.00       
  11      12           0.25       
  11      13           0.09       
  11      14           0.75       
  11      15           0.33       
  11      16           0.12       
  11      17           0.71       
  11      18           0.41       
  11      19           0.23       
  11      20           0.63       
  11      21           0.30       
  11      22           0.25       
  11      23           0.47       
  11      24           0.51       
  11      25           0.62       
  11      26           0.51       
  11      27           0.22       
  11      28           0.09       
  11      29           0.87       
  11      30           0.16       
  11      31           0.64       
  11      32           0.12       
  11      33           1.00       
  11      34           0.51       
  11      35           0.56       
  11      36           0.15       
  11      37           0.13       
  11      38           0.91       
  11      39           0.71       
  11      40           0.80       
  11      41           0.16       
  11      42           0.71       
  11      43           0.57       
  11      44           0.09       
  11      45           0.41       
  11      46           0.49       
  11      47           0.19       
  11      48           0.72       
  11      49           0.41       
  11      50           0.15       
  12       1           0.54       
  12       2           0.41       
  12       3           0.25       
  12       4           0.16       
  12       5           0.20       
  12       6           0.25       
  12       7           0.25       
  12       8           0.70       
  12       9           0.85       
  12      10           0.02       
  12      11           0.40       
  12      12           0.00       
  12      13           0.31       
  12      14           0.08       
  12      15           0.37       
  12      16           0.41       
  12      17           0.07       
  12      18           1.06       
  12      19           0.31       
  12      20           0.25       
  12      21           0.24       
  12      22           0.46       
  12      23           1.90       
  12      24           0.42       
  12      25           0.20       
  12      26           0.42       
  12      27           0.03       
  12      28           0.31       
  12      29           0.38       
  12      30           0.14       
  12      31           0.77       
  12      32           0.21       
  12      33           0.55       
  12      34           0.42       
  12      35           0.40       
  12      36           0.13       
  12      37           0.76       
  12      38           0.39       
  12      39           0.07       
  12      40           0.11       
  12      41           0.14       
  12      42           0.07       
  12      43           0.47       
  12      44           0.31       
  12      45           0.81       
  12      46           0.02       
  12      47           0.03       
  12      48           0.05       
  12      49           1.06       
  12      50           0.40       
  13       1           0.75       
  13       2           0.16       
  13       3           0.07       
  13       4           0.40       
  13       5           0.05       
  13       6           0.23       
  13       7           0.11       
  13       8           0.17       
  13       9           0.01       
  13      10           0.48       
  13      11           0.51       
  13      12           0.33       
  13      13           0.00       
  13      14           0.18       
  13      15           0.36       
  13      16           0.17       
  13      17           0.16       
  13      18           0.67       
  13      19           0.05       
  13      20           0.23       
  13      21           0.14       
  13      22           0.37       
  13      23           2.12       
  13      24           0.11       
  13      25           0.05       
  13      26           0.11       
  13      27           0.25       
  13      28           0.15       
  13      29           0.24       
  13      30           0.26       
  13      31           0.49       
  13      32           0.39       
  13      33           0.15       
  13      34           0.11       
  13      35           0.46       
  13      36           0.15       
  13      37           1.20       
  13      38           0.16       
  13      39           0.16       
  13      40           0.07       
  13      41           0.26       
  13      42           0.16       
  13      43           0.14       
  13      44           0.15       
  13      45           0.10       
  13      46           0.29       
  13      47           0.72       
  13      48           0.06       
  13      49           0.67       
  13      50           0.51       
  14       1           0.35       
  14       2           0.24       
  14       3           0.24       
  14       4           0.10       
  14       5           0.09       
  14       6           0.11       
  14       7           0.42       
  14       8           0.33       
  14       9           0.45       
  14      10           0.51       
  14      11           0.03       
  14      12           0.20       
  14      13           0.20       
  14      14           0.00       
  14      15           0.57       
  14      16           0.37       
  14      17           0.06       
  14      18           0.72       
  14      19           0.25       
  14      20           0.11       
  14      21           0.03       
  14      22           0.24       
  14      23           1.77       
  14      24           0.16       
  14      25           0.09       
  14      26           0.16       
  14      27           0.15       
  14      28           0.20       
  14      29           0.33       
  14      30           0.36       
  14      31           0.48       
  14      32           0.03       
  14      33           0.12       
  14      34           0.16       
  14      35           0.78       
  14      36           0.57       
  14      37           0.48       
  14      38           0.29       
  14      39           0.06       
  14      40           0.21       
  14      41           0.36       
  14      42           0.06       
  14      43           0.35       
  14      44           0.20       
  14      45           0.11       
  14      46           0.12       
  14      47           0.72       
  14      48           0.59       
  14      49           0.72       
  14      50           0.03       
  15       1           0.11       
  15       2           0.18       
  15       3           0.24       
  15       4           0.20       
  15       5           0.09       
  15       6           0.59       
  15       7           0.13       
  15       8           0.48       
  15       9           0.34       
  15      10           0.17       
  15      11           0.75       
  15      12           0.48       
  15      13           0.02       
  15      14           0.33       
  15      15           0.00       
  15      16           0.07       
  15      17           0.23       
  15      18           0.40       
  15      19           0.84       
  15      20           0.59       
  15      21           0.07       
  15      22           0.02       
  15      23           0.93       
  15      24           0.99       
  15      25           0.09       
  15      26           0.99       
  15      27           0.10       
  15      28           0.02       
  15      29           0.05       
  15      30           0.72       
  15      31           0.13       
  15      32           0.30       
  15      33           0.18       
  15      34           0.99       
  15      35           0.37       
  15      36           0.15       
  15      37           1.39       
  15      38           0.19       
  15      39           0.23       
  15      40           0.13       
  15      41           0.72       
  15      42           0.23       
  15      43           0.47       
  15      44           0.02       
  15      45           0.31       
  15      46           0.46       
  15      47           0.44       
  15      48           0.46       
  15      49           0.40       
  15      50           0.75       
  16       1           0.43       
  16       2           0.12       
  16       3           0.17       
  16       4           0.85       
  16       5           0.48       
  16       6           0.26       
  16       7           0.38       
  16       8           0.26       
  16       9           0.37       
  16      10           0.15       
  16      11           0.47       
  16      12           0.54       
  16      13           0.21       
  16      14           0.24       
  16      15           0.14       
  16      16           0.00       
  16      17           0.03       
  16      18           0.60       
  16      19           0.68       
  16      20           0.26       
  16      21           0.04       
  16      22           0.14       
  16      23           0.95       
  16      24           0.57       
  16      25           0.48       
  16      26           0.57       
  16      27           0.24       
  16      28           0.21       
  16      29           0.04       
  16      30           0.38       
  16      31           0.34       
  16      32           0.23       
  16      33           0.06       
  16      34           0.57       
  16      35           0.66       
  16      36           0.16       
  16      37           1.03       
  16      38           0.06       
  16      39           0.03       
  16      40           0.61       
  16      41           0.38       
  16      42           0.03       
  16      43           0.38       
  16      44           0.21       
  16      45           0.20       
  16      46           0.08       
  16      47           0.44       
  16      48           0.33       
  16      49           0.60       
  16      50           0.47       
  17       1           0.16       
  17       2           0.07       
  17       3           0.22       
  17       4           0.36       
  17       5           0.52       
  17       6           0.04       
  17       7           0.35       
  17       8           0.18       
  17       9           0.47       
  17      10           0.40       
  17      11           1.21       
  17      12           0.22       
  17      13           0.01       
  17      14           0.15       
  17      15           0.13       
  17      16           0.23       
  17      17           0.00       
  17      18           0.42       
  17      19           0.41       
  17      20           0.04       
  17      21           0.19       
  17      22           0.09       
  17      23           2.68       
  17      24           0.16       
  17      25           0.52       
  17      26           0.16       
  17      27           0.13       
  17      28           0.01       
  17      29           0.28       
  17      30           0.40       
  17      31           0.51       
  17      32           0.47       
  17      33           0.19       
  17      34           0.16       
  17      35           0.07       
  17      36           0.13       
  17      37           1.27       
  17      38           0.46       
  17      39           0.15       
  17      40           0.15       
  17      41           0.40       
  17      42           0.15       
  17      43           0.44       
  17      44           0.01       
  17      45           0.34       
  17      46           0.37       
  17      47           0.19       
  17      48           0.08       
  17      49           0.42       
  17      50           1.21       
  18       1           0.30       
  18       2           0.40       
  18       3           0.67       
  18       4           1.19       
  18       5           0.26       
  18       6           0.84       
  18       7           0.32       
  18       8           0.76       
  18       9           0.71       
  18      10           0.24       
  18      11           1.38       
  18      12           0.95       
  18      13           0.61       
  18      14           0.19       
  18      15           0.97       
  18      16           1.27       
  18      17           0.83       
  18      18           0.00       
  18      19           1.42       
  18      20           0.84       
  18      21           0.81       
  18      22           0.35       
  18      23           0.28       
  18      24           1.32       
  18      25           0.26       
  18      26           1.32       
  18      27           1.11       
  18      28           0.61       
  18      29           0.18       
  18      30           0.36       
  18      31           0.33       
  18      32           0.22       
  18      33           0.32       
  18      34           1.32       
  18      35           1.03       
  18      36           0.64       
  18      37           0.28       
  18      38           0.80       
  18      39           0.83       
  18      40           0.02       
  18      41           0.36       
  18      42           0.83       
  18      43           0.28       
  18      44           0.61       
  18      45           1.28       
  18      46           1.16       
  18      47           0.49       
  18      48           0.38       
  18      49           0.15       
  18      50           1.38       
  19       1           0.91       
  19       2           0.17       
  19       3           0.06       
  19       4           0.04       
  19       5           0.24       
  19       6           0.09       
  19       7           0.53       
  19       8           0.72       
  19       9           0.28       
  19      10           0.79       
  19      11           0.20       
  19      12           0.57       
  19      13           0.39       
  19      14           0.92       
  19      15           0.54       
  19      16           0.40       
  19      17           0.53       
  19      18           1.03       
  19      19           0.00       
  19      20           0.09       
  19      21           0.03       
  19      22           0.63       
  19      23           3.01       
  19      24           0.68       
  19      25           0.24       
  19      26           0.68       
  19      27           1.26       
  19      28           0.39       
  19      29           0.34       
  19      30           0.71       
  19      31           0.87       
  19      32           0.14       
  19      33           0.72       
  19      34           0.68       
  19      35           1.73       
  19      36           0.18       
  19      37           2.16       
  19      38           0.43       
  19      39           0.53       
  19      40           0.19       
  19      41           0.71       
  19      42           0.53       
  19      43           1.36       
  19      44           0.39       
  19      45           0.76       
  19      46           0.57       
  19      47           0.26       
  19      48           0.61       
  19      49           1.03       
  19      50           0.20       
  20       1           0.10       
  20       2           0.10       
  20       3           0.42       
  20       4           0.71       
  20       5           0.04       
  20       6           0.15       
  20       7           0.67       
  20       8           0.10       
  20       9           0.18       
  20      10           0.10       
  20      11           0.47       
  20      12           0.24       
  20      13           0.23       
  20      14           0.03       
  20      15           0.26       
  20      16           0.16       
  20      17           0.13       
  20      18           1.11       
  20      19           0.24       
  20      20           0.00       
  20      21           0.22       
  20      22           0.02       
  20      23           1.70       
  20      24           0.71       
  20      25           0.04       
  20      26           0.71       
  20      27           0.26       
  20      28           0.23       
  20      29           0.03       
  20      30           0.65       
  20      31           0.15       
  20      32           0.36       
  20      33           0.10       
  20      34           0.71       
  20      35           0.58       
  20      36           0.10       
  20      37           2.29       
  20      38           0.02       
  20      39           0.13       
  20      40           0.35       
  20      41           0.65       
  20      42           0.13       
  20      43           0.09       
  20      44           0.23       
  20      45           0.20       
  20      46           0.84       
  20      47           0.79       
  20      48           0.68       
  20      49           1.11       
  20      50           0.47       
  21       1           0.31       
  21       2           0.41       
  21       3           0.15       
  21       4           0.21       
  21       5           0.58       
  21       6           0.27       
  21       7           0.19       
  21       8           0.56       
  21       9           0.62       
  21      10           0.69       
  21      11           0.56       
  21      12           0.08       
  21      13           0.16       
  21      14           0.08       
  21      15           0.45       
  21      16           0.51       
  21      17           0.01       
  21      18           0.03       
  21      19           0.39       
  21      20           0.27       
  21      21           0.00       
  21      22           0.59       
  21      23           2.66       
  21      24           0.08       
  21      25           0.58       
  21      26           0.08       
  21      27           0.61       
  21      28           0.16       
  21      29           0.35       
  21      30           0.40       
  21      31           0.25       
  21      32           0.28       
  21      33           0.19       
  21      34           0.08       
  21      35           0.47       
  21      36           0.29       
  21      37           1.81       
  21      38           0.62       
  21      39           0.01       
  21      40           0.30       
  21      41           0.40       
  21      42           0.01       
  21      43           0.27       
  21      44           0.16       
  21      45           0.76       
  21      46           0.23       
  21      47           0.27       
  21      48           0.36       
  21      49           0.03       
  21      50           0.56       
  22       1           0.10       
  22       2           0.61       
  22       3           0.52       
  22       4           0.34       
  22       5           0.63       
  22       6           0.03       
  22       7           0.05       
  22       8           0.25       
  22       9           0.28       
  22      10           0.04       
  22      11           1.02       
  22      12           0.99       
  22      13           0.41       
  22      14           0.11       
  22      15           0.46       
  22      16           0.27       
  22      17           0.12       
  22      18           1.04       
  22      19           1.09       
  22      20           0.03       
  22      21           0.10       
  22      22           0.00       
  22      23           0.66       
  22      24           0.87       
  22      25           0.63       
  22      26           0.87       
  22      27           0.11       
  22      28           0.41       
  22      29           0.05       
  22      30           0.09       
  22      31           0.14       
  22      32           0.02       
  22      33           0.08       
  22      34           0.87       
  22      35           0.34       
  22      36           0.04       
  22      37           2.42       
  22      38           0.13       
  22      39           0.12       
  22      40           0.63       
  22      41           0.09       
  22      42           0.12       
  22      43           0.05       
  22      44           0.41       
  22      45           0.10       
  22      46           1.20       
  22      47           0.71       
  22      48           0.64       
  22      49           1.04       
  22      50           1.02       
  23       1           1.82       
  23       2           0.16       
  23       3           1.74       
  23       4           2.86       
  23       5           1.46       
  23       6           3.13       
  23       7           0.59       
  23       8           0.22       
  23       9           0.67       
  23      10           0.10       
  23      11           2.67       
  23      12           2.06       
  23      13           0.11       
  23      14           3.54       
  23      15           2.25       
  23      16           0.42       
  23      17           1.16       
  23      18           0.32       
  23      19           3.56       
  23      20           3.13       
  23      21           0.65       
  23      22           0.03       
  23      23           0.00       
  23      24           2.01       
  23      25           1.46       
  23      26           2.01       
  23      27           0.71       
  23      28           0.11       
  23      29           0.05       
  23      30           2.42       
  23      31           0.85       
  23      32           0.43       
  23      33           1.57       
  23      34           2.01       
  23      35           2.53       
  23      36           1.14       
  23      37           0.35       
  23      38           3.00       
  23      39           1.16       
  23      40           0.92       
  23      41           2.42       
  23      42           1.16       
  23      43           1.43       
  23      44           0.11       
  23      45           2.69       
  23      46           2.40       
  23      47           0.91       
  23      48           0.98       
  23      49           0.32       
  23      50           2.67       
  24       1           0.68       
  24       2           0.29       
  24       3           0.29       
  24       4           0.03       
  24       5           0.40       
  24       6           0.25       
  24       7           0.39       
  24       8           0.69       
  24       9           0.16       
  24      10           0.07       
  24      11           0.03       
  24      12           0.08       
  24      13           0.27       
  24      14           0.02       
  24      15           1.04       
  24      16           0.58       
  24      17           0.22       
  24      18           0.22       
  24      19           0.01       
  24      20           0.25       
  24      21           0.40       
  24      22           0.05       
  24      23           0.75       
  24      24           0.00       
  24      25           0.40       
  24      26           0.15       
  24      27           0.79       
  24      28           0.27       
  24      29           0.81       
  24      30           0.56       
  24      31           0.24       
  24      32           0.10       
  24      33           0.86       
  24      34           0.15       
  24      35           0.73       
  24      36           0.04       
  24      37           1.97       
  24      38           0.60       
  24      39           0.22       
  24      40           0.93       
  24      41           0.56       
  24      42           0.22       
  24      43           0.64       
  24      44           0.27       
  24      45           0.22       
  24      46           0.13       
  24      47           0.44       
  24      48           0.51       
  24      49           0.22       
  24      50           0.03       
  25       1           0.15       
  25       2           0.16       
  25       3           0.13       
  25       4           0.55       
  25       5           0.15       
  25       6           0.20       
  25       7           0.05       
  25       8           0.07       
  25       9           0.55       
  25      10           0.33       
  25      11           0.21       
  25      12           0.28       
  25      13           0.21       
  25      14           0.11       
  25      15           0.10       
  25      16           0.44       
  25      17           0.22       
  25      18           1.19       
  25      19           1.04       
  25      20           0.20       
  25      21           0.48       
  25      22           0.25       
  25      23           0.45       
  25      24           0.15       
  25      25           0.00       
  25      26           0.15       
  25      27           0.50       
  25      28           0.21       
  25      29           0.07       
  25      30           0.18       
  25      31           0.23       
  25      32           0.44       
  25      33           0.05       
  25      34           0.15       
  25      35           0.83       
  25      36           0.50       
  25      37           2.74       
  25      38           0.18       
  25      39           0.22       
  25      40           0.12       
  25      41           0.18       
  25      42           0.22       
  25      43           0.49       
  25      44           0.21       
  25      45           0.56       
  25      46           0.84       
  25      47           0.73       
  25      48           0.14       
  25      49           1.19       
  25      50           0.21       
  26       1           0.68       
  26       2           0.29       
  26       3           0.29       
  26       4           0.03       
  26       5           0.40       
  26       6           0.25       
  26       7           0.39       
  26       8           0.69       
  26       9           0.16       
  26      10           0.07       
  26      11           0.03       
  26      12           0.08       
  26      13           0.27       
  26      14           0.02       
  26      15           1.04       
  26      16           0.58       
  26      17           0.22       
  26      18           0.22       
  26      19           0.01       
  26      20           0.25       
  26      21           0.40       
  26      22           0.05       
  26      23           0.75       
  26      24           0.15       
  26      25           0.40       
  26      26           0.00       
  26      27           0.79       
  26      28           0.27       
  26      29           0.81       
  26      30           0.56       
  26      31           0.24       
  26      32           0.10       
  26      33           0.86       
  26      34           0.15       
  26      35           0.73       
  26      36           0.04       
  26      37           1.97       
  26      38           0.60       
  26      39           0.22       
  26      40           0.93       
  26      41           0.56       
  26      42           0.22       
  26      43           0.64       
  26      44           0.27       
  26      45           0.22       
  26      46           0.13       
  26      47           0.44       
  26      48           0.51       
  26      49           0.22       
  26      50           0.03       
  27       1           0.70       
  27       2           0.37       
  27       3           0.57       
  27       4           0.48       
  27       5           0.79       
  27       6           0.36       
  27       7           0.05       
  27       8           0.27       
  27       9           0.08       
  27      10           0.20       
  27      11           0.15       
  27      12           0.63       
  27      13           0.23       
  27      14           0.13       
  27      15           0.45       
  27      16           0.52       
  27      17           0.28       
  27      18           0.74       
  27      19           0.28       
  27      20           0.36       
  27      21           0.21       
  27      22           0.16       
  27      23           1.76       
  27      24           0.28       
  27      25           0.79       
  27      26           0.28       
  27      27           0.00       
  27      28           0.23       
  27      29           0.34       
  27      30           0.54       
  27      31           0.07       
  27      32           0.22       
  27      33           0.30       
  27      34           0.28       
  27      35           0.32       
  27      36           0.21       
  27      37           2.35       
  27      38           0.16       
  27      39           0.28       
  27      40           0.19       
  27      41           0.54       
  27      42           0.28       
  27      43           0.55       
  27      44           0.23       
  27      45           0.41       
  27      46           0.49       
  27      47           0.15       
  27      48           0.47       
  27      49           0.74       
  27      50           0.15       
  28       1           0.75       
  28       2           0.16       
  28       3           0.07       
  28       4           0.40       
  28       5           0.05       
  28       6           0.23       
  28       7           0.11       
  28       8           0.17       
  28       9           0.01       
  28      10           0.48       
  28      11           0.51       
  28      12           0.33       
  28      13           0.15       
  28      14           0.18       
  28      15           0.36       
  28      16           0.17       
  28      17           0.16       
  28      18           0.67       
  28      19           0.05       
  28      20           0.23       
  28      21           0.14       
  28      22           0.37       
  28      23           2.12       
  28      24           0.11       
  28      25           0.05       
  28      26           0.11       
  28      27           0.25       
  28      28           0.00       
  28      29           0.24       
  28      30           0.26       
  28      31           0.49       
  28      32           0.39       
  28      33           0.15       
  28      34           0.11       
  28      35           0.46       
  28      36           0.15       
  28      37           1.20       
  28      38           0.16       
  28      39           0.16       
  28      40           0.07       
  28      41           0.26       
  28      42           0.16       
  28      43           0.14       
  28      44           0.15       
