Alis

CUSTOMERS
store1  store2  tempo_deslocamento
  17       5           0.11       
  17       6           2.52       
  17       7           0.85       
  17       8           0.12       
  17       9           2.20       
  17      10           3.54       
  17      11           0.94       
  17      12           0.09       
  17      13           1.28       
  17      14           1.33       
  17      15           0.31       
  17      16           1.61       
  17      17           0.00       
  17      18           0.65       
  17      19           1.03       
  17      20           1.28       
  17      21           0.31       
  17      22           1.61       
  17      23           1.62       
  17      24           1.17       
  17      25           0.23       
  17      26           1.26       
  17      27           0.83       
  17      28           2.06       
  17      29           1.69       
  17      30           0.23       
  17      31           1.69       
  17      32           0.09       
  17      33           0.28       
  17      34           0.07       
  17      35           0.22       
  17      36           2.10       
  17      37           0.42       
  17      38           0.85       
  17      39           0.59       
  17      40           3.05       
  17      41           0.31       
  17      42           1.79       
  17      43           1.28       
  17      44           1.26       
  17      45           0.24       
  17      46           1.69       
  17      47           0.33       
  17      48           1.91       
  17      49           2.53       
  17      50           1.54       
  18       1           0.22       
  18       2           0.31       
  18       3           0.16       
  18       4           0.05       
  18       5           1.43       
  18       6           0.24       
  18       7           2.49       
  18       8           0.67       
  18       9           0.21       
  18      10           3.17       
  18      11           0.52       
  18      12           1.06       
  18      13           0.36       
  18      14           0.11       
  18      15           0.54       
  18      16           0.56       
  18      17           0.22       
  18      18           0.00       
  18      19           0.12       
  18      20           0.32       
  18      21           0.54       
  18      22           0.56       
  18      23           0.35       
  18      24           0.15       
  18      25           0.10       
  18      26           0.64       
  18      27           0.37       
  18      28           0.93       
  18      29           0.20       
  18      30           0.10       
  18      31           0.54       
  18      32           1.06       
  18      33           0.33       
  18      34           0.49       
  18      35           0.10       
  18      36           0.31       
  18      37           0.35       
  18      38           2.49       
  18      39           0.46       
  18      40           0.30       
  18      41           0.29       
  18      42           0.40       
  18      43           0.32       
  18      44           0.64       
  18      45           0.49       
  18      46           0.92       
  18      47           0.23       
  18      48           0.01       
  18      49           0.27       
  18      50           0.25       
  19       1           0.63       
  19       2           0.45       
  19       3           0.59       
  19       4           0.24       
  19       5           1.54       
  19       6           0.73       
  19       7           1.17       
  19       8           1.75       
  19       9           0.67       
  19      10           1.07       
  19      11           0.25       
  19      12           1.06       
  19      13           0.37       
  19      14           0.18       
  19      15           0.47       
  19      16           0.21       
  19      17           0.63       
  19      18           0.13       
  19      19           0.00       
  19      20           0.85       
  19      21           0.47       
  19      22           0.21       
  19      23           0.69       
  19      24           0.70       
  19      25           0.44       
  19      26           0.47       
  19      27           0.66       
  19      28           0.03       
  19      29           0.36       
  19      30           0.44       
  19      31           0.95       
  19      32           1.06       
  19      33           1.20       
  19      34           0.76       
  19      35           1.07       
  19      36           0.31       
  19      37           0.43       
  19      38           1.17       
  19      39           0.58       
  19      40           1.01       
  19      41           0.09       
  19      42           0.10       
  19      43           0.85       
  19      44           0.47       
  19      45           0.65       
  19      46           0.38       
  19      47           0.72       
  19      48           0.13       
  19      49           0.10       
  19      50           0.09       
  20       1           0.14       
  20       2           0.35       
  20       3           0.89       
  20       4           0.20       
  20       5           1.62       
  20       6           0.91       
  20       7           1.05       
  20       8           0.23       
  20       9           0.40       
  20      10           1.89       
  20      11           0.17       
  20      12           0.20       
  20      13           0.44       
  20      14           0.28       
  20      15           0.53       
  20      16           0.33       
  20      17           0.14       
  20      18           0.06       
  20      19           0.39       
  20      20           0.00       
  20      21           0.53       
  20      22           0.33       
  20      23           0.88       
  20      24           0.56       
  20      25           0.55       
  20      26           0.19       
  20      27           1.00       
  20      28           0.48       
  20      29           0.31       
  20      30           0.55       
  20      31           0.24       
  20      32           0.20       
  20      33           2.27       
  20      34           0.61       
  20      35           0.62       
  20      36           0.61       
  20      37           0.22       
  20      38           1.05       
  20      39           0.89       
  20      40           0.12       
  20      41           0.45       
  20      42           0.01       
  20      43           0.15       
  20      44           0.19       
  20      45           0.39       
  20      46           0.08       
  20      47           0.10       
  20      48           0.12       
  20      49           0.05       
  20      50           0.19       
  21       1           1.88       
  21       2           0.12       
  21       3           0.09       
  21       4           0.06       
  21       5           0.77       
  21       6           0.03       
  21       7           0.53       
  21       8           0.13       
  21       9           0.28       
  21      10           0.76       
  21      11           0.10       
  21      12           0.48       
  21      13           0.34       
  21      14           0.29       
  21      15           0.15       
  21      16           0.40       
  21      17           1.88       
  21      18           0.15       
  21      19           0.58       
  21      20           0.57       
  21      21           0.00       
  21      22           0.40       
  21      23           0.37       
  21      24           0.10       
  21      25           0.39       
  21      26           0.37       
  21      27           0.40       
  21      28           0.59       
  21      29           0.07       
  21      30           0.39       
  21      31           0.19       
  21      32           0.48       
  21      33           0.67       
  21      34           0.08       
  21      35           0.29       
  21      36           0.55       
  21      37           0.06       
  21      38           0.53       
  21      39           0.51       
  21      40           0.57       
  21      41           0.34       
  21      42           0.05       
  21      43           0.57       
  21      44           0.37       
  21      45           0.02       
  21      46           0.03       
  21      47           0.35       
  21      48           0.18       
  21      49           0.28       
  21      50           0.07       
  22       1           1.41       
  22       2           0.24       
  22       3           0.35       
  22       4           0.42       
  22       5           1.27       
  22       6           0.37       
  22       7           3.65       
  22       8           0.22       
  22       9           0.49       
  22      10           2.20       
  22      11           0.70       
  22      12           0.22       
  22      13           0.13       
  22      14           0.56       
  22      15           0.55       
  22      16           0.15       
  22      17           1.41       
  22      18           0.47       
  22      19           0.09       
  22      20           0.69       
  22      21           0.55       
  22      22           0.00       
  22      23           0.85       
  22      24           0.12       
  22      25           0.12       
  22      26           0.22       
  22      27           0.13       
  22      28           1.34       
  22      29           0.15       
  22      30           0.12       
  22      31           0.29       
  22      32           0.22       
  22      33           3.13       
  22      34           1.21       
  22      35           0.15       
  22      36           0.78       
  22      37           0.08       
  22      38           3.65       
  22      39           0.09       
  22      40           1.54       
  22      41           0.10       
  22      42           0.07       
  22      43           0.69       
  22      44           0.22       
  22      45           0.76       
  22      46           0.31       
  22      47           0.37       
  22      48           0.47       
  22      49           0.63       
  22      50           0.43       
  23       1           1.02       
  23       2           0.03       
  23       3           0.35       
  23       4           0.20       
  23       5           0.95       
  23       6           0.04       
  23       7           3.62       
  23       8           0.40       
  23       9           0.54       
  23      10           1.14       
  23      11           0.38       
  23      12           0.47       
  23      13           0.01       
  23      14           0.01       
  23      15           0.33       
  23      16           0.26       
  23      17           1.02       
  23      18           0.51       
  23      19           0.38       
  23      20           0.44       
  23      21           0.33       
  23      22           0.26       
  23      23           0.00       
  23      24           0.32       
  23      25           0.09       
  23      26           0.34       
  23      27           0.02       
  23      28           0.68       
  23      29           0.58       
  23      30           0.09       
  23      31           0.04       
  23      32           0.47       
  23      33           1.24       
  23      34           0.14       
  23      35           0.61       
  23      36           0.18       
  23      37           0.31       
  23      38           3.62       
  23      39           0.27       
  23      40           1.13       
  23      41           0.17       
  23      42           0.16       
  23      43           0.44       
  23      44           0.34       
  23      45           0.27       
  23      46           0.64       
  23      47           0.37       
  23      48           0.11       
  23      49           0.08       
  23      50           0.38       
  24       1           0.37       
  24       2           0.54       
  24       3           0.69       
  24       4           0.15       
  24       5           1.30       
  24       6           0.13       
  24       7           1.04       
  24       8           0.77       
  24       9           0.50       
  24      10           1.10       
  24      11           0.84       
  24      12           0.71       
  24      13           0.01       
  24      14           0.10       
  24      15           0.37       
  24      16           0.10       
  24      17           0.37       
  24      18           0.49       
  24      19           0.15       
  24      20           0.76       
  24      21           0.37       
  24      22           0.10       
  24      23           0.27       
  24      24           0.00       
  24      25           0.15       
  24      26           0.06       
  24      27           0.09       
  24      28           0.54       
  24      29           0.04       
  24      30           0.15       
  24      31           0.15       
  24      32           0.71       
  24      33           0.35       
  24      34           0.39       
  24      35           0.11       
  24      36           0.08       
  24      37           0.19       
  24      38           1.04       
  24      39           0.03       
  24      40           1.57       
  24      41           0.25       
  24      42           0.05       
  24      43           0.76       
  24      44           0.06       
  24      45           0.32       
  24      46           0.81       
  24      47           0.43       
  24      48           0.03       
  24      49           0.87       
  24      50           0.22       
  25       1           1.80       
  25       2           0.14       
  25       3           0.31       
  25       4           0.13       
  25       5           0.93       
  25       6           0.18       
  25       7           0.13       
  25       8           0.99       
  25       9           0.69       
  25      10           1.50       
  25      11           0.21       
  25      12           0.21       
  25      13           0.03       
  25      14           0.07       
  25      15           0.17       
  25      16           0.04       
  25      17           1.80       
  25      18           0.13       
  25      19           0.59       
  25      20           0.39       
  25      21           0.17       
  25      22           0.04       
  25      23           0.05       
  25      24           0.22       
  25      25           0.00       
  25      26           0.29       
  25      27           0.22       
  25      28           0.62       
  25      29           0.71       
  25      30           0.15       
  25      31           0.02       
  25      32           0.21       
  25      33           1.44       
  25      34           0.47       
  25      35           0.27       
  25      36           0.10       
  25      37           0.28       
  25      38           0.13       
  25      39           0.10       
  25      40           0.46       
  25      41           0.12       
  25      42           0.06       
  25      43           0.39       
  25      44           0.29       
  25      45           0.21       
  25      46           0.79       
  25      47           0.17       
  25      48           0.12       
  25      49           0.19       
  25      50           0.08       
  26       1           0.47       
  26       2           0.35       
  26       3           0.45       
  26       4           0.76       
  26       5           3.17       
  26       6           0.54       
  26       7           0.54       
  26       8           0.58       
  26       9           0.02       
  26      10           2.32       
  26      11           0.24       
  26      12           0.23       
  26      13           0.55       
  26      14           0.34       
  26      15           0.50       
  26      16           0.44       
  26      17           0.47       
  26      18           0.08       
  26      19           0.76       
  26      20           0.05       
  26      21           0.50       
  26      22           0.44       
  26      23           0.17       
  26      24           0.57       
  26      25           0.57       
  26      26           0.00       
  26      27           0.44       
  26      28           0.40       
  26      29           0.23       
  26      30           0.57       
  26      31           0.03       
  26      32           0.23       
  26      33           1.22       
  26      34           0.07       
  26      35           0.75       
  26      36           0.47       
  26      37           0.70       
  26      38           0.54       
  26      39           1.03       
  26      40           0.48       
  26      41           0.44       
  26      42           0.94       
  26      43           0.05       
  26      44           0.15       
  26      45           0.75       
  26      46           0.42       
  26      47           0.19       
  26      48           0.23       
  26      49           0.15       
  26      50           0.49       
  27       1           1.00       
  27       2           0.11       
  27       3           0.11       
  27       4           0.21       
  27       5           0.03       
  27       6           0.32       
  27       7           0.50       
  27       8           1.01       
  27       9           0.12       
  27      10           1.45       
  27      11           0.07       
  27      12           1.06       
  27      13           0.16       
  27      14           0.09       
  27      15           0.20       
  27      16           0.35       
  27      17           1.00       
  27      18           0.38       
  27      19           0.49       
  27      20           0.18       
  27      21           0.20       
  27      22           0.35       
  27      23           0.02       
  27      24           0.13       
  27      25           0.22       
  27      26           0.23       
  27      27           0.00       
  27      28           1.00       
  27      29           0.60       
  27      30           0.22       
  27      31           0.01       
  27      32           1.06       
  27      33           2.64       
  27      34           0.13       
  27      35           0.32       
  27      36           0.31       
  27      37           0.29       
  27      38           0.50       
  27      39           0.13       
  27      40           1.19       
  27      41           0.45       
  27      42           0.11       
  27      43           0.18       
  27      44           0.23       
  27      45           0.45       
  27      46           0.13       
  27      47           0.37       
  27      48           0.14       
  27      49           0.74       
  27      50           0.04       
  28       1           1.97       
  28       2           0.53       
  28       3           0.47       
  28       4           0.76       
  28       5           3.01       
  28       6           0.44       
  28       7           0.64       
  28       8           0.52       
  28       9           0.57       
  28      10           0.15       
  28      11           0.53       
  28      12           0.20       
  28      13           0.27       
  28      14           1.49       
  28      15           0.61       
  28      16           1.03       
  28      17           1.97       
  28      18           0.69       
  28      19           0.23       
  28      20           0.26       
  28      21           0.61       
  28      22           1.03       
  28      23           0.40       
  28      24           0.34       
  28      25           0.11       
  28      26           0.52       
  28      27           1.17       
  28      28           0.00       
  28      29           0.40       
  28      30           0.11       
  28      31           0.34       
  28      32           0.20       
  28      33           1.85       
  28      34           0.23       
  28      35           0.65       
  28      36           1.39       
  28      37           0.18       
  28      38           0.64       
  28      39           0.58       
  28      40           0.74       
  28      41           0.06       
  28      42           0.18       
  28      43           0.26       
  28      44           0.52       
