Alis

CUSTOMER
store1  store2  tempo_deslocamento
   9      27           0.37       
   9      28           0.20       
   9      29           0.70       
   9      30           0.38       
   9      31           0.92       
   9      32           0.19       
   9      33           1.24       
   9      34           2.36       
   9      35           0.33       
   9      36           0.34       
   9      37           0.34       
   9      38           0.86       
   9      39           0.02       
   9      40           0.02       
   9      41           0.16       
   9      42           0.92       
   9      43           0.06       
   9      44           0.19       
   9      45           0.54       
   9      46           0.66       
   9      47           0.39       
   9      48           0.41       
   9      49           2.36       
   9      50           0.20       
  10       1           0.50       
  10       2           0.04       
  10       3           0.34       
  10       4           0.25       
  10       5           0.15       
  10       6           0.98       
  10       7           0.87       
  10       8           0.21       
  10       9           0.08       
  10      10           0.00       
  10      11           0.07       
  10      12           0.36       
  10      13           0.21       
  10      14           0.04       
  10      15           0.12       
  10      16           0.04       
  10      17           0.08       
  10      18           0.21       
  10      19           0.13       
  10      20           0.09       
  10      21           0.25       
  10      22           0.34       
  10      23           0.08       
  10      24           0.23       
  10      25           0.19       
  10      26           0.31       
  10      27           0.21       
  10      28           0.24       
  10      29           0.29       
  10      30           0.33       
  10      31           0.25       
  10      32           0.04       
  10      33           0.48       
  10      34           0.75       
  10      35           0.99       
  10      36           0.08       
  10      37           0.12       
  10      38           0.18       
  10      39           0.36       
  10      40           0.38       
  10      41           0.41       
  10      42           0.25       
  10      43           0.35       
  10      44           0.04       
  10      45           0.09       
  10      46           0.21       
  10      47           0.15       
  10      48           0.35       
  10      49           0.75       
  10      50           0.24       
  11       1           0.04       
  11       2           0.19       
  11       3           0.15       
  11       4           1.05       
  11       5           0.20       
  11       6           0.38       
  11       7           0.39       
  11       8           0.40       
  11       9           0.52       
  11      10           0.09       
  11      11           0.00       
  11      12           0.41       
  11      13           0.42       
  11      14           0.44       
  11      15           0.50       
  11      16           0.06       
  11      17           0.35       
  11      18           0.05       
  11      19           0.22       
  11      20           0.25       
  11      21           0.16       
  11      22           0.15       
  11      23           0.35       
  11      24           0.09       
  11      25           0.52       
  11      26           0.37       
  11      27           0.40       
  11      28           0.41       
  11      29           0.32       
  11      30           0.21       
  11      31           0.16       
  11      32           0.44       
  11      33           0.10       
  11      34           1.98       
  11      35           0.60       
  11      36           0.35       
  11      37           0.26       
  11      38           0.27       
  11      39           0.27       
  11      40           0.02       
  11      41           0.37       
  11      42           0.16       
  11      43           0.27       
  11      44           0.44       
  11      45           0.25       
  11      46           0.42       
  11      47           0.09       
  11      48           0.32       
  11      49           1.98       
  11      50           0.41       
  12       1           0.71       
  12       2           0.45       
  12       3           0.40       
  12       4           1.55       
  12       5           0.62       
  12       6           0.01       
  12       7           0.41       
  12       8           0.07       
  12       9           0.37       
  12      10           0.29       
  12      11           0.21       
  12      12           0.00       
  12      13           0.63       
  12      14           0.37       
  12      15           0.96       
  12      16           0.21       
  12      17           0.02       
  12      18           0.82       
  12      19           0.19       
  12      20           0.29       
  12      21           0.29       
  12      22           0.40       
  12      23           0.02       
  12      24           0.81       
  12      25           0.57       
  12      26           0.40       
  12      27           0.07       
  12      28           0.08       
  12      29           0.42       
  12      30           1.40       
  12      31           0.29       
  12      32           0.06       
  12      33           0.01       
  12      34           0.11       
  12      35           1.21       
  12      36           0.02       
  12      37           1.01       
  12      38           0.43       
  12      39           0.03       
  12      40           0.32       
  12      41           1.66       
  12      42           0.29       
  12      43           0.62       
  12      44           0.06       
  12      45           0.29       
  12      46           0.63       
  12      47           0.29       
  12      48           0.49       
  12      49           0.11       
  12      50           0.08       
  13       1           0.07       
  13       2           0.86       
  13       3           0.41       
  13       4           2.79       
  13       5           0.42       
  13       6           0.86       
  13       7           0.72       
  13       8           0.14       
  13       9           0.42       
  13      10           0.19       
  13      11           0.71       
  13      12           0.19       
  13      13           0.00       
  13      14           0.24       
  13      15           0.22       
  13      16           0.13       
  13      17           0.07       
  13      18           0.56       
  13      19           0.32       
  13      20           0.23       
  13      21           0.19       
  13      22           0.41       
  13      23           0.07       
  13      24           0.24       
  13      25           0.09       
  13      26           0.06       
  13      27           0.14       
  13      28           0.21       
  13      29           0.71       
  13      30           1.68       
  13      31           0.19       
  13      32           0.13       
  13      33           0.15       
  13      34           0.23       
  13      35           1.07       
  13      36           0.07       
  13      37           0.26       
  13      38           0.08       
  13      39           0.13       
  13      40           0.01       
  13      41           0.14       
  13      42           0.19       
  13      43           0.08       
  13      44           0.13       
  13      45           0.23       
  13      46           0.15       
  13      47           0.19       
  13      48           0.19       
  13      49           0.23       
  13      50           0.21       
  14       1           0.06       
  14       2           0.18       
  14       3           0.03       
  14       4           1.08       
  14       5           0.24       
  14       6           0.52       
  14       7           0.99       
  14       8           0.03       
  14       9           0.08       
  14      10           0.08       
  14      11           0.19       
  14      12           0.24       
  14      13           0.16       
  14      14           0.00       
  14      15           0.04       
  14      16           0.05       
  14      17           0.13       
  14      18           0.29       
  14      19           0.10       
  14      20           0.02       
  14      21           0.14       
  14      22           0.03       
  14      23           0.13       
  14      24           0.29       
  14      25           0.08       
  14      26           0.33       
  14      27           0.03       
  14      28           0.03       
  14      29           0.02       
  14      30           1.86       
  14      31           0.14       
  14      32           0.10       
  14      33           0.14       
  14      34           2.14       
  14      35           2.09       
  14      36           0.13       
  14      37           0.28       
  14      38           0.34       
  14      39           0.39       
  14      40           0.21       
  14      41           0.15       
  14      42           0.14       
  14      43           0.39       
  14      44           0.10       
  14      45           0.02       
  14      46           0.16       
  14      47           0.08       
  14      48           0.11       
  14      49           2.14       
  14      50           0.03       
  15       1           0.47       
  15       2           0.32       
  15       3           0.04       
  15       4           2.40       
  15       5           0.21       
  15       6           0.24       
  15       7           0.02       
  15       8           0.05       
  15       9           0.49       
  15      10           0.02       
  15      11           0.43       
  15      12           0.97       
  15      13           0.44       
  15      14           0.28       
  15      15           0.00       
  15      16           0.53       
  15      17           0.30       
  15      18           0.01       
  15      19           0.07       
  15      20           0.33       
  15      21           0.02       
  15      22           0.04       
  15      23           0.30       
  15      24           0.06       
  15      25           0.24       
  15      26           0.42       
  15      27           0.05       
  15      28           0.18       
  15      29           0.01       
  15      30           1.90       
  15      31           0.02       
  15      32           0.10       
  15      33           0.01       
  15      34           1.26       
  15      35           2.22       
  15      36           0.30       
  15      37           0.15       
  15      38           0.81       
  15      39           0.42       
  15      40           0.01       
  15      41           0.21       
  15      42           0.02       
  15      43           0.10       
  15      44           0.10       
  15      45           0.33       
  15      46           0.44       
  15      47           0.02       
  15      48           0.37       
  15      49           1.26       
  15      50           0.18       
  16       1           0.08       
  16       2           0.02       
  16       3           0.60       
  16       4           2.34       
  16       5           0.31       
  16       6           0.73       
  16       7           0.87       
  16       8           0.15       
  16       9           0.40       
  16      10           0.05       
  16      11           0.09       
  16      12           0.03       
  16      13           0.24       
  16      14           0.34       
  16      15           0.11       
  16      16           0.00       
  16      17           0.21       
  16      18           0.08       
  16      19           0.14       
  16      20           0.06       
  16      21           0.44       
  16      22           0.60       
  16      23           0.21       
  16      24           0.14       
  16      25           0.20       
  16      26           0.29       
  16      27           0.15       
  16      28           0.32       
  16      29           0.01       
  16      30           1.75       
  16      31           0.44       
  16      32           0.29       
  16      33           0.69       
  16      34           0.24       
  16      35           0.71       
  16      36           0.21       
  16      37           0.23       
  16      38           0.11       
  16      39           0.40       
  16      40           0.35       
  16      41           0.17       
  16      42           0.44       
  16      43           0.05       
  16      44           0.29       
  16      45           0.06       
  16      46           0.24       
  16      47           0.05       
  16      48           0.48       
  16      49           0.24       
  16      50           0.32       
  17       1           0.55       
  17       2           0.15       
  17       3           0.25       
  17       4           0.35       
  17       5           0.04       
  17       6           0.24       
  17       7           0.37       
  17       8           0.53       
  17       9           0.07       
  17      10           0.31       
  17      11           0.25       
  17      12           0.22       
  17      13           0.41       
  17      14           0.59       
  17      15           0.04       
  17      16           0.23       
  17      17           0.00       
  17      18           0.68       
  17      19           0.66       
  17      20           0.29       
  17      21           0.07       
  17      22           0.25       
  17      23           0.15       
  17      24           0.43       
  17      25           0.11       
  17      26           0.11       
  17      27           0.53       
  17      28           0.36       
  17      29           0.16       
  17      30           0.67       
  17      31           0.07       
  17      32           0.66       
  17      33           1.00       
  17      34           0.40       
  17      35           0.25       
  17      36           0.15       
  17      37           0.56       
  17      38           0.58       
  17      39           0.26       
  17      40           0.08       
  17      41           0.97       
  17      42           0.07       
  17      43           0.62       
  17      44           0.66       
  17      45           0.29       
  17      46           0.41       
  17      47           0.31       
  17      48           0.36       
  17      49           0.40       
  17      50           0.36       
  18       1           0.10       
  18       2           0.03       
  18       3           0.06       
  18       4           1.02       
  18       5           0.15       
  18       6           0.74       
  18       7           0.70       
  18       8           0.14       
  18       9           0.45       
  18      10           0.14       
  18      11           0.65       
  18      12           0.99       
  18      13           0.03       
  18      14           0.28       
  18      15           0.17       
  18      16           0.25       
  18      17           0.07       
  18      18           0.00       
  18      19           0.07       
  18      20           0.03       
  18      21           0.08       
  18      22           0.06       
  18      23           0.07       
  18      24           0.01       
  18      25           0.09       
  18      26           0.56       
  18      27           0.14       
  18      28           0.18       
  18      29           0.07       
  18      30           0.29       
  18      31           0.08       
  18      32           0.02       
  18      33           0.31       
  18      34           1.38       
  18      35           0.31       
  18      36           0.07       
  18      37           0.04       
  18      38           0.26       
  18      39           0.24       
  18      40           0.14       
  18      41           0.72       
  18      42           0.08       
  18      43           0.14       
  18      44           0.02       
  18      45           0.03       
  18      46           0.03       
  18      47           0.14       
  18      48           0.67       
  18      49           1.38       
  18      50           0.18       
  19       1           0.25       
  19       2           0.09       
  19       3           0.18       
  19       4           1.48       
  19       5           0.08       
  19       6           0.24       
  19       7           1.20       
  19       8           0.18       
  19       9           0.50       
  19      10           0.21       
  19      11           0.36       
  19      12           0.40       
  19      13           0.22       
  19      14           0.21       
  19      15           0.23       
  19      16           0.10       
  19      17           0.31       
  19      18           0.04       
  19      19           0.00       
  19      20           0.04       
  19      21           0.10       
  19      22           0.18       
  19      23           0.31       
  19      24           0.01       
  19      25           0.14       
  19      26           0.37       
  19      27           0.18       
  19      28           0.17       
  19      29           0.40       
  19      30           3.11       
  19      31           0.10       
  19      32           0.17       
  19      33           0.34       
  19      34           2.24       
  19      35           1.27       
  19      36           0.31       
  19      37           0.40       
  19      38           0.58       
  19      39           0.34       
  19      40           0.02       
  19      41           1.01       
  19      42           0.10       
  19      43           0.02       
  19      44           0.17       
  19      45           0.04       
  19      46           0.22       
  19      47           0.21       
  19      48           0.19       
  19      49           2.24       
  19      50           0.17       
  20       1           0.52       
  20       2           0.13       
  20       3           0.34       
  20       4           0.38       
  20       5           0.53       
  20       6           0.40       
  20       7           0.49       
  20       8           0.15       
  20       9           0.37       
  20      10           0.23       
  20      11           0.12       
  20      12           0.35       
  20      13           0.19       
  20      14           0.38       
  20      15           0.50       
  20      16           0.50       
  20      17           0.32       
  20      18           0.06       
  20      19           0.07       
  20      20           0.00       
  20      21           0.02       
  20      22           0.34       
  20      23           0.32       
  20      24           0.01       
  20      25           0.38       
  20      26           0.27       
  20      27           0.15       
  20      28           0.15       
  20      29           0.08       
  20      30           0.08       
  20      31           0.02       
  20      32           0.24       
  20      33           0.18       
  20      34           1.70       
  20      35           2.32       
  20      36           0.32       
  20      37           0.18       
  20      38           0.57       
  20      39           0.17       
  20      40           0.58       
  20      41           0.38       
  20      42           0.02       
  20      43           0.10       
  20      44           0.24       
  20      45           0.15       
  20      46           0.19       
  20      47           0.23       
  20      48           0.22       
  20      49           1.70       
  20      50           0.15       
  21       1           0.83       
  21       2           0.05       
  21       3           0.10       
  21       4           1.69       
  21       5           0.19       
  21       6           0.61       
  21       7           0.32       
  21       8           0.21       
  21       9           0.23       
  21      10           0.39       
  21      11           0.10       
  21      12           0.78       
  21      13           0.58       
  21      14           0.08       
  21      15           0.01       
  21      16           0.43       
  21      17           0.73       
  21      18           0.07       
  21      19           0.06       
  21      20           0.31       
  21      21           0.00       
  21      22           0.10       
  21      23           0.73       
  21      24           0.13       
  21      25           0.09       
  21      26           0.03       
  21      27           0.21       
  21      28           0.22       
  21      29           0.33       
  21      30           1.54       
  21      31           0.15       
  21      32           0.25       
  21      33           0.45       
  21      34           2.87       
  21      35           2.89       
  21      36           0.73       
  21      37           0.09       
  21      38           0.33       
  21      39           0.48       
  21      40           0.03       
  21      41           0.59       
  21      42           0.15       
  21      43           0.08       
  21      44           0.25       
  21      45           0.31       
  21      46           0.58       
  21      47           0.39       
  21      48           0.53       
  21      49           2.87       
  21      50           0.22       
  22       1           0.74       
  22       2           0.34       
  22       3           0.15       
  22       4           1.50       
  22       5           0.19       
  22       6           0.77       
  22       7           0.85       
  22       8           0.25       
  22       9           0.60       
  22      10           0.41       
  22      11           0.11       
  22      12           0.16       
  22      13           0.50       
  22      14           0.11       
  22      15           0.04       
  22      16           0.22       
  22      17           0.21       
  22      18           0.04       
  22      19           0.23       
  22      20           0.18       
  22      21           0.01       
  22      22           0.00       
  22      23           0.21       
  22      24           0.13       
  22      25           0.45       
  22      26           0.40       
  22      27           0.25       
  22      28           0.34       
  22      29           0.07       
  22      30           0.65       
  22      31           0.01       
  22      32           0.08       
  22      33           0.15       
  22      34           2.77       
  22      35           0.49       
  22      36           0.21       
  22      37           0.01       
  22      38           0.25       
  22      39           0.02       
  22      40           0.23       
  22      41           0.35       
  22      42           0.01       
  22      43           0.01       
  22      44           0.08       
  22      45           0.18       
  22      46           0.50       
  22      47           0.41       
  22      48           0.38       
  22      49           2.77       
  22      50           0.34       
  23       1           0.55       
  23       2           0.15       
  23       3           0.25       
  23       4           0.35       
  23       5           0.04       
  23       6           0.24       
  23       7           0.37       
  23       8           0.53       
  23       9           0.07       
  23      10           0.31       
  23      11           0.25       
  23      12           0.22       
  23      13           0.41       
  23      14           0.59       
  23      15           0.04       
  23      16           0.23       
  23      17           0.15       
  23      18           0.68       
  23      19           0.66       
  23      20           0.29       
  23      21           0.07       
  23      22           0.25       
  23      23           0.00       
  23      24           0.43       
  23      25           0.11       
  23      26           0.11       
  23      27           0.53       
  23      28           0.36       
  23      29           0.16       
  23      30           0.67       
  23      31           0.07       
  23      32           0.66       
  23      33           1.00       
  23      34           0.40       
  23      35           0.25       
  23      36           0.15       
  23      37           0.56       
  23      38           0.58       
  23      39           0.26       
  23      40           0.08       
  23      41           0.97       
  23      42           0.07       
  23      43           0.62       
  23      44           0.66       
  23      45           0.29       
  23      46           0.41       
  23      47           0.31       
  23      48           0.36       
  23      49           0.40       
  23      50           0.36       
  24       1           0.24       
  24       2           0.02       
  24       3           0.06       
  24       4           1.04       
  24       5           0.10       
  24       6           0.39       
  24       7           0.79       
  24       8           0.15       
  24       9           0.98       
  24      10           0.15       
  24      11           0.55       
  24      12           0.24       
  24      13           0.63       
  24      14           0.03       
  24      15           0.07       
  24      16           0.07       
  24      17           0.64       
  24      18           0.18       
  24      19           0.09       
  24      20           0.23       
  24      21           0.22       
  24      22           0.06       
  24      23           0.64       
  24      24           0.00       
  24      25           0.14       
  24      26           0.21       
  24      27           0.15       
  24      28           0.07       
  24      29           0.38       
  24      30           1.02       
  24      31           0.22       
  24      32           0.20       
  24      33           0.48       
  24      34           2.67       
  24      35           0.56       
  24      36           0.64       
  24      37           0.03       
  24      38           0.43       
  24      39           0.32       
  24      40           0.27       
  24      41           0.20       
  24      42           0.22       
  24      43           0.19       
  24      44           0.20       
  24      45           0.23       
  24      46           0.63       
  24      47           0.15       
  24      48           0.21       
  24      49           2.67       
  24      50           0.07       
  25       1           0.02       
  25       2           0.49       
  25       3           0.23       
  25       4           0.30       
  25       5           0.20       
  25       6           0.38       
  25       7           0.42       
  25       8           0.36       
  25       9           0.37       
  25      10           0.28       
  25      11           0.20       
  25      12           0.67       
  25      13           0.42       
  25      14           0.10       
  25      15           0.27       
  25      16           0.26       
  25      17           0.51       
  25      18           0.32       
  25      19           0.04       
  25      20           0.44       
  25      21           0.19       
  25      22           0.23       
  25      23           0.51       
  25      24           0.16       
  25      25           0.00       
  25      26           0.01       
  25      27           0.36       
  25      28           0.10       
  25      29           0.69       
  25      30           0.84       
  25      31           0.19       
  25      32           0.10       
  25      33           0.32       
  25      34           1.92       
  25      35           1.98       
  25      36           0.51       
  25      37           0.25       
  25      38           0.43       
  25      39           0.32       
  25      40           0.18       
  25      41           0.73       
  25      42           0.19       
  25      43           0.25       
  25      44           0.10       
  25      45           0.44       
  25      46           0.42       
  25      47           0.28       
  25      48           0.06       
  25      49           1.92       
  25      50           0.10       
  26       1           0.75       
  26       2           0.29       
  26       3           0.44       
  26       4           1.36       
  26       5           0.29       
  26       6           0.42       
  26       7           0.28       
  26       8           0.59       
  26       9           0.23       
  26      10           0.33       
  26      11           0.60       
  26      12           0.21       
  26      13           0.19       
  26      14           0.19       
  26      15           0.09       
  26      16           0.09       
  26      17           0.32       
  26      18           0.25       
  26      19           0.38       
  26      20           0.19       
  26      21           0.34       
  26      22           0.44       
  26      23           0.32       
  26      24           0.38       
  26      25           0.19       
  26      26           0.00       
  26      27           0.59       
  26      28           0.49       
  26      29           0.23       
  26      30           1.10       
  26      31           0.34       
  26      32           0.20       
  26      33           0.25       
  26      34           1.64       
  26      35           1.53       
  26      36           0.32       
  26      37           0.53       
  26      38           0.16       
  26      39           0.06       
  26      40           0.11       
  26      41           0.63       
  26      42           0.34       
  26      43           0.22       
  26      44           0.20       
  26      45           0.19       
  26      46           0.19       
  26      47           0.33       
  26      48           0.21       
  26      49           1.64       
  26      50           0.49       
  27       1           0.89       
  27       2           0.18       
  27       3           0.16       
  27       4           0.05       
  27       5           0.15       
  27       6           0.51       
  27       7           0.02       
  27       8           0.15       
  27       9           0.31       
  27      10           0.45       
  27      11           0.48       
  27      12           0.16       
  27      13           0.43       
  27      14           0.41       
  27      15           0.06       
  27      16           0.33       
  27      17           0.63       
  27      18           0.10       
  27      19           0.05       
  27      20           0.22       
  27      21           0.07       
  27      22           0.16       
  27      23           0.63       
  27      24           0.28       
  27      25           0.46       
  27      26           0.18       
  27      27           0.00       
  27      28           0.25       
  27      29           0.29       
  27      30           0.30       
  27      31           0.07       
  27      32           0.05       
  27      33           0.49       
  27      34           0.19       
  27      35           1.14       
  27      36           0.63       
  27      37           0.03       
  27      38           0.74       
  27      39           0.18       
  27      40           0.28       
  27      41           0.33       
  27      42           0.07       
  27      43           0.02       
  27      44           0.05       
  27      45           0.22       
  27      46           0.43       
  27      47           0.45       
  27      48           0.39       
  27      49           0.19       
  27      50           0.25       
  28       1           0.28       
  28       2           0.13       
  28       3           0.02       
  28       4           1.73       
  28       5           0.13       
  28       6           0.50       
  28       7           0.19       
  28       8           0.19       
  28       9           0.69       
  28      10           0.15       
  28      11           0.31       
  28      12           0.15       
  28      13           0.23       
  28      14           0.10       
  28      15           0.26       
  28      16           0.02       
  28      17           0.62       
  28      18           0.24       
  28      19           0.06       
  28      20           0.49       
  28      21           0.23       
  28      22           0.02       
  28      23           0.62       
  28      24           0.04       
  28      25           0.13       
  28      26           0.01       
  28      27           0.19       
  28      28           0.00       
  28      29           0.45       
  28      30           3.02       
  28      31           0.23       
  28      32           0.13       
  28      33           0.54       
  28      34           0.18       
  28      35           2.92       
  28      36           0.62       
  28      37           0.31       
  28      38           0.22       
  28      39           0.01       
  28      40           0.25       
  28      41           1.02       
  28      42           0.23       
  28      43           0.18       
  28      44           0.13       
