Alis

CUSTOMERS
store1  store2  tempo_deslocamento
   3      35           0.03       
   3      36           0.13       
   3      37           0.20       
   3      38           0.20       
   3      39           0.60       
   3      40           0.55       
   3      41           2.30       
   3      42           0.13       
   3      43           0.36       
   3      44           0.40       
   3      45           0.36       
   3      46           0.74       
   3      47           0.49       
   3      48           0.49       
   3      49           0.33       
   3      50           0.23       
   4       1           0.26       
   4       2           0.18       
   4       3           0.05       
   4       4           0.00       
   4       5           2.17       
   4       6           0.26       
   4       7           0.59       
   4       8           0.61       
   4       9           1.08       
   4      10           0.30       
   4      11           0.23       
   4      12           0.27       
   4      13           0.33       
   4      14           0.41       
   4      15           0.30       
   4      16           0.21       
   4      17           0.54       
   4      18           0.27       
   4      19           0.05       
   4      20           0.89       
   4      21           0.41       
   4      22           0.60       
   4      23           0.95       
   4      24           0.30       
   4      25           1.50       
   4      26           1.50       
   4      27           2.85       
   4      28           0.15       
   4      29           0.13       
   4      30           1.50       
   4      31           0.18       
   4      32           0.07       
   4      33           0.59       
   4      34           0.13       
   4      35           0.27       
   4      36           0.14       
   4      37           0.30       
   4      38           0.13       
   4      39           0.29       
   4      40           0.07       
   4      41           0.37       
   4      42           0.54       
   4      43           0.35       
   4      44           0.28       
   4      45           0.23       
   4      46           0.09       
   4      47           0.02       
   4      48           0.02       
   4      49           0.09       
   4      50           0.32       
   5       1           0.36       
   5       2           0.06       
   5       3           0.85       
   5       4           1.71       
   5       5           0.00       
   5       6           2.38       
   5       7           0.70       
   5       8           4.13       
   5       9           1.22       
   5      10           1.47       
   5      11           1.28       
   5      12           2.49       
   5      13           1.65       
   5      14           2.12       
   5      15           1.47       
   5      16           0.19       
   5      17           2.32       
   5      18           0.87       
   5      19           0.85       
   5      20           0.43       
   5      21           2.12       
   5      22           0.43       
   5      23           0.26       
   5      24           2.25       
   5      25           0.43       
   5      26           0.43       
   5      27           1.54       
   5      28           2.25       
   5      29           0.18       
   5      30           0.43       
   5      31           0.06       
   5      32           1.18       
   5      33           0.70       
   5      34           1.11       
   5      35           0.87       
   5      36           2.42       
   5      37           1.47       
   5      38           1.11       
   5      39           2.15       
   5      40           1.18       
   5      41           3.39       
   5      42           0.06       
   5      43           2.33       
   5      44           0.12       
   5      45           1.28       
   5      46           0.67       
   5      47           0.11       
   5      48           0.11       
   5      49           1.81       
   5      50           0.36       
   6       1           0.44       
   6       2           0.29       
   6       3           0.14       
   6       4           0.21       
   6       5           1.98       
   6       6           0.00       
   6       7           0.70       
   6       8           0.42       
   6       9           2.46       
   6      10           0.28       
   6      11           0.22       
   6      12           0.59       
   6      13           0.02       
   6      14           0.23       
   6      15           0.28       
   6      16           1.22       
   6      17           0.44       
   6      18           0.22       
   6      19           0.14       
   6      20           0.95       
   6      21           0.23       
   6      22           0.69       
   6      23           0.72       
   6      24           0.25       
   6      25           0.93       
   6      26           0.93       
   6      27           2.55       
   6      28           0.02       
   6      29           0.31       
   6      30           0.93       
   6      31           0.29       
   6      32           0.14       
   6      33           0.70       
   6      34           0.05       
   6      35           0.22       
   6      36           0.50       
   6      37           0.28       
   6      38           0.05       
   6      39           0.47       
   6      40           0.14       
   6      41           1.35       
   6      42           0.39       
   6      43           0.58       
   6      44           0.87       
   6      45           0.22       
   6      46           0.42       
   6      47           0.55       
   6      48           0.55       
   6      49           0.11       
   6      50           0.01       
   7       1           0.25       
   7       2           0.21       
   7       3           0.14       
   7       4           0.61       
   7       5           0.31       
   7       6           0.66       
   7       7           0.00       
   7       8           0.93       
   7       9           0.20       
   7      10           0.30       
   7      11           0.35       
   7      12           0.89       
   7      13           0.22       
   7      14           0.02       
   7      15           0.30       
   7      16           1.39       
   7      17           0.40       
   7      18           0.18       
   7      19           0.14       
   7      20           1.01       
   7      21           0.02       
   7      22           0.07       
   7      23           0.39       
   7      24           0.70       
   7      25           2.32       
   7      26           2.32       
   7      27           1.08       
   7      28           0.05       
   7      29           0.38       
   7      30           2.32       
   7      31           0.21       
   7      32           0.46       
   7      33           0.15       
   7      34           1.76       
   7      35           0.18       
   7      36           0.36       
   7      37           0.30       
   7      38           1.76       
   7      39           0.31       
   7      40           0.46       
   7      41           1.05       
   7      42           0.36       
   7      43           0.14       
   7      44           0.30       
   7      45           0.35       
   7      46           0.35       
   7      47           0.27       
   7      48           0.27       
   7      49           0.27       
   7      50           0.48       
   8       1           0.38       
   8       2           0.83       
   8       3           0.81       
   8       4           1.34       
   8       5           3.66       
   8       6           0.20       
   8       7           1.36       
   8       8           0.00       
   8       9           0.79       
   8      10           1.96       
   8      11           0.47       
   8      12           1.34       
   8      13           0.41       
   8      14           1.93       
   8      15           1.96       
   8      16           2.35       
   8      17           0.99       
   8      18           1.09       
   8      19           0.81       
   8      20           2.02       
   8      21           1.93       
   8      22           1.77       
   8      23           1.32       
   8      24           1.44       
   8      25           0.17       
   8      26           0.17       
   8      27           4.08       
   8      28           2.94       
   8      29           2.14       
   8      30           0.17       
   8      31           0.83       
   8      32           0.15       
   8      33           1.36       
   8      34           0.38       
   8      35           1.09       
   8      36           1.12       
   8      37           1.96       
   8      38           0.38       
   8      39           1.89       
   8      40           0.15       
   8      41           0.43       
   8      42           1.01       
   8      43           0.67       
   8      44           0.26       
   8      45           0.47       
   8      46           2.36       
   8      47           2.12       
   8      48           2.12       
   8      49           1.13       
   8      50           1.06       
   9       1           1.85       
   9       2           1.01       
   9       3           1.66       
   9       4           2.06       
   9       5           2.10       
   9       6           2.18       
   9       7           0.38       
   9       8           0.60       
   9       9           0.00       
   9      10           0.57       
   9      11           0.91       
   9      12           2.32       
   9      13           2.56       
   9      14           0.64       
   9      15           0.57       
   9      16           2.13       
   9      17           1.11       
   9      18           1.04       
   9      19           1.66       
   9      20           2.22       
   9      21           0.64       
   9      22           2.22       
   9      23           3.10       
   9      24           0.41       
   9      25           0.47       
   9      26           0.47       
   9      27           4.20       
   9      28           0.64       
   9      29           2.64       
   9      30           0.47       
   9      31           1.01       
   9      32           2.21       
   9      33           0.38       
   9      34           0.09       
   9      35           1.04       
   9      36           0.01       
   9      37           0.57       
   9      38           0.09       
   9      39           1.35       
   9      40           2.21       
   9      41           0.49       
   9      42           0.01       
   9      43           0.15       
   9      44           2.08       
   9      45           0.91       
   9      46           0.60       
   9      47           0.22       
   9      48           0.22       
   9      49           1.38       
   9      50           1.91       
  10       1           0.25       
  10       2           0.25       
  10       3           0.12       
  10       4           0.29       
  10       5           1.23       
  10       6           0.20       
  10       7           0.06       
  10       8           0.28       
  10       9           1.38       
  10      10           0.00       
  10      11           1.10       
  10      12           0.40       
  10      13           0.02       
  10      14           0.19       
  10      15           0.15       
  10      16           0.86       
  10      17           0.31       
  10      18           0.09       
  10      19           0.12       
  10      20           0.38       
  10      21           0.19       
  10      22           0.51       
  10      23           0.89       
  10      24           0.13       
  10      25           1.53       
  10      26           1.53       
  10      27           3.15       
  10      28           0.25       
  10      29           0.24       
  10      30           1.53       
  10      31           0.25       
  10      32           0.06       
  10      33           0.06       
  10      34           1.42       
  10      35           0.09       
  10      36           0.06       
  10      37           0.15       
  10      38           1.42       
  10      39           0.30       
  10      40           0.06       
  10      41           0.56       
  10      42           0.25       
  10      43           0.55       
  10      44           0.10       
  10      45           1.10       
  10      46           0.35       
  10      47           0.58       
  10      48           0.58       
  10      49           0.19       
  10      50           0.33       
  11       1           1.21       
  11       2           0.50       
  11       3           0.62       
  11       4           0.73       
  11       5           0.03       
  11       6           0.59       
  11       7           0.27       
  11       8           1.46       
  11       9           1.70       
  11      10           0.09       
  11      11           0.00       
  11      12           0.51       
  11      13           0.16       
  11      14           0.13       
  11      15           0.09       
  11      16           1.06       
  11      17           0.50       
  11      18           0.89       
  11      19           0.62       
  11      20           1.76       
  11      21           0.13       
  11      22           2.03       
  11      23           1.59       
  11      24           1.42       
  11      25           1.74       
  11      26           1.74       
  11      27           3.15       
  11      28           0.66       
  11      29           0.13       
  11      30           1.74       
  11      31           0.50       
  11      32           0.17       
  11      33           0.27       
  11      34           2.50       
  11      35           0.89       
  11      36           1.15       
  11      37           0.09       
  11      38           2.50       
  11      39           0.55       
  11      40           0.17       
  11      41           0.59       
  11      42           0.75       
  11      43           0.14       
  11      44           0.52       
  11      45           0.15       
  11      46           0.57       
  11      47           0.89       
  11      48           0.89       
  11      49           0.22       
  11      50           0.02       
  12       1           0.46       
  12       2           0.20       
  12       3           0.60       
  12       4           0.17       
  12       5           0.07       
  12       6           0.92       
  12       7           0.75       
  12       8           1.00       
  12       9           1.53       
  12      10           0.88       
  12      11           0.62       
  12      12           0.00       
  12      13           0.62       
  12      14           0.07       
  12      15           0.88       
  12      16           1.29       
  12      17           0.35       
  12      18           0.63       
  12      19           0.60       
  12      20           0.12       
  12      21           0.07       
  12      22           0.92       
  12      23           1.33       
  12      24           0.91       
  12      25           0.16       
  12      26           0.16       
  12      27           0.08       
  12      28           0.32       
  12      29           0.33       
  12      30           0.16       
  12      31           0.20       
  12      32           1.00       
  12      33           0.75       
  12      34           1.74       
  12      35           0.63       
  12      36           0.12       
  12      37           0.88       
  12      38           1.74       
  12      39           0.26       
  12      40           1.00       
  12      41           1.20       
  12      42           0.94       
  12      43           0.22       
  12      44           0.59       
  12      45           0.62       
  12      46           0.14       
  12      47           0.73       
  12      48           0.73       
  12      49           0.11       
  12      50           0.30       
  13       1           0.16       
  13       2           0.41       
  13       3           0.26       
  13       4           0.59       
  13       5           0.07       
  13       6           0.39       
  13       7           0.28       
  13       8           1.38       
  13       9           1.64       
  13      10           0.35       
  13      11           0.85       
  13      12           0.40       
  13      13           0.00       
  13      14           0.15       
  13      15           0.35       
  13      16           1.10       
  13      17           0.03       
  13      18           0.08       
  13      19           0.26       
  13      20           1.80       
  13      21           0.15       
  13      22           0.15       
  13      23           0.29       
  13      24           0.09       
  13      25           2.63       
  13      26           2.63       
  13      27           2.21       
  13      28           0.90       
  13      29           0.35       
  13      30           2.63       
  13      31           0.41       
  13      32           0.63       
  13      33           0.28       
  13      34           1.83       
  13      35           0.08       
  13      36           0.28       
  13      37           0.35       
  13      38           1.83       
  13      39           0.18       
  13      40           0.63       
  13      41           0.61       
  13      42           0.02       
  13      43           0.32       
  13      44           0.14       
  13      45           0.85       
  13      46           0.69       
  13      47           0.51       
  13      48           0.51       
  13      49           0.15       
  13      50           0.75       
  14       1           0.01       
  14       2           0.42       
  14       3           0.19       
  14       4           0.54       
  14       5           2.16       
  14       6           0.28       
  14       7           0.59       
  14       8           0.66       
  14       9           1.19       
  14      10           0.02       
  14      11           0.30       
  14      12           0.81       
  14      13           0.03       
  14      14           0.00       
  14      15           0.02       
  14      16           0.11       
  14      17           0.18       
  14      18           0.14       
  14      19           0.19       
  14      20           1.55       
  14      21           0.15       
  14      22           0.14       
  14      23           0.44       
  14      24           0.27       
  14      25           2.13       
  14      26           2.13       
  14      27           1.69       
  14      28           0.50       
  14      29           0.52       
  14      30           2.13       
  14      31           0.42       
  14      32           0.37       
  14      33           0.59       
  14      34           0.51       
  14      35           0.14       
  14      36           0.28       
  14      37           0.02       
  14      38           0.51       
  14      39           0.10       
  14      40           0.37       
  14      41           1.54       
  14      42           0.03       
  14      43           0.30       
  14      44           0.24       
  14      45           0.30       
  14      46           0.52       
  14      47           0.32       
  14      48           0.32       
  14      49           0.02       
  14      50           0.05       
  15       1           0.25       
  15       2           0.25       
  15       3           0.12       
  15       4           0.29       
  15       5           1.23       
  15       6           0.20       
  15       7           0.06       
  15       8           0.28       
  15       9           1.38       
  15      10           0.15       
  15      11           1.10       
  15      12           0.40       
  15      13           0.02       
  15      14           0.19       
  15      15           0.00       
  15      16           0.86       
  15      17           0.31       
  15      18           0.09       
  15      19           0.12       
  15      20           0.38       
  15      21           0.19       
  15      22           0.51       
  15      23           0.89       
  15      24           0.13       
  15      25           1.53       
  15      26           1.53       
  15      27           3.15       
  15      28           0.25       
  15      29           0.24       
  15      30           1.53       
  15      31           0.25       
  15      32           0.06       
  15      33           0.06       
  15      34           1.42       
  15      35           0.09       
  15      36           0.06       
  15      37           0.15       
  15      38           1.42       
  15      39           0.30       
  15      40           0.06       
  15      41           0.56       
  15      42           0.25       
  15      43           0.55       
  15      44           0.10       
  15      45           1.10       
  15      46           0.35       
  15      47           0.58       
  15      48           0.58       
  15      49           0.19       
  15      50           0.33       
  16       1           0.60       
  16       2           1.34       
  16       3           0.25       
  16       4           0.93       
  16       5           0.19       
  16       6           0.56       
  16       7           0.28       
  16       8           0.91       
  16       9           0.78       
  16      10           0.50       
  16      11           0.48       
  16      12           0.49       
  16      13           0.47       
  16      14           0.44       
  16      15           0.50       
  16      16           0.00       
  16      17           0.82       
  16      18           0.98       
  16      19           0.25       
  16      20           1.40       
  16      21           0.44       
  16      22           0.73       
  16      23           1.88       
  16      24           0.56       
  16      25           0.63       
  16      26           0.63       
  16      27           3.00       
  16      28           1.28       
  16      29           0.92       
  16      30           0.63       
  16      31           1.34       
  16      32           1.17       
  16      33           0.28       
  16      34           1.74       
  16      35           0.98       
  16      36           0.80       
  16      37           0.50       
  16      38           1.74       
  16      39           1.31       
  16      40           1.17       
  16      41           0.68       
  16      42           1.02       
  16      43           1.96       
  16      44           1.37       
  16      45           0.48       
  16      46           1.79       
  16      47           0.86       
  16      48           0.86       
  16      49           1.25       
  16      50           0.16       
  17       1           0.43       
  17       2           0.01       
  17       3           0.38       
  17       4           0.15       
  17       5           0.68       
  17       6           0.17       
  17       7           0.31       
  17       8           1.43       
  17       9           1.08       
  17      10           0.03       
  17      11           0.12       
  17      12           0.10       
  17      13           0.31       
  17      14           0.03       
  17      15           0.03       
  17      16           0.91       
  17      17           0.00       
  17      18           0.24       
  17      19           0.38       
  17      20           0.46       
  17      21           0.03       
  17      22           1.26       
  17      23           0.96       
  17      24           0.37       
  17      25           0.51       
  17      26           0.51       
  17      27           2.41       
  17      28           0.03       
  17      29           0.05       
  17      30           0.51       
  17      31           0.01       
  17      32           0.47       
  17      33           0.31       
  17      34           0.14       
  17      35           0.24       
  17      36           0.34       
  17      37           0.03       
  17      38           0.14       
  17      39           0.10       
  17      40           0.47       
  17      41           0.16       
  17      42           0.36       
  17      43           0.50       
  17      44           0.06       
  17      45           0.12       
  17      46           0.30       
  17      47           0.08       
  17      48           0.08       
  17      49           0.16       
  17      50           0.29       
  18       1           0.03       
  18       2           0.15       
  18       3           0.11       
  18       4           0.40       
  18       5           0.42       
  18       6           0.14       
  18       7           0.36       
  18       8           1.06       
  18       9           1.33       
  18      10           0.17       
  18      11           1.37       
  18      12           0.42       
  18      13           0.10       
  18      14           0.27       
  18      15           0.17       
  18      16           0.59       
  18      17           0.47       
  18      18           0.00       
  18      19           0.11       
  18      20           1.17       
  18      21           0.27       
  18      22           0.95       
  18      23           0.55       
  18      24           0.06       
  18      25           1.29       
  18      26           1.29       
  18      27           3.01       
  18      28           0.33       
  18      29           0.01       
  18      30           1.29       
  18      31           0.15       
  18      32           0.19       
  18      33           0.36       
  18      34           2.48       
  18      35           0.15       
  18      36           0.13       
  18      37           0.17       
  18      38           2.48       
  18      39           0.22       
  18      40           0.19       
  18      41           0.86       
  18      42           0.01       
  18      43           0.11       
  18      44           0.20       
  18      45           1.37       
  18      46           0.30       
  18      47           0.29       
  18      48           0.29       
  18      49           0.48       
  18      50           0.77       
  19       1           0.18       
  19       2           0.13       
  19       3           0.15       
  19       4           0.21       
  19       5           1.38       
  19       6           0.05       
  19       7           0.64       
  19       8           1.32       
  19       9           1.74       
  19      10           0.20       
  19      11           0.36       
  19      12           0.73       
  19      13           0.15       
  19      14           0.38       
  19      15           0.20       
  19      16           0.04       
  19      17           0.35       
  19      18           0.03       
  19      19           0.00       
  19      20           0.48       
  19      21           0.38       
  19      22           1.05       
  19      23           0.13       
  19      24           0.12       
  19      25           1.67       
  19      26           1.67       
  19      27           2.25       
  19      28           0.15       
  19      29           0.08       
  19      30           1.67       
  19      31           0.13       
  19      32           0.55       
  19      33           0.64       
  19      34           0.20       
  19      35           0.03       
  19      36           0.13       
  19      37           0.20       
  19      38           0.20       
  19      39           0.60       
  19      40           0.55       
  19      41           2.30       
  19      42           0.13       
  19      43           0.36       
  19      44           0.40       
  19      45           0.36       
  19      46           0.74       
  19      47           0.49       
  19      48           0.49       
  19      49           0.33       
  19      50           0.23       
  20       1           0.46       
  20       2           0.08       
  20       3           0.97       
  20       4           0.66       
  20       5           0.44       
  20       6           0.68       
  20       7           0.29       
  20       8           3.99       
  20       9           2.57       
  20      10           1.64       
  20      11           0.07       
  20      12           1.20       
  20      13           1.77       
  20      14           1.05       
  20      15           1.64       
  20      16           1.34       
  20      17           1.24       
  20      18           1.69       
  20      19           0.97       
  20      20           0.00       
  20      21           1.05       
  20      22           1.26       
  20      23           1.18       
  20      24           0.55       
  20      25           0.69       
  20      26           0.69       
  20      27           0.96       
  20      28           1.60       
  20      29           0.85       
  20      30           0.69       
  20      31           0.08       
  20      32           0.48       
  20      33           0.29       
  20      34           0.26       
  20      35           1.69       
  20      36           1.76       
  20      37           1.64       
  20      38           0.26       
  20      39           1.68       
  20      40           0.48       
  20      41           2.70       
  20      42           1.86       
  20      43           0.08       
  20      44           1.69       
  20      45           0.07       
  20      46           1.01       
  20      47           1.77       
  20      48           1.77       
  20      49           2.42       
  20      50           1.27       
  21       1           0.01       
  21       2           0.42       
  21       3           0.19       
  21       4           0.54       
  21       5           2.16       
  21       6           0.28       
  21       7           0.59       
  21       8           0.66       
  21       9           1.19       
  21      10           0.02       
  21      11           0.30       
  21      12           0.81       
  21      13           0.03       
  21      14           0.15       
  21      15           0.02       
  21      16           0.11       
  21      17           0.18       
  21      18           0.14       
  21      19           0.19       
  21      20           1.55       
  21      21           0.00       
  21      22           0.14       
  21      23           0.44       
  21      24           0.27       
  21      25           2.13       
  21      26           2.13       
  21      27           1.69       
  21      28           0.50       
  21      29           0.52       
  21      30           2.13       
  21      31           0.42       
  21      32           0.37       
  21      33           0.59       
  21      34           0.51       
  21      35           0.14       
  21      36           0.28       
  21      37           0.02       
  21      38           0.51       
  21      39           0.10       
  21      40           0.37       
  21      41           1.54       
  21      42           0.03       
  21      43           0.30       
  21      44           0.24       
  21      45           0.30       
  21      46           0.52       
  21      47           0.32       
  21      48           0.32       
  21      49           0.02       
  21      50           0.05       
  22       1           1.17       
  22       2           0.58       
  22       3           0.10       
  22       4           0.79       
  22       5           1.14       
  22       6           0.29       
  22       7           0.47       
  22       8           2.58       
  22       9           2.76       
  22      10           0.56       
  22      11           1.34       
  22      12           0.35       
  22      13           0.52       
  22      14           0.23       
  22      15           0.56       
  22      16           1.32       
  22      17           0.90       
  22      18           1.39       
  22      19           0.10       
  22      20           0.83       
  22      21           0.23       
  22      22           0.00       
  22      23           0.17       
  22      24           1.53       
  22      25           0.62       
  22      26           0.62       
  22      27           2.43       
  22      28           0.56       
  22      29           0.34       
  22      30           0.62       
  22      31           0.58       
  22      32           0.54       
  22      33           0.47       
  22      34           2.22       
  22      35           1.39       
  22      36           0.99       
  22      37           0.56       
  22      38           2.22       
  22      39           0.59       
  22      40           0.54       
  22      41           1.39       
  22      42           0.69       
  22      43           1.17       
  22      44           0.38       
  22      45           1.34       
  22      46           1.39       
  22      47           0.29       
  22      48           0.29       
  22      49           0.69       
  22      50           0.31       
  23       1           0.54       
  23       2           1.14       
  23       3           0.09       
  23       4           0.78       
  23       5           2.04       
  23       6           0.17       
  23       7           0.22       
  23       8           1.38       
  23       9           0.03       
  23      10           0.84       
  23      11           1.52       
  23      12           1.06       
  23      13           0.25       
  23      14           1.95       
  23      15           0.84       
  23      16           1.88       
  23      17           0.80       
  23      18           0.76       
  23      19           0.09       
  23      20           1.51       
  23      21           1.95       
  23      22           0.13       
  23      23           0.00       
  23      24           0.73       
  23      25           3.53       
  23      26           3.53       
  23      27           0.14       
  23      28           0.01       
  23      29           0.68       
  23      30           3.53       
  23      31           1.14       
  23      32           0.75       
  23      33           0.22       
  23      34           1.91       
  23      35           0.76       
  23      36           1.82       
  23      37           0.84       
  23      38           1.91       
  23      39           0.58       
  23      40           0.75       
  23      41           0.06       
  23      42           0.07       
  23      43           1.14       
  23      44           0.85       
  23      45           1.52       
  23      46           1.14       
  23      47           0.04       
  23      48           0.04       
  23      49           0.67       
  23      50           0.65       
  24       1           0.42       
  24       2           0.32       
  24       3           0.13       
  24       4           0.59       
  24       5           0.94       
  24       6           0.47       
  24       7           0.40       
  24       8           0.15       
  24       9           0.15       
  24      10           0.30       
  24      11           1.14       
  24      12           0.43       
  24      13           0.41       
  24      14           0.54       
  24      15           0.30       
  24      16           0.28       
  24      17           0.04       
  24      18           0.14       
  24      19           0.13       
  24      20           0.24       
  24      21           0.54       
  24      22           0.64       
  24      23           0.73       
  24      24           0.00       
  24      25           1.81       
  24      26           1.81       
  24      27           0.15       
  24      28           0.05       
  24      29           0.42       
  24      30           1.81       
  24      31           0.32       
  24      32           0.06       
  24      33           0.40       
  24      34           0.74       
  24      35           0.14       
  24      36           0.31       
  24      37           0.30       
  24      38           0.74       
  24      39           0.81       
  24      40           0.06       
  24      41           1.92       
  24      42           0.34       
  24      43           0.20       
  24      44           0.22       
  24      45           1.14       
  24      46           0.09       
  24      47           0.72       
  24      48           0.72       
  24      49           0.34       
  24      50           0.29       
  25       1           2.87       
  25       2           0.08       
  25       3           2.55       
  25       4           2.48       
  25       5           1.89       
  25       6           1.83       
  25       7           1.89       
  25       8           0.25       
  25       9           0.33       
  25      10           2.35       
  25      11           0.08       
  25      12           2.10       
  25      13           2.14       
  25      14           0.80       
  25      15           2.35       
  25      16           0.56       
  25      17           0.96       
  25      18           2.30       
  25      19           2.55       
  25      20           3.54       
  25      21           0.80       
  25      22           2.19       
  25      23           1.99       
  25      24           2.56       
  25      25           0.00       
  25      26           0.15       
  25      27           2.55       
  25      28           1.11       
  25      29           1.81       
  25      30           0.15       
  25      31           0.08       
  25      32           0.35       
  25      33           1.89       
  25      34           1.68       
  25      35           2.30       
  25      36           1.78       
  25      37           2.35       
  25      38           1.68       
  25      39           0.83       
  25      40           0.35       
  25      41           0.22       
  25      42           1.78       
  25      43           0.32       
  25      44           2.59       
  25      45           0.08       
  25      46           2.53       
  25      47           2.23       
  25      48           2.23       
  25      49           1.98       
  25      50           0.68       
  26       1           2.87       
  26       2           0.08       
  26       3           2.55       
  26       4           2.48       
  26       5           1.89       
  26       6           1.83       
  26       7           1.89       
  26       8           0.25       
  26       9           0.33       
  26      10           2.35       
  26      11           0.08       
  26      12           2.10       
  26      13           2.14       
  26      14           0.80       
  26      15           2.35       
  26      16           0.56       
  26      17           0.96       
  26      18           2.30       
  26      19           2.55       
  26      20           3.54       
  26      21           0.80       
  26      22           2.19       
  26      23           1.99       
  26      24           2.56       
  26      25           0.15       
  26      26           0.00       
  26      27           2.55       
  26      28           1.11       
  26      29           1.81       
  26      30           0.15       
  26      31           0.08       
  26      32           0.35       
  26      33           1.89       
  26      34           1.68       
  26      35           2.30       
  26      36           1.78       
  26      37           2.35       
  26      38           1.68       
  26      39           0.83       
  26      40           0.35       
  26      41           0.22       
  26      42           1.78       
  26      43           0.32       
  26      44           2.59       
  26      45           0.08       
  26      46           2.53       
  26      47           2.23       
  26      48           2.23       
  26      49           1.98       
  26      50           0.68       
  27       1           0.23       
  27       2           3.08       
  27       3           4.16       
  27       4           1.28       
  27       5           0.04       
  27       6           0.88       
  27       7           1.43       
  27       8           0.31       
  27       9           0.16       
  27      10           2.41       
  27      11           2.87       
  27      12           1.18       
  27      13           2.31       
  27      14           0.80       
  27      15           2.41       
  27      16           2.20       
  27      17           4.02       
  27      18           1.52       
  27      19           4.16       
  27      20           1.55       
  27      21           0.80       
  27      22           1.17       
  27      23           3.36       
  27      24           1.36       
  27      25           2.22       
  27      26           2.22       
  27      27           0.00       
  27      28           1.48       
  27      29           0.36       
  27      30           2.22       
  27      31           3.08       
  27      32           0.56       
  27      33           1.43       
  27      34           1.39       
  27      35           1.52       
  27      36           0.71       
  27      37           2.41       
  27      38           1.39       
  27      39           0.92       
  27      40           0.56       
  27      41           1.95       
  27      42           0.31       
  27      43           0.62       
  27      44           1.55       
  27      45           2.87       
  27      46           2.02       
  27      47           3.08       
  27      48           3.08       
  27      49           2.96       
  27      50           2.72       
  28       1           0.41       
  28       2           0.01       
  28       3           0.02       
  28       4           0.09       
  28       5           2.40       
  28       6           0.01       
  28       7           0.96       
  28       8           1.28       
  28       9           0.81       
  28      10           0.12       
  28      11           0.90       
  28      12           0.04       
  28      13           0.34       
  28      14           0.06       
  28      15           0.12       
  28      16           0.54       
  28      17           0.48       
  28      18           0.14       
  28      19           0.02       
  28      20           2.16       
  28      21           0.06       
  28      22           1.01       
  28      23           0.57       
  28      24           0.57       
  28      25           0.08       
  28      26           0.08       
  28      27           0.36       
  28      28           0.00       
  28      29           0.03       
  28      30           0.08       
  28      31           0.01       
  28      32           0.43       
  28      33           0.96       
  28      34           1.75       
  28      35           0.14       
  28      36           0.22       
  28      37           0.12       
  28      38           1.75       
  28      39           0.24       
  28      40           0.43       
  28      41           0.40       
  28      42           0.21       
  28      43           0.20       
  28      44           0.70       
