Alis

CUSTOMERS
store1  store2  tempo_deslocamento
   2       1           0.04       
   2       2           0.00       
   2       3           0.56       
   2       4           0.35       
   2       5           1.17       
   2       6           0.85       
   2       7           0.15       
   2       8           0.23       
   2       9           0.20       
   2      10           0.32       
   2      11           0.09       
   2      12           0.32       
   2      13           1.20       
   2      14           0.22       
   2      15           1.95       
   2      16           0.33       
   2      17           0.43       
   2      18           0.95       
   2      19           0.51       
   2      20           1.04       
   2      21           0.03       
   2      22           0.58       
   2      23           0.17       
   2      24           1.04       
   2      25           0.12       
   2      26           0.28       
   2      27           0.85       
   2      28           0.15       
   2      29           1.17       
   2      30           0.02       
   2      31           0.96       
   2      32           0.02       
   2      33           0.28       
   2      34           0.17       
   2      35           0.92       
   2      36           0.09       
   2      37           0.15       
   2      38           0.05       
   2      39           0.06       
   2      40           0.96       
   2      41           0.02       
   2      42           0.03       
   2      43           0.21       
   2      44           0.90       
   2      45           0.15       
   2      46           1.95       
   2      47           0.06       
   2      48           0.03       
   2      49           0.15       
   2      50           0.06       
   2      51           0.12       
   2      52           0.96       
   2      53           0.13       
   2      54           0.09       
   2      55           0.96       
   2      56           0.17       
   2      57           0.10       
   2      58           0.13       
   2      59           0.04       
   2      60           0.18       
   2      61           1.39       
   2      62           0.23       
   2      63           0.14       
   2      64           0.04       
   2      65           0.06       
   2      66           0.09       
   2      67           0.22       
   2      68           0.06       
   2      69           0.96       
   2      70           0.05       
   2      71           0.11       
   2      72           0.05       
   2      73           0.51       
   2      74           0.46       
   2      75           0.96       
   2      76           0.10       
   2      77           0.10       
   2      78           0.14       
   2      79           0.42       
   2      80           0.12       
   2      81           0.33       
   2      82           0.15       
   2      83           0.04       
   2      84           0.10       
   2      85           0.11       
   2      86           0.15       
   2      87           0.90       
   2      88           0.01       
   2      89           0.14       
   2      90           0.11       
   2      91           0.12       
   2      92           0.03       
   2      93           0.12       
   2      94           0.04       
   2      95           0.56       
   2      96           0.15       
   2      97           0.17       
   2      98           0.14       
   2      99           0.13       
   2     100           0.12       
   3       1           0.45       
   3       2           0.34       
   3       3           0.00       
   3       4           0.13       
   3       5           0.33       
   3       6           0.17       
   3       7           0.03       
   3       8           0.34       
   3       9           0.26       
   3      10           0.28       
   3      11           0.13       
   3      12           0.28       
   3      13           0.79       
   3      14           0.79       
   3      15           0.79       
   3      16           0.26       
   3      17           0.55       
   3      18           1.04       
   3      19           0.18       
   3      20           0.21       
   3      21           0.14       
   3      22           1.11       
   3      23           0.51       
   3      24           0.21       
   3      25           0.32       
   3      26           0.06       
   3      27           0.17       
   3      28           0.25       
   3      29           0.33       
   3      30           0.04       
   3      31           0.22       
   3      32           0.03       
   3      33           0.06       
   3      34           0.25       
   3      35           0.49       
   3      36           0.13       
   3      37           0.03       
   3      38           0.59       
   3      39           0.09       
   3      40           0.17       
   3      41           0.03       
   3      42           0.26       
   3      43           0.15       
   3      44           0.04       
   3      45           0.03       
   3      46           0.79       
   3      47           0.06       
   3      48           0.15       
   3      49           0.07       
   3      50           0.23       
   3      51           0.32       
   3      52           0.17       
   3      53           0.01       
   3      54           0.19       
   3      55           0.17       
   3      56           0.25       
   3      57           0.09       
   3      58           0.01       
   3      59           0.68       
   3      60           0.40       
   3      61           0.59       
   3      62           0.34       
   3      63           0.92       
   3      64           0.61       
   3      65           0.76       
   3      66           0.13       
   3      67           0.37       
   3      68           0.09       
   3      69           0.17       
   3      70           0.05       
   3      71           0.79       
   3      72           0.09       
   3      73           0.18       
   3      74           0.20       
   3      75           0.17       
   3      76           0.20       
   3      77           0.09       
   3      78           0.92       
   3      79           0.83       
   3      80           0.10       
   3      81           0.17       
   3      82           0.25       
   3      83           0.16       
   3      84           0.20       
   3      85           0.40       
   3      86           0.03       
   3      87           0.04       
   3      88           0.13       
   3      89           0.92       
   3      90           0.52       
   3      91           0.46       
   3      92           0.26       
   3      93           0.46       
   3      94           0.68       
   3      95           0.15       
   3      96           0.02       
   3      97           0.51       
   3      98           0.92       
   3      99           0.16       
   3     100           0.46       
   4       1           0.03       
   4       2           0.48       
   4       3           0.84       
   4       4           0.00       
   4       5           0.46       
   4       6           0.03       
   4       7           0.55       
   4       8           0.42       
   4       9           0.47       
   4      10           0.34       
   4      11           0.72       
   4      12           0.34       
   4      13           0.82       
   4      14           0.47       
   4      15           0.86       
   4      16           0.52       
   4      17           0.25       
   4      18           0.79       
   4      19           0.15       
   4      20           0.76       
   4      21           0.55       
   4      22           1.12       
   4      23           0.72       
   4      24           0.76       
   4      25           0.42       
   4      26           0.66       
   4      27           0.03       
   4      28           0.12       
   4      29           0.46       
   4      30           0.07       
   4      31           1.21       
   4      32           0.57       
   4      33           0.66       
   4      34           0.72       
   4      35           1.00       
   4      36           0.72       
   4      37           0.55       
   4      38           0.12       
   4      39           0.36       
   4      40           0.58       
   4      41           0.57       
   4      42           0.09       
   4      43           0.25       
   4      44           0.84       
   4      45           0.55       
   4      46           0.86       
   4      47           0.61       
   4      48           0.85       
   4      49           0.35       
   4      50           0.10       
   4      51           0.42       
   4      52           0.58       
   4      53           0.32       
   4      54           0.01       
   4      55           0.58       
   4      56           0.72       
   4      57           0.53       
   4      58           0.32       
   4      59           0.16       
   4      60           0.14       
   4      61           1.07       
   4      62           0.42       
   4      63           0.48       
   4      64           0.68       
   4      65           0.57       
   4      66           0.72       
   4      67           1.13       
   4      68           0.36       
   4      69           0.58       
   4      70           0.15       
   4      71           0.56       
   4      72           0.02       
   4      73           0.15       
   4      74           0.13       
   4      75           0.58       
   4      76           0.27       
   4      77           0.53       
   4      78           0.48       
   4      79           1.02       
   4      80           0.49       
   4      81           0.16       
   4      82           0.12       
   4      83           0.28       
   4      84           0.27       
   4      85           0.46       
   4      86           0.55       
   4      87           0.84       
   4      88           0.13       
   4      89           0.48       
   4      90           0.34       
   4      91           0.17       
   4      92           0.09       
   4      93           0.17       
   4      94           0.16       
   4      95           0.84       
   4      96           0.15       
   4      97           0.72       
   4      98           0.48       
   4      99           0.25       
   4     100           0.17       
   5       1           0.38       
   5       2           1.91       
   5       3           0.08       
   5       4           0.24       
   5       5           0.00       
   5       6           0.02       
   5       7           1.24       
   5       8           0.43       
   5       9           2.05       
   5      10           0.31       
   5      11           0.50       
   5      12           0.31       
   5      13           0.92       
   5      14           1.58       
   5      15           0.54       
   5      16           2.01       
   5      17           0.36       
   5      18           1.44       
   5      19           0.12       
   5      20           0.63       
   5      21           0.21       
   5      22           0.09       
   5      23           0.77       
   5      24           0.63       
   5      25           1.37       
   5      26           0.39       
   5      27           0.02       
   5      28           1.52       
   5      29           0.15       
   5      30           1.77       
   5      31           1.29       
   5      32           1.44       
   5      33           0.39       
   5      34           1.10       
   5      35           1.70       
   5      36           0.50       
   5      37           1.24       
   5      38           2.44       
   5      39           1.12       
   5      40           2.03       
   5      41           1.44       
   5      42           0.35       
   5      43           1.03       
   5      44           2.50       
   5      45           1.24       
   5      46           0.54       
   5      47           2.04       
   5      48           1.37       
   5      49           0.01       
   5      50           1.27       
   5      51           1.37       
   5      52           2.03       
   5      53           0.68       
   5      54           0.16       
   5      55           2.03       
   5      56           1.10       
   5      57           0.23       
   5      58           0.68       
   5      59           2.64       
   5      60           0.40       
   5      61           1.02       
   5      62           0.43       
   5      63           0.85       
   5      64           2.40       
   5      65           2.29       
   5      66           0.50       
   5      67           0.15       
   5      68           1.12       
   5      69           2.03       
   5      70           0.50       
   5      71           0.53       
   5      72           0.52       
   5      73           0.12       
   5      74           0.34       
   5      75           2.03       
   5      76           0.87       
   5      77           0.23       
   5      78           0.85       
   5      79           4.15       
   5      80           0.70       
   5      81           1.20       
   5      82           1.52       
   5      83           0.78       
   5      84           0.87       
   5      85           0.90       
   5      86           1.24       
   5      87           2.50       
   5      88           2.12       
   5      89           0.85       
   5      90           0.59       
   5      91           0.45       
   5      92           0.35       
   5      93           0.45       
   5      94           2.64       
   5      95           0.08       
   5      96           1.68       
   5      97           0.77       
   5      98           0.85       
   5      99           1.73       
   5     100           0.45       
   6       1           1.13       
   6       2           0.81       
   6       3           0.85       
   6       4           1.19       
   6       5           0.03       
   6       6           0.00       
   6       7           1.97       
   6       8           1.76       
   6       9           0.68       
   6      10           0.68       
   6      11           0.15       
   6      12           0.68       
   6      13           0.11       
   6      14           3.99       
   6      15           0.84       
   6      16           0.08       
   6      17           0.84       
   6      18           1.34       
   6      19           1.87       
   6      20           1.99       
   6      21           0.68       
   6      22           2.02       
   6      23           1.64       
   6      24           1.99       
   6      25           0.48       
   6      26           0.48       
   6      27           0.15       
   6      28           1.77       
   6      29           0.03       
   6      30           0.52       
   6      31           0.07       
   6      32           0.83       
   6      33           0.48       
   6      34           0.30       
   6      35           0.88       
   6      36           0.15       
   6      37           1.97       
   6      38           1.82       
   6      39           0.51       
   6      40           4.26       
   6      41           0.83       
   6      42           0.94       
   6      43           1.69       
   6      44           1.43       
   6      45           1.97       
   6      46           0.84       
   6      47           1.33       
   6      48           1.99       
   6      49           1.74       
   6      50           0.14       
   6      51           0.48       
   6      52           4.26       
   6      53           1.69       
   6      54           1.10       
   6      55           4.26       
   6      56           0.30       
   6      57           1.24       
   6      58           1.69       
   6      59           1.10       
   6      60           0.57       
   6      61           1.28       
   6      62           1.76       
   6      63           0.43       
   6      64           1.77       
   6      65           0.94       
   6      66           0.15       
   6      67           0.66       
   6      68           0.51       
   6      69           4.26       
   6      70           1.05       
   6      71           0.10       
   6      72           0.46       
   6      73           1.87       
   6      74           0.25       
   6      75           4.26       
   6      76           1.68       
   6      77           1.24       
   6      78           0.43       
   6      79           2.57       
   6      80           0.08       
   6      81           0.42       
   6      82           1.77       
   6      83           2.25       
   6      84           1.68       
   6      85           0.46       
   6      86           1.97       
   6      87           1.43       
   6      88           1.08       
   6      89           0.43       
   6      90           1.11       
   6      91           0.56       
   6      92           0.94       
   6      93           0.56       
   6      94           1.10       
   6      95           0.85       
   6      96           1.46       
   6      97           1.64       
   6      98           0.43       
   6      99           0.85       
   6     100           0.56       
   7       1           0.01       
   7       2           0.17       
   7       3           0.34       
   7       4           0.57       
   7       5           1.20       
   7       6           1.13       
   7       7           0.00       
   7       8           0.12       
   7       9           0.19       
   7      10           0.18       
   7      11           0.01       
   7      12           0.18       
   7      13           1.03       
   7      14           1.12       
   7      15           1.12       
   7      16           0.17       
   7      17           0.49       
   7      18           0.41       
   7      19           0.66       
   7      20           1.09       
   7      21           0.37       
   7      22           0.88       
   7      23           0.25       
   7      24           1.09       
   7      25           0.85       
   7      26           0.58       
   7      27           1.13       
   7      28           0.26       
   7      29           1.20       
   7      30           0.10       
   7      31           0.79       
   7      32           0.04       
   7      33           0.58       
   7      34           0.04       
   7      35           0.01       
   7      36           0.01       
   7      37           0.15       
   7      38           0.16       
   7      39           0.21       
   7      40           1.11       
   7      41           0.04       
   7      42           0.33       
   7      43           0.08       
   7      44           0.07       
   7      45           0.15       
   7      46           1.12       
   7      47           0.57       
   7      48           0.21       
   7      49           0.18       
   7      50           0.06       
   7      51           0.85       
   7      52           1.11       
   7      53           0.83       
   7      54           0.31       
   7      55           1.11       
   7      56           0.04       
   7      57           0.08       
   7      58           0.83       
   7      59           0.04       
   7      60           0.38       
   7      61           0.37       
   7      62           0.12       
   7      63           0.60       
   7      64           0.07       
   7      65           0.06       
   7      66           0.01       
   7      67           0.14       
   7      68           0.21       
   7      69           1.11       
   7      70           0.12       
   7      71           0.50       
   7      72           0.51       
   7      73           0.66       
   7      74           0.75       
   7      75           1.11       
   7      76           0.69       
   7      77           0.08       
   7      78           0.60       
   7      79           1.49       
   7      80           0.07       
   7      81           0.09       
   7      82           0.26       
   7      83           0.13       
   7      84           0.69       
   7      85           0.09       
   7      86           0.15       
   7      87           0.07       
   7      88           0.01       
   7      89           0.60       
   7      90           0.11       
   7      91           0.14       
   7      92           0.33       
   7      93           0.14       
   7      94           0.04       
   7      95           0.34       
   7      96           0.20       
   7      97           0.25       
   7      98           0.60       
   7      99           0.04       
   7     100           0.14       
   8       1           0.19       
   8       2           0.17       
   8       3           0.36       
   8       4           0.80       
   8       5           0.46       
   8       6           1.26       
   8       7           0.12       
   8       8           0.00       
   8       9           0.10       
   8      10           0.32       
   8      11           0.37       
   8      12           0.32       
   8      13           1.58       
   8      14           0.42       
   8      15           0.54       
   8      16           0.15       
   8      17           0.28       
   8      18           1.58       
   8      19           0.08       
   8      20           0.08       
   8      21           0.31       
   8      22           1.35       
   8      23           0.20       
   8      24           0.08       
   8      25           0.28       
   8      26           0.27       
   8      27           1.26       
   8      28           0.39       
   8      29           0.46       
   8      30           0.56       
   8      31           0.89       
   8      32           0.14       
   8      33           0.27       
   8      34           0.21       
   8      35           0.29       
   8      36           0.37       
   8      37           0.12       
   8      38           0.17       
   8      39           0.22       
   8      40           0.42       
   8      41           0.14       
   8      42           0.39       
   8      43           0.05       
   8      44           0.13       
   8      45           0.12       
   8      46           0.54       
   8      47           0.58       
   8      48           0.26       
   8      49           0.13       
   8      50           0.11       
   8      51           0.28       
   8      52           0.42       
   8      53           0.95       
   8      54           0.18       
   8      55           0.42       
   8      56           0.21       
   8      57           0.18       
   8      58           0.95       
   8      59           0.17       
   8      60           0.72       
   8      61           0.37       
   8      62           0.15       
   8      63           2.81       
   8      64           0.35       
   8      65           0.05       
   8      66           0.37       
   8      67           0.02       
   8      68           0.22       
   8      69           0.42       
   8      70           0.14       
   8      71           0.18       
   8      72           0.55       
   8      73           0.08       
   8      74           0.72       
   8      75           0.42       
   8      76           0.07       
   8      77           0.18       
   8      78           2.81       
   8      79           0.11       
   8      80           0.32       
   8      81           0.32       
   8      82           0.39       
   8      83           0.11       
   8      84           0.07       
   8      85           0.05       
   8      86           0.12       
   8      87           0.13       
   8      88           0.45       
   8      89           2.81       
   8      90           0.04       
   8      91           0.04       
   8      92           0.39       
   8      93           0.04       
   8      94           0.17       
   8      95           0.36       
   8      96           0.21       
   8      97           0.20       
   8      98           2.81       
   8      99           0.13       
   8     100           0.04       
   9       1           0.07       
   9       2           0.21       
   9       3           0.44       
   9       4           0.76       
   9       5           0.82       
   9       6           0.95       
   9       7           0.14       
   9       8           0.50       
   9       9           0.00       
   9      10           0.04       
   9      11           0.12       
   9      12           0.04       
   9      13           1.10       
   9      14           0.42       
   9      15           1.55       
   9      16           0.58       
   9      17           0.18       
   9      18           1.22       
   9      19           0.07       
   9      20           0.70       
   9      21           0.56       
   9      22           0.54       
   9      23           0.28       
   9      24           0.70       
   9      25           0.08       
   9      26           0.14       
   9      27           0.95       
   9      28           0.55       
   9      29           0.82       
   9      30           0.19       
   9      31           0.22       
   9      32           0.27       
   9      33           0.14       
   9      34           0.36       
   9      35           0.62       
   9      36           0.12       
   9      37           0.14       
   9      38           0.19       
   9      39           0.28       
   9      40           1.65       
   9      41           0.27       
   9      42           0.27       
   9      43           0.22       
   9      44           0.54       
   9      45           0.14       
   9      46           1.55       
   9      47           0.42       
   9      48           0.14       
   9      49           0.27       
   9      50           0.11       
   9      51           0.08       
   9      52           1.65       
   9      53           0.87       
   9      54           0.60       
   9      55           1.65       
   9      56           0.36       
   9      57           0.44       
   9      58           0.87       
   9      59           0.11       
   9      60           0.26       
   9      61           0.54       
   9      62           0.50       
   9      63           0.94       
   9      64           0.02       
   9      65           0.16       
   9      66           0.12       
   9      67           0.08       
   9      68           0.28       
   9      69           1.65       
   9      70           0.23       
   9      71           0.24       
   9      72           0.13       
   9      73           0.07       
   9      74           0.74       
   9      75           1.65       
   9      76           0.46       
   9      77           0.44       
   9      78           0.94       
   9      79           2.46       
   9      80           0.29       
   9      81           0.20       
   9      82           0.55       
   9      83           0.32       
   9      84           0.46       
   9      85           0.44       
   9      86           0.14       
   9      87           0.54       
   9      88           0.79       
   9      89           0.94       
   9      90           0.37       
   9      91           0.35       
   9      92           0.27       
   9      93           0.35       
   9      94           0.11       
   9      95           0.44       
   9      96           0.11       
   9      97           0.28       
   9      98           0.94       
   9      99           0.31       
   9     100           0.35       
  10       1           0.49       
  10       2           0.34       
  10       3           0.18       
  10       4           0.66       
  10       5           0.81       
  10       6           1.81       
  10       7           0.25       
  10       8           0.51       
  10       9           0.03       
  10      10           0.00       
  10      11           0.11       
  10      12           0.15       
  10      13           1.71       
  10      14           0.79       
  10      15           0.61       
  10      16           0.49       
  10      17           0.27       
  10      18           0.59       
  10      19           0.08       
  10      20           0.33       
  10      21           0.04       
  10      22           0.79       
  10      23           0.08       
  10      24           0.33       
  10      25           0.73       
  10      26           0.59       
  10      27           1.81       
  10      28           0.27       
  10      29           0.81       
  10      30           0.14       
  10      31           0.81       
  10      32           0.08       
  10      33           0.59       
  10      34           0.06       
  10      35           0.77       
  10      36           0.11       
  10      37           0.25       
  10      38           0.36       
  10      39           0.15       
  10      40           1.77       
  10      41           0.08       
  10      42           0.37       
  10      43           0.01       
  10      44           0.09       
  10      45           0.25       
  10      46           0.61       
  10      47           0.04       
  10      48           0.24       
  10      49           0.36       
  10      50           0.07       
  10      51           0.73       
  10      52           1.77       
  10      53           0.53       
  10      54           0.44       
  10      55           1.77       
  10      56           0.06       
  10      57           0.03       
  10      58           0.53       
  10      59           0.16       
  10      60           0.53       
  10      61           0.38       
  10      62           0.51       
  10      63           0.50       
  10      64           0.45       
  10      65           0.35       
  10      66           0.11       
  10      67           0.12       
  10      68           0.15       
  10      69           1.77       
  10      70           0.10       
  10      71           0.16       
  10      72           0.38       
  10      73           0.08       
  10      74           0.67       
  10      75           1.77       
  10      76           0.19       
  10      77           0.03       
  10      78           0.50       
  10      79           0.79       
  10      80           0.21       
  10      81           0.44       
  10      82           0.27       
  10      83           0.08       
  10      84           0.19       
  10      85           0.05       
  10      86           0.25       
  10      87           0.09       
  10      88           0.42       
  10      89           0.50       
  10      90           0.52       
  10      91           0.28       
  10      92           0.37       
  10      93           0.28       
  10      94           0.16       
  10      95           0.18       
  10      96           0.40       
  10      97           0.08       
  10      98           0.50       
  10      99           0.47       
  10     100           0.28       
  11       1           0.44       
  11       2           0.36       
  11       3           0.29       
  11       4           0.33       
  11       5           1.69       
  11       6           2.14       
  11       7           0.19       
  11       8           0.23       
  11       9           0.31       
  11      10           0.23       
  11      11           0.00       
  11      12           0.23       
  11      13           2.17       
  11      14           1.67       
  11      15           1.14       
  11      16           0.55       
  11      17           0.08       
  11      18           0.10       
  11      19           0.51       
  11      20           0.09       
  11      21           0.40       
  11      22           0.73       
  11      23           0.08       
  11      24           0.09       
  11      25           0.71       
  11      26           0.37       
  11      27           2.14       
  11      28           0.46       
  11      29           1.69       
  11      30           0.21       
  11      31           0.32       
  11      32           0.15       
  11      33           0.37       
  11      34           0.04       
  11      35           0.03       
  11      36           0.15       
  11      37           0.19       
  11      38           0.26       
  11      39           0.03       
  11      40           0.56       
  11      41           0.15       
  11      42           0.13       
  11      43           0.04       
  11      44           0.42       
  11      45           0.19       
  11      46           1.14       
  11      47           0.39       
  11      48           0.21       
  11      49           0.25       
  11      50           0.05       
  11      51           0.71       
  11      52           0.56       
  11      53           0.62       
  11      54           0.71       
  11      55           0.56       
  11      56           0.04       
  11      57           0.27       
  11      58           0.62       
  11      59           0.23       
  11      60           0.03       
  11      61           1.04       
  11      62           0.23       
  11      63           0.35       
  11      64           0.07       
  11      65           0.11       
  11      66           0.15       
  11      67           0.15       
  11      68           0.03       
  11      69           0.56       
  11      70           0.04       
  11      71           0.53       
  11      72           0.34       
  11      73           0.51       
  11      74           0.34       
  11      75           0.56       
  11      76           0.01       
  11      77           0.27       
  11      78           0.35       
  11      79           3.01       
  11      80           0.59       
  11      81           0.28       
  11      82           0.46       
  11      83           0.50       
  11      84           0.01       
  11      85           0.10       
  11      86           0.19       
  11      87           0.42       
  11      88           0.21       
  11      89           0.35       
  11      90           0.28       
  11      91           0.08       
  11      92           0.13       
  11      93           0.08       
  11      94           0.23       
  11      95           0.29       
  11      96           0.02       
  11      97           0.08       
  11      98           0.35       
  11      99           0.43       
  11     100           0.08       
  12       1           0.49       
  12       2           0.34       
  12       3           0.18       
  12       4           0.66       
  12       5           0.81       
  12       6           1.81       
  12       7           0.25       
  12       8           0.51       
  12       9           0.03       
  12      10           0.15       
  12      11           0.11       
  12      12           0.00       
  12      13           1.71       
  12      14           0.79       
  12      15           0.61       
  12      16           0.49       
  12      17           0.27       
  12      18           0.59       
  12      19           0.08       
  12      20           0.33       
  12      21           0.04       
  12      22           0.79       
  12      23           0.08       
  12      24           0.33       
  12      25           0.73       
  12      26           0.59       
  12      27           1.81       
  12      28           0.27       
  12      29           0.81       
  12      30           0.14       
  12      31           0.81       
  12      32           0.08       
  12      33           0.59       
  12      34           0.06       
  12      35           0.77       
  12      36           0.11       
  12      37           0.25       
  12      38           0.36       
  12      39           0.15       
  12      40           1.77       
  12      41           0.08       
  12      42           0.37       
  12      43           0.01       
  12      44           0.09       
  12      45           0.25       
  12      46           0.61       
  12      47           0.04       
  12      48           0.24       
  12      49           0.36       
  12      50           0.07       
  12      51           0.73       
  12      52           1.77       
  12      53           0.53       
  12      54           0.44       
  12      55           1.77       
  12      56           0.06       
  12      57           0.03       
  12      58           0.53       
  12      59           0.16       
  12      60           0.53       
  12      61           0.38       
  12      62           0.51       
  12      63           0.50       
  12      64           0.45       
  12      65           0.35       
  12      66           0.11       
  12      67           0.12       
  12      68           0.15       
  12      69           1.77       
  12      70           0.10       
  12      71           0.16       
  12      72           0.38       
  12      73           0.08       
  12      74           0.67       
  12      75           1.77       
  12      76           0.19       
  12      77           0.03       
  12      78           0.50       
  12      79           0.79       
  12      80           0.21       
  12      81           0.44       
  12      82           0.27       
  12      83           0.08       
  12      84           0.19       
  12      85           0.05       
  12      86           0.25       
  12      87           0.09       
  12      88           0.42       
  12      89           0.50       
  12      90           0.52       
  12      91           0.28       
  12      92           0.37       
  12      93           0.28       
  12      94           0.16       
  12      95           0.18       
  12      96           0.40       
  12      97           0.08       
  12      98           0.50       
  12      99           0.47       
  12     100           0.28       
  13       1           0.73       
  13       2           1.87       
  13       3           1.83       
  13       4           0.51       
  13       5           0.02       
  13       6           0.07       
  13       7           0.91       
  13       8           1.89       
  13       9           1.63       
  13      10           1.34       
  13      11           1.05       
  13      12           1.34       
  13      13           0.00       
  13      14           1.87       
  13      15           2.19       
  13      16           0.16       
  13      17           1.36       
  13      18           1.27       
  13      19           0.34       
  13      20           0.26       
  13      21           1.42       
  13      22           1.91       
  13      23           0.01       
  13      24           0.26       
  13      25           1.10       
  13      26           1.78       
  13      27           0.07       
  13      28           1.03       
  13      29           0.02       
  13      30           1.14       
  13      31           1.13       
  13      32           0.41       
  13      33           1.78       
  13      34           2.74       
  13      35           1.27       
  13      36           1.05       
  13      37           0.91       
  13      38           1.07       
  13      39           1.34       
  13      40           1.68       
  13      41           0.41       
  13      42           0.55       
  13      43           0.98       
  13      44           0.01       
  13      45           0.91       
  13      46           2.19       
  13      47           3.21       
  13      48           1.17       
  13      49           0.29       
  13      50           0.90       
  13      51           1.10       
  13      52           1.68       
  13      53           0.89       
  13      54           2.33       
  13      55           1.68       
  13      56           2.74       
  13      57           1.32       
  13      58           0.89       
  13      59           1.59       
  13      60           1.02       
  13      61           0.36       
  13      62           1.89       
  13      63           0.17       
  13      64           0.75       
  13      65           1.42       
  13      66           1.05       
  13      67           0.98       
  13      68           1.34       
  13      69           1.68       
  13      70           2.06       
  13      71           0.32       
  13      72           1.08       
  13      73           0.34       
  13      74           1.19       
  13      75           1.68       
  13      76           1.25       
  13      77           1.32       
  13      78           0.17       
  13      79           4.74       
  13      80           0.31       
  13      81           1.94       
  13      82           1.03       
  13      83           0.05       
  13      84           1.25       
  13      85           0.09       
