Alis

CUSTOMERS
store1  store2  tempo_deslocamento
   2      35           2.48       
   2      36           0.80       
   2      37           1.37       
   2      38           1.78       
   2      39           0.25       
   2      40           2.09       
   2      41           1.11       
   2      42           1.83       
   2      43           0.40       
   2      44           1.55       
   2      45           0.48       
   2      46           1.21       
   2      47           0.18       
   2      48           1.27       
   2      49           1.27       
   2      50           0.68       
   2      51           2.83       
   2      52           2.09       
   2      53           1.38       
   2      54           0.83       
   2      55           0.64       
   2      56           2.55       
   2      57           1.55       
   2      58           1.37       
   2      59           1.98       
   2      60           0.25       
   2      61           0.64       
   2      62           0.82       
   2      63           2.48       
   2      64           2.19       
   2      65           0.15       
   2      66           0.68       
   2      67           0.91       
   2      68           1.27       
   2      69           0.36       
   2      70           1.78       
   2      71           0.91       
   2      72           2.22       
   2      73           1.94       
   2      74           0.22       
   2      75           0.18       
   2      76           1.98       
   2      77           2.73       
   2      78           1.78       
   2      79           1.98       
   2      80           1.68       
   2      81           0.36       
   2      82           1.11       
   2      83           0.80       
   2      84           2.73       
   2      85           1.27       
   2      86           2.55       
   2      87           2.83       
   2      88           1.37       
   2      89           1.73       
   2      90           1.37       
   2      91           1.01       
   2      92           1.36       
   2      93           1.78       
   2      94           0.25       
   2      95           2.31       
   2      96           1.81       
   2      97           0.58       
   2      98           0.56       
   2      99           1.93       
   2     100           0.83       
   2     101           0.38       
   2     102           0.35       
   2     103           1.17       
   2     104           0.96       
   2     105           1.51       
   2     106           2.09       
   2     107           0.57       
   2     108           1.17       
   2     109           2.56       
   2     110           1.28       
   2     111           0.35       
   2     112           0.74       
   2     113           1.37       
   2     114           2.48       
   2     115           1.94       
   2     116           0.64       
   2     117           2.14       
   2     118           1.77       
   2     119           2.10       
   2     120           0.74       
   2     121           0.08       
   2     122           0.72       
   2     123           1.81       
   2     124           1.27       
   2     125           0.48       
   2     126           0.83       
   2     127           0.74       
   2     128           0.22       
   2     129           1.27       
   2     130           0.32       
   2     131           1.93       
   2     132           2.87       
   2     133           0.58       
   2     134           0.96       
   2     135           2.53       
   2     136           2.73       
   2     137           0.08       
   2     138           2.09       
   2     139           0.74       
   2     140           1.22       
   2     141           2.55       
   2     142           1.28       
   2     143           3.54       
   2     144           1.83       
   2     145           0.46       
   2     146           3.54       
   2     147           0.96       
   2     148           0.74       
   2     149           1.93       
   2     150           0.83       
   2     151           2.87       
   2     152           1.27       
   2     153           1.22       
   2     154           1.98       
   2     155           0.15       
   2     156           0.18       
   2     157           1.97       
   2     158           0.96       
   2     159           2.10       
   2     160           1.98       
   2     161           0.35       
   2     162           0.68       
   2     163           0.32       
   2     164           2.31       
   2     165           0.46       
   2     166           0.58       
   2     167           0.38       
   2     168           0.56       
   2     169           3.24       
   2     170           2.19       
   2     171           0.15       
   2     172           1.27       
   2     173           1.27       
   2     174           0.36       
   2     175           1.37       
   2     176           1.89       
   2     177           0.08       
   2     178           1.98       
   2     179           0.22       
   2     180           2.83       
   2     181           2.22       
   2     182           1.80       
   2     183           1.89       
   2     184           0.30       
   2     185           0.74       
   2     186           1.11       
   2     187           1.80       
   2     188           0.80       
   2     189           2.00       
   2     190           1.51       
   2     191           1.83       
   2     192           1.07       
   2     193           1.62       
   2     194           1.01       
   2     195           2.59       
   2     196           1.37       
   2     197           2.31       
   2     198           0.48       
   2     199           0.64       
   2     200           1.27       
   3       1           0.50       
   3       2           0.34       
   3       3           0.00       
   3       4           0.32       
   3       5           0.21       
   3       6           0.10       
   3       7           0.31       
   3       8           0.22       
   3       9           0.21       
   3      10           0.01       
   3      11           0.73       
   3      12           0.01       
   3      13           0.53       
   3      14           0.04       
   3      15           0.35       
   3      16           0.36       
   3      17           0.40       
   3      18           0.15       
   3      19           0.34       
   3      20           0.46       
   3      21           0.30       
   3      22           0.37       
   3      23           0.09       
   3      24           0.22       
   3      25           0.28       
   3      26           0.55       
   3      27           0.50       
   3      28           0.73       
   3      29           0.33       
   3      30           1.67       
   3      31           0.40       
   3      32           0.21       
   3      33           0.08       
   3      34           0.31       
   3      35           0.09       
   3      36           0.04       
   3      37           0.42       
   3      38           0.23       
   3      39           1.67       
   3      40           0.01       
   3      41           0.37       
   3      42           0.31       
   3      43           0.15       
   3      44           0.15       
   3      45           0.26       
   3      46           0.28       
   3      47           0.56       
   3      48           0.21       
   3      49           0.08       
   3      50           0.08       
   3      51           0.92       
   3      52           0.01       
   3      53           0.11       
   3      54           0.22       
   3      55           0.51       
   3      56           2.72       
   3      57           0.15       
   3      58           0.19       
   3      59           0.05       
   3      60           1.67       
   3      61           0.33       
   3      62           0.35       
   3      63           0.09       
   3      64           0.71       
   3      65           0.34       
   3      66           0.08       
   3      67           0.30       
   3      68           0.15       
   3      69           0.50       
   3      70           0.23       
   3      71           0.30       
   3      72           0.40       
   3      73           0.23       
   3      74           0.39       
   3      75           0.56       
   3      76           0.05       
   3      77           0.35       
   3      78           0.02       
   3      79           0.05       
   3      80           1.50       
   3      81           0.05       
   3      82           0.37       
   3      83           0.04       
   3      84           0.35       
   3      85           0.21       
   3      86           2.72       
   3      87           0.92       
   3      88           0.19       
   3      89           0.09       
   3      90           0.42       
   3      91           0.02       
   3      92           0.15       
   3      93           0.02       
   3      94           1.67       
   3      95           0.41       
   3      96           0.53       
   3      97           0.51       
   3      98           0.10       
   3      99           0.34       
   3     100           0.22       
   3     101           0.03       
   3     102           0.37       
   3     103           1.82       
   3     104           0.25       
   3     105           0.04       
   3     106           0.01       
   3     107           0.23       
   3     108           1.82       
   3     109           0.15       
   3     110           2.17       
   3     111           0.37       
   3     112           0.29       
   3     113           0.19       
   3     114           0.09       
   3     115           0.23       
   3     116           0.51       
   3     117           0.07       
   3     118           0.13       
   3     119           0.35       
   3     120           0.28       
   3     121           0.32       
   3     122           0.01       
   3     123           0.43       
   3     124           0.21       
   3     125           0.26       
   3     126           0.22       
   3     127           0.28       
   3     128           0.39       
   3     129           0.21       
   3     130           0.55       
   3     131           0.34       
   3     132           0.10       
   3     133           0.51       
   3     134           0.27       
   3     135           1.14       
   3     136           0.35       
   3     137           0.36       
   3     138           0.01       
   3     139           0.28       
   3     140           1.43       
   3     141           2.72       
   3     142           2.17       
   3     143           2.14       
   3     144           0.31       
   3     145           0.66       
   3     146           2.14       
   3     147           0.27       
   3     148           0.29       
   3     149           0.34       
   3     150           0.22       
   3     151           0.10       
   3     152           0.21       
   3     153           1.43       
   3     154           0.05       
   3     155           0.34       
   3     156           0.56       
   3     157           0.03       
   3     158           0.25       
   3     159           0.35       
   3     160           0.05       
   3     161           0.37       
   3     162           0.08       
   3     163           0.55       
   3     164           0.41       
   3     165           1.04       
   3     166           0.51       
   3     167           0.03       
   3     168           0.10       
   3     169           1.14       
   3     170           0.71       
   3     171           0.34       
   3     172           0.08       
   3     173           0.15       
   3     174           0.05       
   3     175           0.42       
   3     176           0.76       
   3     177           0.36       
   3     178           0.05       
   3     179           0.39       
   3     180           0.92       
   3     181           0.40       
   3     182           0.15       
   3     183           0.76       
   3     184           0.21       
   3     185           0.29       
   3     186           0.37       
   3     187           0.15       
   3     188           0.04       
   3     189           0.21       
   3     190           0.04       
   3     191           0.31       
   3     192           0.34       
   3     193           0.20       
   3     194           0.02       
   3     195           0.62       
   3     196           0.42       
   3     197           0.41       
   3     198           0.26       
   3     199           0.33       
   3     200           0.15       
   4       1           0.22       
   4       2           1.74       
   4       3           0.52       
   4       4           0.00       
   4       5           0.07       
   4       6           1.06       
   4       7           0.59       
   4       8           0.55       
   4       9           0.94       
   4      10           1.02       
   4      11           0.28       
   4      12           0.27       
   4      13           0.47       
   4      14           0.23       
   4      15           0.72       
   4      16           0.15       
   4      17           0.11       
   4      18           0.07       
   4      19           0.21       
   4      20           0.89       
   4      21           0.24       
   4      22           0.17       
   4      23           0.31       
   4      24           0.55       
   4      25           0.72       
   4      26           0.14       
   4      27           0.22       
   4      28           0.28       
   4      29           0.36       
   4      30           1.46       
   4      31           0.11       
   4      32           1.35       
   4      33           0.02       
   4      34           0.59       
   4      35           0.73       
   4      36           0.13       
   4      37           0.53       
   4      38           1.15       
   4      39           1.46       
   4      40           0.71       
   4      41           0.66       
   4      42           0.59       
   4      43           0.56       
   4      44           0.69       
   4      45           0.72       
   4      46           0.72       
   4      47           0.76       
   4      48           0.07       
   4      49           0.60       
   4      50           0.25       
   4      51           0.98       
   4      52           0.71       
   4      53           1.48       
   4      54           0.55       
   4      55           0.70       
   4      56           3.15       
   4      57           0.69       
   4      58           0.48       
   4      59           0.22       
   4      60           1.46       
   4      61           0.36       
   4      62           0.72       
   4      63           0.73       
   4      64           2.03       
   4      65           1.74       
   4      66           0.25       
   4      67           0.24       
   4      68           0.52       
   4      69           0.22       
   4      70           1.15       
   4      71           0.24       
   4      72           0.11       
   4      73           0.11       
   4      74           0.59       
   4      75           0.76       
   4      76           0.22       
   4      77           2.17       
   4      78           0.75       
   4      79           0.22       
   4      80           2.50       
   4      81           1.11       
   4      82           0.66       
   4      83           0.13       
   4      84           2.17       
   4      85           0.07       
   4      86           3.15       
   4      87           0.98       
   4      88           0.48       
   4      89           0.31       
   4      90           0.53       
   4      91           0.66       
   4      92           0.45       
   4      93           0.75       
   4      94           1.46       
   4      95           0.48       
   4      96           0.47       
   4      97           0.15       
   4      98           1.06       
   4      99           0.65       
   4     100           0.55       
   4     101           0.21       
   4     102           0.17       
   4     103           1.77       
   4     104           1.16       
   4     105           0.23       
   4     106           0.71       
   4     107           0.15       
   4     108           1.77       
   4     109           1.42       
   4     110           0.48       
   4     111           0.17       
   4     112           1.01       
   4     113           0.48       
   4     114           0.73       
   4     115           0.11       
   4     116           0.70       
   4     117           0.16       
   4     118           1.31       
   4     119           0.51       
   4     120           0.07       
   4     121           0.15       
   4     122           1.02       
   4     123           0.13       
   4     124           0.07       
   4     125           0.72       
   4     126           0.55       
   4     127           0.07       
   4     128           0.59       
   4     129           0.07       
   4     130           0.14       
   4     131           0.65       
   4     132           1.21       
   4     133           0.15       
   4     134           0.50       
   4     135           0.57       
   4     136           2.17       
   4     137           0.15       
   4     138           0.71       
   4     139           0.07       
   4     140           1.17       
   4     141           3.15       
   4     142           0.48       
   4     143           1.76       
   4     144           0.59       
   4     145           1.51       
   4     146           1.76       
   4     147           0.50       
   4     148           1.01       
   4     149           0.65       
   4     150           0.55       
   4     151           1.21       
   4     152           0.07       
   4     153           1.17       
   4     154           0.22       
   4     155           1.74       
   4     156           0.76       
   4     157           0.02       
   4     158           1.16       
   4     159           0.51       
   4     160           0.22       
   4     161           0.17       
   4     162           0.25       
   4     163           0.14       
   4     164           0.48       
   4     165           1.38       
   4     166           0.15       
   4     167           0.21       
   4     168           1.06       
   4     169           1.88       
   4     170           2.03       
   4     171           1.74       
   4     172           0.60       
   4     173           0.52       
   4     174           1.11       
   4     175           0.53       
   4     176           0.03       
   4     177           0.15       
   4     178           0.22       
   4     179           0.59       
   4     180           0.98       
   4     181           0.11       
   4     182           0.07       
   4     183           0.03       
   4     184           1.35       
   4     185           1.01       
   4     186           0.66       
   4     187           0.07       
   4     188           0.13       
   4     189           0.94       
   4     190           0.23       
   4     191           0.59       
   4     192           0.21       
   4     193           0.25       
   4     194           0.66       
   4     195           0.52       
   4     196           0.53       
   4     197           0.48       
   4     198           0.72       
   4     199           0.36       
   4     200           0.52       
   5       1           0.19       
   5       2           2.00       
   5       3           0.04       
   5       4           1.12       
   5       5           0.00       
   5       6           0.07       
   5       7           0.45       
   5       8           0.43       
   5       9           0.22       
   5      10           0.11       
   5      11           0.07       
   5      12           0.09       
   5      13           0.01       
   5      14           0.02       
   5      15           0.27       
   5      16           0.16       
   5      17           0.16       
   5      18           0.59       
   5      19           0.14       
   5      20           0.73       
   5      21           0.26       
   5      22           0.17       
   5      23           0.27       
   5      24           0.43       
   5      25           0.04       
   5      26           0.19       
   5      27           0.19       
   5      28           0.07       
   5      29           0.99       
   5      30           1.70       
   5      31           0.16       
   5      32           0.13       
   5      33           0.27       
   5      34           0.45       
   5      35           0.58       
   5      36           0.04       
   5      37           0.31       
   5      38           0.07       
   5      39           1.70       
   5      40           0.68       
   5      41           0.32       
   5      42           0.45       
   5      43           0.05       
   5      44           0.06       
   5      45           0.49       
   5      46           0.04       
   5      47           1.94       
   5      48           0.15       
   5      49           0.02       
   5      50           0.35       
   5      51           0.94       
   5      52           0.68       
   5      53           0.26       
   5      54           0.43       
   5      55           0.32       
   5      56           0.23       
   5      57           0.06       
   5      58           0.05       
   5      59           0.13       
   5      60           1.70       
   5      61           0.99       
   5      62           0.27       
   5      63           0.58       
   5      64           0.81       
   5      65           2.00       
   5      66           0.35       
   5      67           0.26       
   5      68           0.04       
   5      69           0.19       
   5      70           0.07       
   5      71           0.26       
   5      72           0.16       
   5      73           0.23       
   5      74           2.40       
   5      75           1.94       
   5      76           0.13       
   5      77           0.18       
   5      78           0.28       
   5      79           0.13       
   5      80           1.03       
   5      81           0.02       
   5      82           0.32       
   5      83           0.04       
   5      84           0.18       
   5      85           0.15       
   5      86           0.23       
   5      87           0.94       
   5      88           0.05       
   5      89           0.27       
   5      90           0.31       
   5      91           0.44       
   5      92           0.36       
   5      93           0.28       
   5      94           1.70       
   5      95           0.03       
   5      96           0.01       
   5      97           0.10       
   5      98           0.07       
   5      99           0.64       
   5     100           0.43       
   5     101           0.85       
   5     102           0.17       
   5     103           3.03       
   5     104           0.04       
   5     105           0.02       
   5     106           0.68       
   5     107           0.28       
   5     108           3.03       
   5     109           0.54       
   5     110           1.34       
   5     111           0.17       
   5     112           0.23       
   5     113           0.05       
   5     114           0.58       
   5     115           0.23       
   5     116           0.32       
   5     117           0.09       
   5     118           0.09       
   5     119           0.58       
   5     120           0.88       
   5     121           1.12       
   5     122           0.11       
   5     123           0.16       
   5     124           0.15       
   5     125           0.49       
   5     126           0.43       
   5     127           0.88       
   5     128           2.40       
   5     129           0.15       
   5     130           0.19       
   5     131           0.64       
   5     132           0.06       
   5     133           0.10       
   5     134           0.39       
   5     135           0.10       
   5     136           0.18       
   5     137           0.16       
   5     138           0.68       
   5     139           0.88       
   5     140           1.02       
   5     141           0.23       
   5     142           1.34       
   5     143           0.46       
   5     144           0.45       
   5     145           0.09       
   5     146           0.46       
   5     147           0.39       
   5     148           0.23       
   5     149           0.64       
   5     150           0.43       
   5     151           0.06       
   5     152           0.15       
   5     153           1.02       
   5     154           0.13       
   5     155           2.00       
   5     156           1.94       
   5     157           0.31       
   5     158           0.04       
   5     159           0.58       
   5     160           0.13       
   5     161           0.17       
   5     162           0.35       
   5     163           0.19       
   5     164           0.03       
   5     165           0.09       
   5     166           0.10       
   5     167           0.85       
   5     168           0.07       
   5     169           1.00       
   5     170           0.81       
   5     171           2.00       
   5     172           0.02       
   5     173           0.04       
   5     174           0.02       
   5     175           0.31       
   5     176           1.11       
   5     177           0.16       
   5     178           0.13       
   5     179           2.40       
   5     180           0.94       
   5     181           0.16       
   5     182           0.59       
   5     183           1.11       
   5     184           0.13       
   5     185           0.23       
   5     186           0.32       
   5     187           0.59       
   5     188           0.04       
   5     189           0.22       
   5     190           0.02       
   5     191           0.45       
   5     192           0.14       
   5     193           0.05       
   5     194           0.44       
   5     195           0.57       
   5     196           0.31       
   5     197           0.03       
   5     198           0.49       
   5     199           0.99       
   5     200           0.04       
   6       1           0.04       
   6       2           0.63       
   6       3           1.16       
   6       4           0.48       
   6       5           1.34       
   6       6           0.00       
   6       7           0.56       
   6       8           1.31       
   6       9           0.08       
   6      10           0.40       
   6      11           0.85       
   6      12           0.28       
   6      13           0.69       
   6      14           0.73       
   6      15           0.25       
   6      16           0.67       
   6      17           0.44       
   6      18           0.92       
   6      19           0.22       
   6      20           0.86       
   6      21           0.02       
   6      22           1.17       
   6      23           1.41       
   6      24           1.31       
   6      25           1.10       
   6      26           1.96       
   6      27           0.04       
   6      28           0.85       
   6      29           0.22       
   6      30           0.91       
   6      31           0.44       
   6      32           1.90       
   6      33           0.16       
   6      34           0.56       
   6      35           0.93       
   6      36           0.44       
   6      37           0.64       
   6      38           0.80       
   6      39           0.91       
   6      40           1.23       
   6      41           1.28       
   6      42           0.56       
   6      43           1.22       
   6      44           1.04       
   6      45           1.45       
   6      46           1.10       
   6      47           0.73       
   6      48           1.34       
   6      49           0.70       
   6      50           1.49       
   6      51           1.03       
   6      52           1.23       
   6      53           1.25       
   6      54           1.31       
   6      55           1.18       
   6      56           3.00       
   6      57           1.04       
   6      58           1.14       
   6      59           1.25       
   6      60           0.91       
   6      61           0.22       
   6      62           0.25       
   6      63           0.93       
   6      64           0.73       
   6      65           0.63       
   6      66           1.49       
   6      67           0.02       
   6      68           1.16       
   6      69           0.04       
   6      70           0.80       
   6      71           0.02       
   6      72           0.44       
   6      73           0.69       
   6      74           0.68       
   6      75           0.73       
   6      76           1.25       
   6      77           0.15       
   6      78           1.02       
   6      79           1.25       
   6      80           1.74       
   6      81           0.04       
   6      82           1.28       
   6      83           0.44       
   6      84           0.15       
   6      85           1.34       
   6      86           3.00       
   6      87           1.03       
   6      88           1.14       
   6      89           1.41       
   6      90           0.64       
   6      91           0.56       
   6      92           0.95       
   6      93           1.02       
   6      94           0.91       
   6      95           1.47       
   6      96           0.69       
   6      97           0.08       
   6      98           0.15       
   6      99           0.56       
   6     100           1.31       
   6     101           0.48       
   6     102           1.17       
   6     103           0.84       
   6     104           1.00       
   6     105           0.73       
   6     106           1.23       
   6     107           1.02       
   6     108           0.84       
   6     109           0.56       
   6     110           3.04       
   6     111           1.17       
   6     112           1.34       
   6     113           1.14       
   6     114           0.93       
   6     115           0.69       
   6     116           1.18       
   6     117           0.47       
   6     118           0.19       
   6     119           0.49       
   6     120           0.21       
   6     121           0.48       
   6     122           0.40       
   6     123           0.92       
   6     124           1.34       
   6     125           1.45       
   6     126           1.31       
   6     127           0.21       
   6     128           0.68       
   6     129           1.34       
   6     130           1.96       
   6     131           0.56       
   6     132           0.60       
   6     133           0.08       
   6     134           0.82       
   6     135           1.79       
   6     136           0.15       
   6     137           0.67       
   6     138           1.23       
   6     139           0.21       
   6     140           0.54       
   6     141           3.00       
   6     142           3.04       
   6     143           1.40       
   6     144           0.56       
   6     145           1.53       
   6     146           1.40       
   6     147           0.82       
   6     148           1.34       
   6     149           0.56       
   6     150           1.31       
   6     151           0.60       
   6     152           1.34       
   6     153           0.54       
   6     154           1.25       
   6     155           0.63       
   6     156           0.73       
   6     157           0.63       
   6     158           1.00       
   6     159           0.49       
   6     160           1.25       
   6     161           1.17       
   6     162           1.49       
   6     163           1.96       
   6     164           1.47       
   6     165           0.76       
   6     166           0.08       
   6     167           0.48       
   6     168           0.15       
   6     169           0.66       
   6     170           0.73       
   6     171           0.63       
   6     172           0.70       
   6     173           1.16       
   6     174           0.04       
   6     175           0.64       
   6     176           0.19       
   6     177           0.67       
   6     178           1.25       
   6     179           0.68       
   6     180           1.03       
   6     181           0.44       
   6     182           0.92       
   6     183           0.19       
   6     184           1.90       
   6     185           1.34       
   6     186           1.28       
   6     187           0.92       
   6     188           0.44       
   6     189           0.08       
   6     190           0.73       
   6     191           0.56       
   6     192           0.22       
   6     193           0.68       
   6     194           0.56       
   6     195           1.37       
   6     196           0.64       
   6     197           1.47       
   6     198           1.45       
   6     199           0.22       
   6     200           1.16       
   7       1           0.32       
   7       2           0.93       
   7       3           0.12       
   7       4           0.22       
   7       5           0.19       
   7       6           1.22       
   7       7           0.00       
   7       8           0.47       
   7       9           0.14       
   7      10           0.05       
   7      11           0.54       
   7      12           0.70       
   7      13           0.24       
   7      14           0.36       
   7      15           0.22       
   7      16           0.21       
   7      17           0.56       
   7      18           0.08       
   7      19           0.74       
   7      20           0.55       
   7      21           0.36       
   7      22           0.14       
   7      23           0.70       
   7      24           0.47       
   7      25           0.20       
   7      26           0.58       
   7      27           0.32       
   7      28           0.54       
   7      29           0.76       
   7      30           0.42       
   7      31           0.56       
   7      32           0.79       
   7      33           0.01       
   7      34           0.15       
   7      35           0.21       
   7      36           0.23       
   7      37           0.54       
   7      38           0.50       
   7      39           0.42       
   7      40           0.46       
   7      41           0.02       
   7      42           0.15       
   7      43           0.27       
   7      44           0.04       
   7      45           0.19       
   7      46           0.20       
   7      47           1.65       
   7      48           0.19       
   7      49           0.35       
   7      50           0.18       
   7      51           0.84       
   7      52           0.46       
   7      53           0.16       
   7      54           0.47       
   7      55           0.07       
   7      56           2.55       
   7      57           0.04       
   7      58           0.14       
   7      59           0.11       
   7      60           0.42       
   7      61           0.76       
   7      62           0.22       
   7      63           0.21       
   7      64           0.69       
   7      65           0.93       
   7      66           0.18       
   7      67           0.36       
   7      68           0.12       
   7      69           0.32       
   7      70           0.50       
   7      71           0.36       
   7      72           0.56       
   7      73           0.11       
   7      74           1.35       
   7      75           1.65       
   7      76           0.11       
   7      77           0.94       
   7      78           0.39       
   7      79           0.11       
   7      80           0.05       
   7      81           0.11       
   7      82           0.02       
   7      83           0.23       
   7      84           0.94       
   7      85           0.19       
