id_Client1,id_Client2,Distance
2,28,0.760277777777778
2,29,0.75
2,30,0.650555555555556
2,31,0.685555555555556
2,32,0.798611111111111
2,33,0.71
2,34,0.783055555555556
2,35,0.748333333333333
2,36,1.06416666666667
2,37,0.872222222222222
2,38,0.8325
2,39,1.43611111111111
2,40,0.392222222222222
2,41,0.485555555555556
2,42,1.76777777777778
2,43,3.34138888888889
2,44,0.400833333333333
2,45,0.319444444444444
2,46,0.4775
2,47,0.704444444444444
2,48,1.36722222222222
2,49,2.17361111111111
2,50,3.03388888888889
2,51,1.03944444444444
2,52,2.93388888888889
2,53,0.325
2,54,0.371666666666667
2,55,0.354722222222222
2,56,2.96861111111111
2,57,0.687222222222222
2,58,0.415
2,59,2.08138888888889
2,60,0.403611111111111
2,61,0.598888888888889
2,62,0.731944444444444
2,63,0.301666666666667
2,64,2.66027777777778
2,65,1.49694444444444
2,66,0.544722222222222
2,67,0.840833333333333
2,68,1.17861111111111
2,69,0.4875
2,70,0.438611111111111
2,71,0.469444444444444
2,72,1.865
2,73,0.8275
2,74,1.51111111111111
2,75,0.766944444444444
2,76,0.762777777777778
2,77,2.81111111111111
2,78,0.939444444444444
2,79,1.91888888888889
2,80,1.18833333333333
2,81,0.746666666666667
2,82,0.385277777777778
2,83,0.275
2,84,1.86166666666667
2,85,0.709722222222222
2,86,0.635277777777778
2,87,2.91527777777778
2,88,0.482777777777778
2,89,0.830555555555556
2,90,0.340833333333333
2,91,0.715277777777778
2,92,0.659166666666667
2,93,0.325
2,94,0.490277777777778
2,95,0.791111111111111
2,96,0.651944444444444
2,97,0.698055555555556
2,98,0.8275
2,99,0.904444444444444
2,100,0.385277777777778
3,1,0.878055555555556
3,2,0.444722222222222
3,3,0.0
3,4,0.624166666666667
3,5,2.01861111111111
3,6,0.580833333333333
3,7,0.651666666666667
3,8,0.6075
3,9,0.248888888888889
3,10,0.651666666666667
3,11,0.262777777777778
3,12,0.528333333333333
3,13,0.827222222222222
3,14,0.381666666666667
3,15,0.583888888888889
3,16,0.491666666666667
3,17,0.661944444444444
3,18,2.38888888888889
3,19,0.6025
3,20,0.9425
3,21,0.480277777777778
3,22,0.804722222222222
3,23,2.23194444444444
3,24,0.550277777777778
3,25,0.708611111111111
3,26,0.295277777777778
3,27,0.364722222222222
3,28,0.663611111111111
3,29,0.653333333333333
3,30,0.976111111111111
3,31,0.588888888888889
3,32,0.4875
3,33,0.613333333333333
3,34,0.600833333333333
3,35,0.651666666666667
3,36,0.9675
3,37,0.775555555555556
3,38,0.735833333333333
3,39,1.56444444444444
3,40,0.039444444444444
3,41,0.630277777777778
3,42,1.98138888888889
3,43,3.65416666666667
3,44,0.713333333333333
3,45,0.631944444444444
3,46,0.478055555555556
3,47,0.6075
3,48,1.27027777777778
3,49,2.3875
3,50,2.93722222222222
3,51,0.942777777777778
3,52,2.83722222222222
3,53,0.469722222222222
3,54,0.143888888888889
3,55,0.631666666666667
3,56,2.87166666666667
3,57,0.590555555555556
3,58,0.371388888888889
3,59,2.20972222222222
3,60,0.716388888888889
3,61,0.911388888888889
3,62,0.635277777777778
3,63,0.231666666666667
3,64,2.56361111111111
3,65,1.40027777777778
3,66,0.258333333333333
3,67,0.743888888888889
3,68,1.08194444444444
3,69,0.708333333333333
3,70,0.168333333333333
3,71,0.155833333333333
3,72,2.07861111111111
3,73,0.575
3,74,1.41444444444444
3,75,0.670277777777778
3,76,0.666111111111111
3,77,2.71416666666667
3,78,0.842777777777778
3,79,2.13277777777778
3,80,1.09166666666667
3,81,0.460277777777778
3,82,0.700277777777778
3,83,0.559166666666667
3,84,2.07555555555556
3,85,0.931111111111111
3,86,0.947777777777778
3,87,2.81833333333333
3,88,0.212222222222222
3,89,0.578333333333333
3,90,0.564722222222222
3,91,0.540277777777778
3,92,0.5625
3,93,0.469722222222222
3,94,0.618611111111111
3,95,0.608888888888889
3,96,0.512777777777778
3,97,0.601111111111111
3,98,0.575277777777778
3,99,1.06333333333333
3,100,0.700277777777778
4,1,0.86
4,2,0.783888888888889
4,3,0.6875
4,4,0.0
4,5,1.89111111111111
4,6,0.545555555555556
4,7,0.459166666666667
4,8,0.116666666666667
4,9,0.662222222222222
4,10,0.449722222222222
4,11,0.541666666666667
4,12,0.443888888888889
4,13,0.808888888888889
4,14,0.426388888888889
4,15,0.444722222222222
4,16,0.421944444444444
4,17,0.45
4,18,2.37083333333333
4,19,0.120555555555555
4,20,0.915
4,21,0.462222222222222
4,22,0.677222222222222
4,23,2.49944444444444
4,24,0.421666666666667
4,25,0.581388888888889
4,26,0.579444444444444
4,27,0.477222222222222
4,28,0.463888888888889
4,29,0.405555555555555
4,30,1.23055555555556
4,31,0.348888888888889
4,32,0.417777777777778
4,33,0.3825
4,34,0.401944444444444
4,35,0.403611111111111
4,36,0.84
4,37,0.648333333333333
4,38,0.608611111111111
4,39,1.53694444444444
4,40,0.685
4,41,0.595
4,42,1.96333333333333
4,43,3.92166666666667
4,44,0.981111111111111
4,45,0.810833333333333
4,46,0.566944444444444
4,47,0.116666666666667
4,48,1.14305555555556
4,49,2.36916666666667
4,50,2.80972222222222
4,51,0.815555555555556
4,52,2.71
4,53,0.618888888888889
4,54,0.682222222222222
4,55,0.642777777777778
4,56,2.74444444444444
4,57,0.359722222222222
4,58,0.906111111111111
4,59,2.18222222222222
4,60,0.895
4,61,1.17888888888889
4,62,0.387222222222222
4,63,0.607777777777778
4,64,2.43611111111111
4,65,1.27305555555556
4,66,0.5425
4,67,0.537777777777778
4,68,0.954444444444444
4,69,0.673055555555556
4,70,0.604444444444444
4,71,0.698611111111111
4,72,2.06055555555556
4,73,0.446388888888889
4,74,1.28722222222222
4,75,0.422222222222222
4,76,0.418333333333333
4,77,2.58694444444444
4,78,0.715277777777778
4,79,2.11444444444444
4,80,0.964166666666667
4,81,0.497222222222222
4,82,0.967777777777778
4,83,0.648055555555556
4,84,2.0575
4,85,1.29
4,86,0.94
4,87,2.69111111111111
4,88,0.656666666666667
4,89,0.449444444444444
4,90,0.546666666666667
4,91,0.334166666666667
4,92,0.216388888888889
4,93,0.618888888888889
4,94,0.591111111111111
4,95,0.41
4,96,0.175
4,97,0.421388888888889
4,98,0.446388888888889
4,99,1.48472222222222
4,100,0.967777777777778
5,1,2.22111111111111
5,2,2.15833333333333
5,3,2.07805555555556
5,4,1.94277777777778
5,5,0.0
5,6,1.9025
5,7,1.99333333333333
5,8,1.8575
5,9,2.21027777777778
5,10,1.90138888888889
5,11,2.11805555555556
5,12,1.97805555555556
5,13,2.17027777777778
5,14,1.98388888888889
5,15,1.83416666666667
5,16,1.95611111111111
5,17,1.98416666666667
5,18,3.73194444444444
5,19,1.87972222222222
5,20,2.18583333333333
5,21,1.83666666666667
5,22,1.69888888888889
5,23,3.87388888888889
5,24,1.95583333333333
5,25,1.60305555555556
5,26,2.15583333333333
5,27,1.92916666666667
5,28,1.91361111111111
5,29,1.90333333333333
5,30,2.605
5,31,1.83888888888889
5,32,1.95194444444444
5,33,1.86305555555556
5,34,1.93611111111111
5,35,1.90166666666667
5,36,1.76638888888889
5,37,1.67
5,38,1.62583333333333
5,39,2.21861111111111
5,40,2.07583333333333
5,41,1.95194444444444
5,42,3.32472222222222
5,43,5.29611111111111
5,44,2.35555555555556
5,45,2.185
5,46,1.96833333333333
5,47,1.8575
5,48,0.919444444444444
5,49,3.73055555555556
5,50,1.61638888888889
5,51,1.41916666666667
5,52,0.863055555555555
5,53,2.05055555555556
5,54,2.07277777777778
5,55,2.0
5,56,0.8975
5,57,1.84055555555556
5,58,2.29666666666667
5,59,3.47388888888889
5,60,2.26944444444444
5,61,2.55333333333333
5,62,1.88527777777778
5,63,2.02083333333333
5,64,0.589166666666667
5,65,1.61111111111111
5,66,2.11888888888889
5,67,1.99388888888889
5,68,1.34833333333333
5,69,2.03
5,70,2.02694444444444
5,71,2.14333333333333
5,72,3.42194444444444
5,73,1.98055555555556
5,74,0.795277777777778
5,75,1.92027777777778
5,76,1.91611111111111
5,77,0.74
5,78,1.67972222222222
5,79,3.47583333333333
5,80,1.78861111111111
5,81,2.03138888888889
5,82,2.34222222222222
5,83,2.00472222222222
5,84,3.365
5,85,2.66444444444444
5,86,2.30138888888889
5,87,0.844166666666667
5,88,2.1
5,89,1.98388888888889
5,90,1.92111111111111
5,91,1.86861111111111
5,92,1.8125
5,93,2.05055555555556
5,94,1.94833333333333
5,95,1.94444444444444
5,96,1.89444444444444
5,97,1.85111111111111
5,98,1.98083333333333
5,99,2.85916666666667
5,100,2.34222222222222
6,1,0.675277777777778
6,2,0.633611111111111
6,3,0.593888888888889
6,4,0.5675
6,5,1.90055555555556
6,6,0.0
6,7,0.585277777777778
6,8,0.482222222222222
6,9,0.726111111111111
6,10,0.532222222222222
6,11,0.71
6,12,0.57
6,13,0.624444444444444
6,14,0.499722222222222
6,15,0.466944444444444
6,16,0.547777777777778
6,17,0.576111111111111
6,18,2.18611111111111
6,19,0.504444444444444
6,20,0.726111111111111
6,21,0.327777777777778
6,22,0.686666666666667
6,23,2.34916666666667
6,24,0.547777777777778
6,25,0.590833333333333
6,26,0.7475
6,27,0.445
6,28,0.544444444444444
6,29,0.534166666666667
6,30,1.08027777777778
6,31,0.466944444444444
6,32,0.543888888888889
6,33,0.491111111111111
6,34,0.528055555555556
6,35,0.532222222222222
6,36,0.849444444444444
6,37,0.657777777777778
6,38,0.618055555555556
6,39,1.34805555555556
6,40,0.591666666666667
6,41,0.406111111111111
6,42,1.77861111111111
6,43,3.77138888888889
6,44,0.830833333333333
6,45,0.660555555555556
6,46,0.484166666666667
6,47,0.482222222222222
6,48,1.1525
6,49,2.18472222222222
6,50,2.81916666666667
6,51,0.825
6,52,2.71944444444444
6,53,0.566388888888889
6,54,0.588611111111111
6,55,0.454166666666667
6,56,2.75388888888889
6,57,0.468611111111111
6,58,0.8125
6,59,1.99333333333333
6,60,0.744722222222222
6,61,1.02861111111111
6,62,0.515833333333333
6,63,0.536666666666667
6,64,2.44555555555556
6,65,1.2825
6,66,0.710555555555556
6,67,0.624722222222222
6,68,0.963888888888889
6,69,0.484166666666667
6,70,0.542777777777778
6,71,0.659166666666667
6,72,1.87583333333333
6,73,0.5725
6,74,1.29666666666667
6,75,0.551111111111111
6,76,0.546944444444444
6,77,2.59638888888889
6,78,0.724722222222222
6,79,1.93
6,80,0.973611111111111
6,81,0.623333333333333
6,82,0.8175
6,83,0.48
6,84,1.87277777777778
6,85,1.13972222222222
6,86,0.755555555555556
6,87,2.70055555555556
6,88,0.615833333333333
6,89,0.575555555555556
6,90,0.406944444444444
6,91,0.460277777777778
6,92,0.437222222222222
6,93,0.566388888888889
6,94,0.402222222222222
6,95,0.536111111111111
6,96,0.535833333333333
6,97,0.481944444444444
6,98,0.5725
6,99,1.33444444444444
6,100,0.8175
7,1,0.944722222222222
7,2,0.887222222222222
7,3,0.653333333333333
7,4,0.549722222222222
7,5,1.99222222222222
7,6,0.625833333333333
7,7,0.0
7,8,0.469444444444444
7,9,0.575
7,10,0.131111111111111
7,11,0.4775
7,12,0.248611111111111
7,13,0.893611111111111
7,14,0.614444444444444
7,15,0.437777777777778
7,16,0.326666666666667
7,17,0.105555555555556
7,18,2.45555555555556
7,19,0.486388888888889
7,20,0.995555555555555
7,21,0.565555555555556
7,22,0.778333333333333
7,23,2.60277777777778
7,24,0.216388888888889
7,25,0.682222222222222
7,26,0.515277777777778
7,27,0.6525
7,28,0.152777777777778
7,29,0.233888888888889
7,30,1.33388888888889
7,31,0.396944444444444
7,32,0.268611111111111
7,33,0.416111111111111
7,34,0.148888888888889
7,35,0.173055555555555
7,36,0.941111111111111
7,37,0.749166666666667
7,38,0.709444444444444
7,39,1.6175
7,40,0.615
7,41,0.675555555555556
7,42,2.04805555555556
7,43,4.025
7,44,1.08444444444444
7,45,0.914166666666667
7,46,0.691666666666667
7,47,0.469444444444444
7,48,1.24416666666667
7,49,2.45388888888889
7,50,2.91083333333333
7,51,0.916388888888889
7,52,2.81111111111111
7,53,0.773888888888889
7,54,0.716944444444444
7,55,0.723333333333333
7,56,2.84555555555556
7,57,0.388333333333333
7,58,0.835555555555556
7,59,2.26277777777778
7,60,0.998333333333333
7,61,1.28222222222222
7,62,0.215555555555555
7,63,0.744166666666666
7,64,2.53722222222222
7,65,1.37416666666667
7,66,0.478333333333333
7,67,0.219444444444444
7,68,1.05555555555556
7,69,0.753611111111111
7,70,0.750277777777778
7,71,0.611111111111111
7,72,2.14527777777778
7,73,0.218333333333333
7,74,1.38805555555556
7,75,0.308333333333333
7,76,0.265277777777778
7,77,2.68805555555556
7,78,0.816388888888889
7,79,2.19916666666667
7,80,1.06527777777778
7,81,0.325833333333333
7,82,1.07111111111111
7,83,0.733611111111111
7,84,2.14222222222222
7,85,1.39333333333333
7,86,1.02472222222222
7,87,2.79222222222222
7,88,0.784444444444445
7,89,0.221388888888889
7,90,0.65
7,91,0.305833333333333
7,92,0.401111111111111
7,93,0.773888888888889
7,94,0.671666666666667
7,95,0.154444444444444
7,96,0.501388888888889
7,97,0.320277777777778
7,98,0.218333333333333
7,99,1.52777777777778
7,100,1.07111111111111
8,1,0.825
8,2,0.748888888888889
8,3,0.641944444444444
8,4,0.118611111111111
8,5,1.85611111111111
8,6,0.510555555555556
8,7,0.461944444444444
8,8,0.0
8,9,0.650833333333333
8,10,0.423888888888889
8,11,0.53
8,12,0.446944444444444
8,13,0.773888888888889
8,14,0.381111111111111
8,15,0.411944444444444
8,16,0.424722222222222
8,17,0.453055555555556
8,18,2.33583333333333
8,19,0.063611111111111
8,20,0.88
8,21,0.427222222222222
8,22,0.642222222222222
8,23,2.46444444444444
8,24,0.424722222222222
8,25,0.546388888888889
8,26,0.567777777777778
8,27,0.431944444444444
8,28,0.438055555555555
8,29,0.379444444444444
8,30,1.19555555555556
8,31,0.316388888888889
8,32,0.420555555555556
8,33,0.349722222222222
8,34,0.405
8,35,0.377777777777778
8,36,0.805
8,37,0.613333333333333
8,38,0.573611111111111
8,39,1.50194444444444
8,40,0.639722222222222
8,41,0.56
8,42,1.92833333333333
8,43,3.88666666666667
8,44,0.946111111111111
8,45,0.775833333333333
8,46,0.521388888888889
8,47,0.0
8,48,1.10805555555556
8,49,2.33416666666667
8,50,2.77472222222222
8,51,0.780555555555556
8,52,2.675
8,53,0.573611111111111
8,54,0.636666666666667
8,55,0.607777777777778
8,56,2.70944444444444
8,57,0.326944444444444
8,58,0.860555555555555
8,59,2.14722222222222
8,60,0.86
8,61,1.14388888888889
8,62,0.361388888888889
8,63,0.567222222222222
8,64,2.40111111111111
8,65,1.23805555555556
8,66,0.530833333333333
8,67,0.511944444444444
8,68,0.919444444444444
8,69,0.638055555555556
8,70,0.563611111111111
8,71,0.686944444444444
8,72,2.02555555555556
8,73,0.449444444444444
8,74,1.25222222222222
8,75,0.396388888888889
8,76,0.392222222222222
8,77,2.55194444444444
8,78,0.680277777777778
8,79,2.07944444444444
8,80,0.929166666666667
8,81,0.500277777777778
8,82,0.932777777777778
8,83,0.602777777777778
8,84,2.0225
8,85,1.255
8,86,0.905
8,87,2.65611111111111
8,88,0.615833333333333
8,89,0.4525
8,90,0.511666666666667
8,91,0.337222222222222
8,92,0.211388888888889
8,93,0.573611111111111
8,94,0.556111111111111
8,95,0.413055555555555
8,96,0.140555555555555
8,97,0.388888888888889
8,98,0.449444444444444
8,99,1.44972222222222
8,100,0.932777777777778
9,1,0.99
9,2,0.558055555555556
9,3,0.193333333333333
9,4,0.570555555555556
9,5,2.10333333333333
9,6,0.692777777777778
9,7,0.459722222222222
9,8,0.591666666666667
9,9,0.0
9,10,0.528055555555556
9,11,0.070555555555556
9,12,0.336388888888889
9,13,0.939166666666667
9,14,0.493611111111111
9,15,0.662777777777778
9,16,0.299722222222222
9,17,0.47
9,18,2.50111111111111
9,19,0.605277777777778
9,20,1.05444444444444
9,21,0.5925
9,22,0.889444444444444
9,23,2.345
9,24,0.358333333333333
9,25,0.793611111111111
9,26,0.103333333333333
9,27,0.476666666666667
9,28,0.542222222222222
9,29,0.504166666666667
9,30,0.980277777777778
9,31,0.578888888888889
9,32,0.295555555555555
9,33,0.603055555555556
9,34,0.408888888888889
9,35,0.4875
9,36,1.05222222222222
9,37,0.860277777777778
9,38,0.820555555555556
9,39,1.67666666666667
9,40,0.154722222222222
9,41,0.7425
9,42,2.09361111111111
9,43,3.76722222222222
9,44,0.826666666666667
9,45,0.745277777777778
9,46,0.59
9,47,0.591666666666667
9,48,1.35527777777778
9,49,2.49944444444444
9,50,3.02194444444444
9,51,1.0275
9,52,2.92222222222222
9,53,0.581666666666667
9,54,0.256944444444444
9,55,0.743611111111111
9,56,2.95666666666667
9,57,0.580555555555556
9,58,0.375555555555555
9,59,2.32166666666667
9,60,0.829444444444444
9,61,1.01222222222222
9,62,0.589722222222222
9,63,0.343888888888889
9,64,2.64833333333333
9,65,1.48527777777778
9,66,0.066388888888889
9,67,0.616111111111111
9,68,1.16666666666667
9,69,0.820555555555556
9,70,0.280277777777778
9,71,0.151111111111111
9,72,2.19083333333333
9,73,0.383055555555555
9,74,1.49944444444444
9,75,0.578611111111111
9,76,0.574444444444444
9,77,2.79916666666667
9,78,0.9275
9,79,2.24472222222222
9,80,1.17638888888889
9,81,0.268333333333333
9,82,0.813333333333333
9,83,0.671388888888889
9,84,2.18777777777778
9,85,0.935277777777778
9,86,1.07027777777778
9,87,2.90333333333333
9,88,0.324444444444444
9,89,0.386388888888889
9,90,0.676944444444444
9,91,0.348333333333333
9,92,0.519166666666667
9,93,0.581666666666667
9,94,0.730555555555555
9,95,0.416944444444444
9,96,0.624722222222222
9,97,0.642222222222222
9,98,0.383055555555555
9,99,1.0675
9,100,0.813333333333333
10,1,0.896388888888889
10,2,0.833333333333333
10,3,0.693055555555556
10,4,0.495833333333333
10,5,1.93833333333333
10,6,0.5775
10,7,0.115833333333333
10,8,0.415555555555556
10,9,0.614722222222222
10,10,0.0
10,11,0.517222222222222
10,12,0.296666666666667
10,13,0.845277777777778
10,14,0.560555555555556
10,15,0.383888888888889
10,16,0.366111111111111
10,17,0.156388888888889
10,18,2.40722222222222
10,19,0.4325
10,20,0.947222222222222
10,21,0.511666666666667
10,22,0.724444444444444
10,23,2.54888888888889
10,24,0.264444444444444
10,25,0.628333333333333
10,26,0.555
10,27,0.611388888888889
10,28,0.098888888888889
10,29,0.18
10,30,1.28
10,31,0.343055555555555
10,32,0.308055555555556
10,33,0.362222222222222
10,34,0.196944444444444
10,35,0.119166666666667
10,36,0.887222222222222
10,37,0.695277777777778
10,38,0.655555555555556
10,39,1.56916666666667
10,40,0.654444444444444
10,41,0.627222222222222
10,42,1.99972222222222
10,43,3.97111111111111
10,44,1.03055555555556
10,45,0.860277777777778
10,46,0.643333333333333
10,47,0.415555555555556
10,48,1.19027777777778
10,49,2.40555555555556
10,50,2.85694444444444
10,51,0.8625
10,52,2.75722222222222
10,53,0.725555555555555
10,54,0.748055555555556
10,55,0.675
10,56,2.79166666666667
10,57,0.334444444444444
10,58,0.875277777777778
10,59,2.21444444444444
10,60,0.944444444444444
10,61,1.22833333333333
10,62,0.161666666666667
10,63,0.695833333333333
10,64,2.48333333333333
10,65,1.32027777777778
10,66,0.518055555555556
10,67,0.165555555555555
10,68,1.00166666666667
10,69,0.705277777777778
10,70,0.701944444444445
10,71,0.650833333333333
10,72,2.09694444444444
10,73,0.266388888888889
10,74,1.33416666666667
10,75,0.254444444444444
10,76,0.211388888888889
10,77,2.63416666666667
10,78,0.7625
10,79,2.15083333333333
10,80,1.01138888888889
10,81,0.373888888888889
10,82,1.01722222222222
10,83,0.679722222222222
10,84,2.09388888888889
10,85,1.33944444444444
10,86,0.976388888888889
10,87,2.73833333333333
10,88,0.775277777777778
10,89,0.269444444444444
10,90,0.596111111111111
10,91,0.319166666666667
10,92,0.347222222222222
10,93,0.725555555555555
10,94,0.623333333333333
10,95,0.2025
10,96,0.4475
10,97,0.266388888888889
10,98,0.266388888888889
10,99,1.53416666666667
10,100,1.01722222222222
11,1,0.995833333333333
11,2,0.563888888888889
11,3,0.199166666666667
11,4,0.568888888888889
11,5,2.10194444444444
11,6,0.698611111111111
11,7,0.458333333333333
11,8,0.590277777777778
11,9,0.120833333333333
11,10,0.526388888888889
11,11,0.0
11,12,0.334722222222222
11,13,0.945
11,14,0.499444444444444
11,15,0.661111111111111
11,16,0.298333333333333
11,17,0.468611111111111
11,18,2.50694444444444
11,19,0.603611111111111
11,20,1.06027777777778
11,21,0.598333333333333
11,22,0.888055555555555
11,23,2.35083333333333
11,24,0.356944444444444
11,25,0.791944444444444
11,26,0.100555555555555
11,27,0.4825
11,28,0.540555555555556
11,29,0.502777777777778
11,30,0.986111111111111
11,31,0.577222222222222
11,32,0.293888888888889
11,33,0.601666666666667
11,34,0.407222222222222
11,35,0.485833333333333
11,36,1.05083333333333
11,37,0.858888888888889
11,38,0.819166666666667
11,39,1.6825
11,40,0.160555555555556
11,41,0.748333333333333
11,42,2.09944444444444
11,43,3.77305555555556
11,44,0.8325
11,45,0.751111111111111
11,46,0.595833333333333
11,47,0.590277777777778
11,48,1.35361111111111
11,49,2.50527777777778
11,50,3.02055555555556
11,51,1.02611111111111
11,52,2.92055555555556
11,53,0.5875
11,54,0.262777777777778
11,55,0.749444444444444
11,56,2.955
11,57,0.578888888888889
11,58,0.381388888888889
11,59,2.32777777777778
11,60,0.835277777777778
11,61,1.01805555555556
11,62,0.588055555555556
11,63,0.349722222222222
11,64,2.64666666666667
11,65,1.48361111111111
11,66,0.064722222222222
11,67,0.614722222222222
11,68,1.16527777777778
11,69,0.826388888888889
11,70,0.286111111111111
11,71,0.156944444444444
11,72,2.19666666666667
11,73,0.381388888888889
11,74,1.49777777777778
11,75,0.576944444444445
11,76,0.572777777777778
11,77,2.7975
11,78,0.925833333333333
11,79,2.25055555555556
11,80,1.17472222222222
11,81,0.266666666666667
11,82,0.819166666666667
11,83,0.677222222222222
11,84,2.19361111111111
11,85,0.941111111111111
11,86,1.07611111111111
11,87,2.90166666666667
11,88,0.330277777777778
11,89,0.384722222222222
11,90,0.682777777777778
11,91,0.346944444444444
11,92,0.5175
11,93,0.5875
11,94,0.736388888888889
11,95,0.415555555555556
11,96,0.630555555555556
11,97,0.640555555555555
11,98,0.381666666666667
11,99,1.07333333333333
11,100,0.819166666666667
12,1,0.894722222222222
12,2,0.853055555555556
12,3,0.533333333333333
12,4,0.517222222222222
12,5,1.95222222222222
12,6,0.576111111111111
12,7,0.216666666666667
12,8,0.440555555555555
12,9,0.455
12,10,0.335277777777778
12,11,0.3575
12,12,0.0
12,13,0.843888888888889
12,14,0.582222222222222
12,15,0.511388888888889
12,16,0.205833333333333
12,17,0.236111111111111
12,18,2.40555555555556
12,19,0.454166666666667
12,20,0.945555555555556
12,21,0.523333333333333
12,22,0.738333333333333
12,23,2.56861111111111
12,24,0.042222222222222
12,25,0.642222222222222
12,26,0.395277777777778
12,27,0.602777777777778
12,28,0.317777777777778
12,29,0.332222222222222
12,30,1.29972222222222
12,31,0.4275
12,32,0.089444444444444
12,33,0.451944444444444
12,34,0.126944444444444
12,35,0.315555555555555
12,36,0.901111111111111
12,37,0.709166666666667
12,38,0.669444444444444
12,39,1.5675
12,40,0.494722222222222
12,41,0.625555555555555
12,42,1.99805555555556
12,43,3.99083333333333
12,44,1.05027777777778
12,45,0.88
12,46,0.641944444444444
12,47,0.440555555555555
12,48,1.20388888888889
12,49,2.40416666666667
12,50,2.87083333333333
12,51,0.876388888888889
12,52,2.77083333333333
12,53,0.723888888888889
12,54,0.596944444444445
12,55,0.673611111111111
12,56,2.80555555555556
12,57,0.429166666666667
12,58,0.715555555555556
12,59,2.21277777777778
12,60,0.964166666666667
12,61,1.24805555555556
12,62,0.380833333333333
12,63,0.694166666666667
12,64,2.49722222222222
12,65,1.33388888888889
12,66,0.358333333333333
12,67,0.384444444444444
12,68,1.01555555555556
12,69,0.703611111111111
12,70,0.620277777777778
12,71,0.491111111111111
12,72,2.09527777777778
12,73,0.066944444444444
12,74,1.34805555555556
12,75,0.427222222222222
12,76,0.430277777777778
12,77,2.64805555555556
12,78,0.776388888888889
12,79,2.14916666666667
12,80,1.02527777777778
12,81,0.150555555555555
12,82,1.03694444444444
12,83,0.699444444444444
12,84,2.09222222222222
12,85,1.27527777777778
12,86,0.975
12,87,2.75222222222222
12,88,0.664166666666667
12,89,0.07
12,90,0.626388888888889
12,91,0.219722222222222
12,92,0.368055555555556
12,93,0.723888888888889
12,94,0.621666666666667
12,95,0.128888888888889
12,96,0.468888888888889
12,97,0.485277777777778
12,98,0.066944444444444
12,99,1.4075
12,100,1.03694444444444
13,1,0.254166666666667
13,2,0.557222222222222
13,3,0.800277777777778
13,4,0.792222222222222
13,5,2.11777777777778
13,6,0.623888888888889
13,7,0.813333333333333
13,8,0.706944444444444
13,9,0.9325
